,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
PGE=,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,"(43, 0, 0.85988632)","(126, 0, 0.80824783)","(21, 0, 0.82548548)","(22, 0, 0.7692875)","(40, 0, 0.86939752)","(174, 0, 0.87524728)","(210, 0, 0.75831366)","(166, 0, 0.82555217)","(171, 0, 0.63104615)","(247, 0, 0.87251394)","(21, 0, 0.92681076)","(136, 0, 0.82758569)","(8, 0, 0.629158)","(207, 0, 0.80040473)","(79, 0, 0.78825861)","(60, 0, 0.78697899)"
1,"(42, 0, 0.62835431)","(127, 0, 0.62491481)","(20, 0, 0.64387487)","(23, 0, 0.59594541)","(41, 0, 0.62400011)","(175, 0, 0.62238064)","(211, 0, 0.62385582)","(167, 0, 0.61784279)","(170, 0, 0.60127161)","(246, 0, 0.61588973)","(20, 0, 0.61840067)","(137, 0, 0.63564127)","(9, 0, 0.62728076)","(206, 0, 0.61851848)","(78, 0, 0.64614197)","(61, 0, 0.62184157)"
2,"(140, 0, 0.22787579)","(57, 0, 0.25071058)","(251, 0, 0.24399268)","(177, 0, 0.25466286)","(179, 0, 0.24353213)","(55, 0, 0.22950296)","(189, 0, 0.25074214)","(232, 0, 0.24497326)","(49, 0, 0.23776239)","(86, 0, 0.22921352)","(142, 0, 0.24153376)","(207, 0, 0.23829537)","(146, 0, 0.23842683)","(149, 0, 0.25279699)","(213, 0, 0.25934895)","(166, 0, 0.2535319)"
3,"(3, 0, 0.22655092)","(17, 0, 0.24976995)","(143, 0, 0.24069034)","(140, 0, 0.22479568)","(102, 0, 0.22620716)","(206, 0, 0.22799103)","(73, 0, 0.2502395)","(60, 0, 0.24426101)","(240, 0, 0.20725614)","(185, 0, 0.22885861)","(143, 0, 0.23048348)","(19, 0, 0.22976076)","(147, 0, 0.20927156)","(129, 0, 0.22475264)","(8, 0, 0.24239153)","(114, 0, 0.22349641)"
4,"(112, 0, 0.22294316)","(228, 0, 0.23456301)","(79, 0, 0.2394405)","(11, 0, 0.22449886)","(178, 0, 0.22450518)","(53, 0, 0.22459444)","(149, 0, 0.24723663)","(198, 0, 0.24111289)","(203, 0, 0.20062682)","(109, 0, 0.22674011)","(91, 0, 0.21660272)","(183, 0, 0.22465017)","(83, 0, 0.20578322)","(85, 0, 0.21760696)","(212, 0, 0.23088756)","(123, 0, 0.2196611)"
5,"(176, 0, 0.21205998)","(37, 0, 0.22507108)","(82, 0, 0.23112108)","(88, 0, 0.21702962)","(115, 0, 0.22083456)","(224, 0, 0.2146328)","(100, 0, 0.22343567)","(157, 0, 0.22574394)","(241, 0, 0.19952338)","(173, 0, 0.22591816)","(203, 0, 0.21164069)","(231, 0, 0.22398865)","(70, 0, 0.18946104)","(84, 0, 0.21657984)","(58, 0, 0.20999583)","(167, 0, 0.20176733)"
6,"(101, 0, 0.20891095)","(229, 0, 0.21666172)","(46, 0, 0.21366354)","(141, 0, 0.21458637)","(52, 0, 0.20632843)","(204, 0, 0.2135952)","(250, 0, 0.2184762)","(253, 0, 0.22351944)","(155, 0, 0.19932781)","(199, 0, 0.21779287)","(0, 0, 0.20100775)","(31, 0, 0.22085036)","(168, 0, 0.18873734)","(111, 0, 0.20972157)","(46, 0, 0.20963337)","(156, 0, 0.19803389)"
7,"(100, 0, 0.20851709)","(144, 0, 0.20798373)","(142, 0, 0.21271882)","(189, 0, 0.20607088)","(143, 0, 0.19505332)","(52, 0, 0.21300758)","(233, 0, 0.21471782)","(252, 0, 0.21996954)","(202, 0, 0.19655376)","(176, 0, 0.21193432)","(82, 0, 0.20067311)","(210, 0, 0.209535)","(144, 0, 0.18641909)","(173, 0, 0.19413427)","(21, 0, 0.20897378)","(103, 0, 0.19794889)"
8,"(74, 0, 0.20715837)","(49, 0, 0.20719718)","(40, 0, 0.20777058)","(183, 0, 0.20108207)","(32, 0, 0.19124501)","(9, 0, 0.21259614)","(71, 0, 0.20428352)","(6, 0, 0.21065665)","(229, 0, 0.19621799)","(108, 0, 0.2111273)","(78, 0, 0.19832861)","(18, 0, 0.20666929)","(73, 0, 0.18489547)","(210, 0, 0.19316582)","(82, 0, 0.20589892)","(155, 0, 0.19228446)"
