,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
PGE=,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"(43, 0, 0.86114335)","(126, 0, 0.80072623)","(21, 0, 0.82470704)","(22, 0, 0.76071218)","(40, 0, 0.86686775)","(174, 0, 0.86894464)","(210, 0, 0.75158043)","(166, 0, 0.81835861)","(171, 0, 0.62256379)","(247, 0, 0.87051966)","(21, 0, 0.92637154)","(136, 0, 0.82716247)","(9, 0, 0.63747697)","(207, 0, 0.80382489)","(79, 0, 0.79035086)","(60, 0, 0.79876149)"
1,"(42, 0, 0.61587162)","(127, 0, 0.61957008)","(20, 0, 0.63616452)","(23, 0, 0.61887866)","(41, 0, 0.62310968)","(175, 0, 0.62158625)","(211, 0, 0.62142533)","(167, 0, 0.61317427)","(170, 0, 0.61484308)","(246, 0, 0.61114719)","(20, 0, 0.62631723)","(137, 0, 0.61761761)","(8, 0, 0.62751754)","(206, 0, 0.63547443)","(78, 0, 0.63154485)","(61, 0, 0.62280553)"
2,"(3, 0, 0.22676467)","(57, 0, 0.25150306)","(143, 0, 0.23161762)","(177, 0, 0.25544146)","(179, 0, 0.21783302)","(52, 0, 0.23383356)","(149, 0, 0.24160863)","(232, 0, 0.22827809)","(49, 0, 0.2335042)","(108, 0, 0.2351117)","(142, 0, 0.24204553)","(231, 0, 0.24594764)","(146, 0, 0.23905304)","(149, 0, 0.23500654)","(213, 0, 0.240919)","(166, 0, 0.24526275)"
3,"(112, 0, 0.22396543)","(17, 0, 0.24552038)","(142, 0, 0.21321705)","(140, 0, 0.21945626)","(178, 0, 0.21359025)","(53, 0, 0.22852793)","(189, 0, 0.23621012)","(60, 0, 0.22260737)","(240, 0, 0.20395011)","(176, 0, 0.22912745)","(143, 0, 0.22723192)","(207, 0, 0.24311801)","(147, 0, 0.22917597)","(84, 0, 0.23351803)","(212, 0, 0.23264304)","(123, 0, 0.21772115)"
4,"(101, 0, 0.2129819)","(228, 0, 0.21537085)","(91, 0, 0.20736156)","(141, 0, 0.21722559)","(102, 0, 0.21165665)","(245, 0, 0.21162217)","(100, 0, 0.22494841)","(61, 0, 0.21450536)","(202, 0, 0.19853331)","(185, 0, 0.22263253)","(91, 0, 0.21283043)","(18, 0, 0.22734071)","(168, 0, 0.19175318)","(85, 0, 0.22494652)","(8, 0, 0.22412497)","(114, 0, 0.21406367)"
5,"(140, 0, 0.20976569)","(229, 0, 0.21470513)","(40, 0, 0.20514116)","(88, 0, 0.20898959)","(114, 0, 0.19227683)","(224, 0, 0.21043107)","(73, 0, 0.22373597)","(157, 0, 0.20964995)","(48, 0, 0.19433098)","(173, 0, 0.22208968)","(79, 0, 0.21059613)","(19, 0, 0.21229108)","(82, 0, 0.18892279)","(129, 0, 0.2092914)","(47, 0, 0.1935455)","(165, 0, 0.19490383)"
6,"(176, 0, 0.20788097)","(223, 0, 0.20945128)","(78, 0, 0.20090305)","(183, 0, 0.19822999)","(115, 0, 0.1890819)","(221, 0, 0.20467972)","(72, 0, 0.21357087)","(198, 0, 0.20945092)","(203, 0, 0.1893224)","(109, 0, 0.20895831)","(82, 0, 0.2076495)","(211, 0, 0.20272497)","(83, 0, 0.18684679)","(111, 0, 0.19990666)","(20, 0, 0.19030255)","(167, 0, 0.19051671)"
7,"(177, 0, 0.20484718)","(36, 0, 0.20798558)","(82, 0, 0.19886307)","(11, 0, 0.19738362)","(136, 0, 0.18766523)","(55, 0, 0.19915178)","(179, 0, 0.20675558)","(252, 0, 0.20918903)","(241, 0, 0.18578217)","(132, 0, 0.1972878)","(0, 0, 0.1927935)","(242, 0, 0.19684415)","(193, 0, 0.18672246)","(110, 0, 0.19546474)","(46, 0, 0.18964189)","(7, 0, 0.1876532)"
8,"(16, 0, 0.2029859)","(48, 0, 0.20197456)","(116, 0, 0.1984475)","(77, 0, 0.1970207)","(21, 0, 0.18504425)","(15, 0, 0.19906913)","(233, 0, 0.20470453)","(6, 0, 0.19705344)","(229, 0, 0.18386881)","(172, 0, 0.19319014)","(181, 0, 0.19271636)","(86, 0, 0.18938421)","(104, 0, 0.18541258)","(148, 0, 0.19307135)","(21, 0, 0.18957084)","(156, 0, 0.18727212)"
