,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
PGE=,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,"(43, 0, 0.85591121)","(126, 0, 0.80325609)","(21, 0, 0.82475258)","(22, 0, 0.77827922)","(40, 0, 0.8779004)","(174, 0, 0.88010866)","(210, 0, 0.74813758)","(166, 0, 0.83117919)","(170, 0, 0.6172285)","(247, 0, 0.87049951)","(21, 0, 0.91698829)","(136, 0, 0.82477803)","(8, 0, 0.65044155)","(207, 0, 0.78736726)","(79, 0, 0.78910416)","(60, 0, 0.79359417)"
1,"(42, 0, 0.62835924)","(127, 0, 0.61791933)","(20, 0, 0.63920753)","(23, 0, 0.58968321)","(41, 0, 0.61186629)","(175, 0, 0.60406376)","(211, 0, 0.61227798)","(167, 0, 0.64069484)","(171, 0, 0.61071575)","(246, 0, 0.60236657)","(20, 0, 0.62682986)","(137, 0, 0.62846095)","(9, 0, 0.63080165)","(206, 0, 0.64216841)","(78, 0, 0.63217056)","(61, 0, 0.61192075)"
2,"(140, 0, 0.25366027)","(17, 0, 0.25012074)","(79, 0, 0.2560467)","(88, 0, 0.26047796)","(102, 0, 0.26691421)","(15, 0, 0.25011282)","(149, 0, 0.26320768)","(60, 0, 0.27729071)","(49, 0, 0.23127788)","(86, 0, 0.29191287)","(143, 0, 0.25323695)","(127, 0, 0.22901042)","(146, 0, 0.25980691)","(149, 0, 0.2694112)","(8, 0, 0.25694532)","(166, 0, 0.27873257)"
3,"(112, 0, 0.24797532)","(37, 0, 0.24976315)","(82, 0, 0.25455305)","(177, 0, 0.25629535)","(115, 0, 0.23658831)","(55, 0, 0.24734616)","(73, 0, 0.25908214)","(252, 0, 0.25698526)","(203, 0, 0.21883798)","(172, 0, 0.24616871)","(142, 0, 0.23879501)","(210, 0, 0.22469928)","(147, 0, 0.22756261)","(210, 0, 0.24260182)","(82, 0, 0.24485895)","(114, 0, 0.24944592)"
4,"(177, 0, 0.22489935)","(144, 0, 0.23221535)","(251, 0, 0.25239495)","(11, 0, 0.22888188)","(178, 0, 0.23313626)","(53, 0, 0.23456329)","(229, 0, 0.23964282)","(198, 0, 0.25154786)","(220, 0, 0.21570625)","(173, 0, 0.24416006)","(91, 0, 0.22971646)","(31, 0, 0.22413286)","(65, 0, 0.2116473)","(129, 0, 0.22777215)","(1, 0, 0.24145638)","(123, 0, 0.23678356)"
5,"(179, 0, 0.21180939)","(228, 0, 0.23057172)","(46, 0, 0.24318629)","(193, 0, 0.21723955)","(179, 0, 0.21738995)","(224, 0, 0.23132169)","(189, 0, 0.23548759)","(233, 0, 0.24252599)","(229, 0, 0.21187297)","(176, 0, 0.23719007)","(203, 0, 0.22293983)","(183, 0, 0.22374342)","(83, 0, 0.20202501)","(85, 0, 0.22186216)","(212, 0, 0.23023158)","(115, 0, 0.23215649)"
6,"(74, 0, 0.21066947)","(106, 0, 0.22637218)","(111, 0, 0.23905795)","(201, 0, 0.21679078)","(21, 0, 0.21355079)","(204, 0, 0.22818088)","(136, 0, 0.22520984)","(157, 0, 0.23858901)","(240, 0, 0.20409135)","(185, 0, 0.23552059)","(115, 0, 0.22220299)","(219, 0, 0.22347038)","(169, 0, 0.19947486)","(24, 0, 0.21417732)","(213, 0, 0.22535529)","(28, 0, 0.22513621)"
7,"(176, 0, 0.20807982)","(57, 0, 0.22408509)","(142, 0, 0.22958255)","(116, 0, 0.2078831)","(136, 0, 0.20775336)","(244, 0, 0.22537083)","(167, 0, 0.21912611)","(232, 0, 0.23506713)","(225, 0, 0.20388789)","(208, 0, 0.2253903)","(94, 0, 0.21946514)","(19, 0, 0.22262975)","(144, 0, 0.19050065)","(244, 0, 0.20991144)","(116, 0, 0.21570854)","(231, 0, 0.2227168)"
8,"(16, 0, 0.20800338)","(250, 0, 0.21965732)","(143, 0, 0.22766382)","(9, 0, 0.20727617)","(32, 0, 0.20388838)","(149, 0, 0.22297944)","(185, 0, 0.2187863)","(199, 0, 0.22410303)","(202, 0, 0.20388428)","(199, 0, 0.21858764)","(181, 0, 0.21421059)","(231, 0, 0.2221701)","(62, 0, 0.19027867)","(84, 0, 0.20504131)","(46, 0, 0.20919395)","(103, 0, 0.217631)"
