,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
PGE=,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"(43, 0, 0.86179932)","(126, 0, 0.80046848)","(21, 0, 0.82543224)","(22, 0, 0.76218543)","(40, 0, 0.86685589)","(174, 0, 0.87296604)","(210, 0, 0.75472503)","(166, 0, 0.81733498)","(171, 0, 0.61415492)","(247, 0, 0.87087546)","(21, 0, 0.92563036)","(136, 0, 0.82810027)","(9, 0, 0.63941336)","(207, 0, 0.80164503)","(79, 0, 0.78934598)","(60, 0, 0.7959784)"
1,"(42, 0, 0.62099269)","(127, 0, 0.61978064)","(20, 0, 0.64295027)","(23, 0, 0.62131442)","(41, 0, 0.62360443)","(175, 0, 0.61573471)","(211, 0, 0.62252171)","(167, 0, 0.61303289)","(170, 0, 0.61272977)","(246, 0, 0.60990606)","(20, 0, 0.62415305)","(137, 0, 0.62284544)","(8, 0, 0.6291951)","(206, 0, 0.63489624)","(78, 0, 0.63409977)","(61, 0, 0.61939195)"
2,"(3, 0, 0.23063378)","(57, 0, 0.24853985)","(143, 0, 0.23371861)","(177, 0, 0.24610214)","(178, 0, 0.21759038)","(53, 0, 0.22764855)","(189, 0, 0.24088629)","(232, 0, 0.23719425)","(49, 0, 0.24442947)","(108, 0, 0.22970171)","(142, 0, 0.24096829)","(231, 0, 0.24307136)","(146, 0, 0.24410826)","(149, 0, 0.23375038)","(213, 0, 0.25111223)","(166, 0, 0.24469362)"
3,"(177, 0, 0.21601319)","(17, 0, 0.23776155)","(142, 0, 0.21756971)","(140, 0, 0.22663304)","(179, 0, 0.21661978)","(52, 0, 0.22706055)","(149, 0, 0.2345458)","(60, 0, 0.22356182)","(240, 0, 0.20842839)","(176, 0, 0.22699326)","(143, 0, 0.21912478)","(207, 0, 0.23856417)","(147, 0, 0.22973104)","(84, 0, 0.224486)","(212, 0, 0.23538313)","(123, 0, 0.22485198)"
4,"(140, 0, 0.21019931)","(229, 0, 0.21872296)","(91, 0, 0.20319847)","(88, 0, 0.2150256)","(102, 0, 0.210079)","(245, 0, 0.21222286)","(73, 0, 0.2291398)","(198, 0, 0.22037182)","(202, 0, 0.19514109)","(185, 0, 0.22692447)","(79, 0, 0.20619685)","(18, 0, 0.22021487)","(168, 0, 0.19742459)","(85, 0, 0.21026782)","(8, 0, 0.22820169)","(114, 0, 0.21228899)"
5,"(112, 0, 0.20924762)","(228, 0, 0.21568788)","(116, 0, 0.20232545)","(141, 0, 0.21261835)","(115, 0, 0.19688432)","(224, 0, 0.21183926)","(100, 0, 0.21862053)","(61, 0, 0.21691038)","(48, 0, 0.18748699)","(173, 0, 0.22547344)","(91, 0, 0.20537832)","(19, 0, 0.21616543)","(144, 0, 0.19075703)","(129, 0, 0.20316997)","(116, 0, 0.19451974)","(167, 0, 0.19898458)"
6,"(100, 0, 0.20765625)","(36, 0, 0.21423683)","(40, 0, 0.20207882)","(183, 0, 0.20478576)","(114, 0, 0.18654813)","(15, 0, 0.20915297)","(233, 0, 0.20761254)","(252, 0, 0.21209945)","(241, 0, 0.18639886)","(109, 0, 0.20922941)","(130, 0, 0.20371572)","(211, 0, 0.20467297)","(73, 0, 0.18756661)","(111, 0, 0.20214714)","(58, 0, 0.19305206)","(7, 0, 0.19430143)"
7,"(176, 0, 0.2057571)","(223, 0, 0.20974831)","(251, 0, 0.20168547)","(89, 0, 0.19597433)","(72, 0, 0.18613956)","(204, 0, 0.20137836)","(72, 0, 0.20399922)","(157, 0, 0.21075846)","(203, 0, 0.18568134)","(86, 0, 0.20072637)","(0, 0, 0.20276099)","(183, 0, 0.19719822)","(82, 0, 0.18656932)","(174, 0, 0.19433571)","(1, 0, 0.19109675)","(103, 0, 0.19425274)"
8,"(16, 0, 0.20482348)","(222, 0, 0.20587925)","(140, 0, 0.1991585)","(77, 0, 0.1956844)","(136, 0, 0.18571612)","(221, 0, 0.19925498)","(136, 0, 0.19800745)","(6, 0, 0.20872474)","(229, 0, 0.18465654)","(132, 0, 0.19593893)","(82, 0, 0.19879523)","(242, 0, 0.19704816)","(193, 0, 0.1865601)","(128, 0, 0.19414408)","(21, 0, 0.18819931)","(156, 0, 0.19026375)"
