,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
PGE=,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"(43, 0, 0.85328623)","(126, 0, 0.80977597)","(21, 0, 0.83163649)","(22, 0, 0.77144684)","(40, 0, 0.87288652)","(174, 0, 0.87865627)","(210, 0, 0.76570001)","(166, 0, 0.82211601)","(171, 0, 0.62138281)","(247, 0, 0.87498844)","(21, 0, 0.92267207)","(136, 0, 0.82757752)","(9, 0, 0.63412277)","(207, 0, 0.80034876)","(79, 0, 0.781568)","(60, 0, 0.793182)"
1,"(42, 0, 0.63443177)","(127, 0, 0.61800982)","(20, 0, 0.63335829)","(23, 0, 0.59376425)","(41, 0, 0.61987251)","(175, 0, 0.61187212)","(211, 0, 0.62491291)","(167, 0, 0.62153875)","(170, 0, 0.60808317)","(246, 0, 0.60195889)","(20, 0, 0.62265267)","(137, 0, 0.62977152)","(8, 0, 0.63067153)","(206, 0, 0.61713268)","(78, 0, 0.65294691)","(61, 0, 0.62090623)"
2,"(112, 0, 0.2321048)","(17, 0, 0.27017164)","(79, 0, 0.23825483)","(177, 0, 0.26157665)","(179, 0, 0.24233993)","(55, 0, 0.24141077)","(73, 0, 0.26339878)","(60, 0, 0.24397654)","(49, 0, 0.22956346)","(86, 0, 0.24820917)","(142, 0, 0.23739593)","(183, 0, 0.23719131)","(146, 0, 0.25614868)","(149, 0, 0.25353077)","(213, 0, 0.25497589)","(166, 0, 0.27919634)"
3,"(74, 0, 0.2238409)","(57, 0, 0.244763)","(82, 0, 0.23531905)","(88, 0, 0.2527825)","(115, 0, 0.22768305)","(53, 0, 0.23539991)","(149, 0, 0.24506087)","(232, 0, 0.24006561)","(203, 0, 0.20966765)","(185, 0, 0.23719491)","(143, 0, 0.22496886)","(207, 0, 0.2290846)","(83, 0, 0.21371614)","(129, 0, 0.22676823)","(8, 0, 0.23668671)","(114, 0, 0.23586477)"
4,"(140, 0, 0.22242563)","(228, 0, 0.23582451)","(142, 0, 0.23503431)","(140, 0, 0.21761193)","(102, 0, 0.22324432)","(9, 0, 0.23202722)","(189, 0, 0.24177118)","(198, 0, 0.23661384)","(240, 0, 0.20941695)","(176, 0, 0.23242729)","(203, 0, 0.22284963)","(31, 0, 0.22681369)","(147, 0, 0.21086041)","(85, 0, 0.2204982)","(212, 0, 0.22727951)","(123, 0, 0.21479392)"
5,"(3, 0, 0.21982007)","(37, 0, 0.23441567)","(251, 0, 0.22937898)","(141, 0, 0.21458971)","(178, 0, 0.21693654)","(204, 0, 0.23048698)","(250, 0, 0.22131346)","(157, 0, 0.23109738)","(241, 0, 0.20420117)","(199, 0, 0.22319212)","(91, 0, 0.20916781)","(231, 0, 0.22649198)","(65, 0, 0.20764448)","(210, 0, 0.21757637)","(82, 0, 0.21762282)","(167, 0, 0.20854863)"
6,"(176, 0, 0.21750389)","(106, 0, 0.22031205)","(46, 0, 0.2260396)","(183, 0, 0.2116458)","(143, 0, 0.18889513)","(206, 0, 0.21937805)","(233, 0, 0.22105258)","(233, 0, 0.22498706)","(202, 0, 0.20300493)","(173, 0, 0.22192895)","(90, 0, 0.20343961)","(211, 0, 0.2247073)","(70, 0, 0.19559149)","(110, 0, 0.20795992)","(0, 0, 0.20883518)","(103, 0, 0.20730444)"
7,"(177, 0, 0.21218973)","(144, 0, 0.22014556)","(143, 0, 0.21937898)","(9, 0, 0.205776)","(19, 0, 0.18785358)","(224, 0, 0.21815318)","(136, 0, 0.21236864)","(6, 0, 0.22303276)","(229, 0, 0.1976815)","(132, 0, 0.21325119)","(119, 0, 0.19987154)","(19, 0, 0.22293303)","(178, 0, 0.1949135)","(148, 0, 0.20725928)","(58, 0, 0.2063951)","(131, 0, 0.20385789)"
8,"(16, 0, 0.20735502)","(36, 0, 0.21532454)","(206, 0, 0.21706622)","(11, 0, 0.2034736)","(92, 0, 0.18643619)","(52, 0, 0.21420483)","(156, 0, 0.20635831)","(252, 0, 0.22098621)","(155, 0, 0.19743786)","(208, 0, 0.21118225)","(82, 0, 0.19922732)","(210, 0, 0.2137934)","(169, 0, 0.19320957)","(84, 0, 0.19952944)","(1, 0, 0.20438873)","(156, 0, 0.20030199)"
