,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
PGE=,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,"(43, 0, 0.86070482)","(126, 0, 0.80944915)","(21, 0, 0.83770006)","(22, 0, 0.76737262)","(40, 0, 0.87622457)","(174, 0, 0.8840798)","(210, 0, 0.73811359)","(166, 0, 0.82093345)","(170, 0, 0.63352522)","(247, 0, 0.86552469)","(21, 0, 0.91669818)","(136, 0, 0.83822845)","(9, 0, 0.66518867)","(207, 0, 0.77538849)","(79, 0, 0.77806317)","(60, 0, 0.79465591)"
1,"(42, 0, 0.62402045)","(127, 0, 0.62508046)","(20, 0, 0.62277582)","(23, 0, 0.61764888)","(41, 0, 0.61474889)","(175, 0, 0.59206198)","(211, 0, 0.64509777)","(167, 0, 0.62660081)","(171, 0, 0.59514194)","(246, 0, 0.60480407)","(20, 0, 0.62761324)","(137, 0, 0.64730126)","(8, 0, 0.66044756)","(206, 0, 0.64840311)","(78, 0, 0.64522938)","(61, 0, 0.57880964)"
2,"(140, 0, 0.29666268)","(11, 0, 0.27556918)","(82, 0, 0.32809748)","(140, 0, 0.27101125)","(73, 0, 0.27359351)","(148, 0, 0.2659583)","(73, 0, 0.33100848)","(198, 0, 0.29005103)","(90, 0, 0.24256817)","(86, 0, 0.30503043)","(142, 0, 0.27241556)","(207, 0, 0.29451707)","(147, 0, 0.27142819)","(210, 0, 0.2896318)","(8, 0, 0.34221776)","(166, 0, 0.29096427)"
3,"(177, 0, 0.27892089)","(229, 0, 0.27158279)","(79, 0, 0.27862432)","(38, 0, 0.26203967)","(87, 0, 0.25769256)","(55, 0, 0.25943921)","(149, 0, 0.27931996)","(252, 0, 0.28546825)","(98, 0, 0.23858053)","(255, 0, 0.27593244)","(203, 0, 0.25980056)","(127, 0, 0.26080866)","(146, 0, 0.257257)","(149, 0, 0.28590586)","(128, 0, 0.28871594)","(20, 0, 0.27487522)"
4,"(31, 0, 0.24450253)","(36, 0, 0.26491394)","(91, 0, 0.26784425)","(88, 0, 0.25642845)","(102, 0, 0.25383959)","(219, 0, 0.25755162)","(168, 0, 0.27444588)","(232, 0, 0.27844661)","(148, 0, 0.22602718)","(136, 0, 0.27316115)","(143, 0, 0.25675164)","(40, 0, 0.25122572)","(144, 0, 0.25055543)","(197, 0, 0.25264406)","(82, 0, 0.28332156)","(94, 0, 0.24380124)"
5,"(179, 0, 0.24037764)","(17, 0, 0.26465234)","(122, 0, 0.25394374)","(141, 0, 0.2496044)","(115, 0, 0.23899488)","(40, 0, 0.25373485)","(226, 0, 0.2712789)","(60, 0, 0.27426581)","(11, 0, 0.22477496)","(172, 0, 0.2599744)","(181, 0, 0.24933116)","(19, 0, 0.2467416)","(96, 0, 0.23415503)","(85, 0, 0.25032928)","(45, 0, 0.27513482)","(73, 0, 0.24072337)"
6,"(195, 0, 0.23981256)","(37, 0, 0.26155649)","(70, 0, 0.24965928)","(177, 0, 0.24799542)","(179, 0, 0.23768709)","(117, 0, 0.24150475)","(136, 0, 0.26123144)","(51, 0, 0.25096263)","(24, 0, 0.22000035)","(15, 0, 0.25141337)","(95, 0, 0.23794388)","(94, 0, 0.24047587)","(2, 0, 0.22072781)","(45, 0, 0.24817642)","(212, 0, 0.25333703)","(231, 0, 0.23378938)"
7,"(156, 0, 0.2396141)","(31, 0, 0.26095335)","(111, 0, 0.24745545)","(189, 0, 0.24134246)","(202, 0, 0.23253035)","(149, 0, 0.24083018)","(255, 0, 0.25106297)","(233, 0, 0.23640068)","(14, 0, 0.2173745)","(31, 0, 0.25048626)","(115, 0, 0.23011106)","(183, 0, 0.23887823)","(182, 0, 0.21929975)","(24, 0, 0.24745024)","(116, 0, 0.24643229)","(167, 0, 0.2332384)"
8,"(228, 0, 0.23637828)","(86, 0, 0.25797367)","(68, 0, 0.24738441)","(11, 0, 0.24096139)","(177, 0, 0.23192889)","(15, 0, 0.23723119)","(157, 0, 0.24992724)","(86, 0, 0.2344876)","(218, 0, 0.21630804)","(63, 0, 0.24333864)","(61, 0, 0.22804502)","(23, 0, 0.23619781)","(156, 0, 0.21924442)","(192, 0, 0.23106743)","(216, 0, 0.24498645)","(115, 0, 0.23175515)"
