,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
PGE=,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"(43, 0, 0.86158602)","(126, 0, 0.80284254)","(21, 0, 0.82362202)","(22, 0, 0.76202692)","(40, 0, 0.86667292)","(174, 0, 0.87378887)","(210, 0, 0.75410102)","(166, 0, 0.81683214)","(171, 0, 0.62059182)","(247, 0, 0.87075648)","(21, 0, 0.92635035)","(136, 0, 0.8271356)","(9, 0, 0.63643501)","(207, 0, 0.80166902)","(79, 0, 0.79247424)","(60, 0, 0.79682927)"
1,"(42, 0, 0.62168484)","(127, 0, 0.62075223)","(20, 0, 0.64465998)","(23, 0, 0.62068358)","(41, 0, 0.62264624)","(175, 0, 0.60940095)","(211, 0, 0.61971868)","(167, 0, 0.60954851)","(170, 0, 0.6089345)","(246, 0, 0.60978833)","(20, 0, 0.62260032)","(137, 0, 0.620622)","(8, 0, 0.62788673)","(206, 0, 0.63081216)","(78, 0, 0.63104833)","(61, 0, 0.62617553)"
2,"(3, 0, 0.22978574)","(57, 0, 0.24762446)","(143, 0, 0.2361376)","(177, 0, 0.25175478)","(178, 0, 0.22108584)","(53, 0, 0.2275973)","(189, 0, 0.24061152)","(232, 0, 0.23795161)","(49, 0, 0.23955584)","(176, 0, 0.22913655)","(142, 0, 0.2443862)","(231, 0, 0.24276394)","(146, 0, 0.23499204)","(149, 0, 0.23308163)","(213, 0, 0.24819994)","(166, 0, 0.25276814)"
3,"(177, 0, 0.21652051)","(17, 0, 0.23947664)","(142, 0, 0.2157081)","(140, 0, 0.22017331)","(179, 0, 0.21821607)","(245, 0, 0.22330548)","(149, 0, 0.23399279)","(252, 0, 0.224013)","(240, 0, 0.21063517)","(173, 0, 0.22664312)","(143, 0, 0.21514972)","(207, 0, 0.23808801)","(147, 0, 0.2235344)","(85, 0, 0.22538162)","(212, 0, 0.23318706)","(123, 0, 0.22659018)"
4,"(112, 0, 0.21100676)","(229, 0, 0.2278926)","(40, 0, 0.207686)","(88, 0, 0.21920364)","(102, 0, 0.21429274)","(52, 0, 0.21614495)","(73, 0, 0.22979913)","(198, 0, 0.22372602)","(202, 0, 0.18983316)","(108, 0, 0.22403791)","(91, 0, 0.20727029)","(19, 0, 0.22544013)","(83, 0, 0.19346707)","(84, 0, 0.22249844)","(8, 0, 0.23130318)","(103, 0, 0.20291344)"
5,"(100, 0, 0.21053793)","(36, 0, 0.22156511)","(78, 0, 0.20692063)","(141, 0, 0.21525322)","(115, 0, 0.20141127)","(15, 0, 0.21515258)","(100, 0, 0.21859334)","(60, 0, 0.22215228)","(48, 0, 0.18802194)","(185, 0, 0.22264897)","(0, 0, 0.20188248)","(18, 0, 0.21658313)","(168, 0, 0.19265963)","(129, 0, 0.21129976)","(58, 0, 0.20608118)","(114, 0, 0.20286405)"
6,"(101, 0, 0.21024136)","(228, 0, 0.21893944)","(251, 0, 0.20471683)","(11, 0, 0.20405866)","(72, 0, 0.190807)","(55, 0, 0.2146393)","(250, 0, 0.20448318)","(157, 0, 0.2196859)","(203, 0, 0.18532655)","(109, 0, 0.21029313)","(79, 0, 0.19916088)","(41, 0, 0.20858201)","(193, 0, 0.18967208)","(111, 0, 0.20706261)","(1, 0, 0.2018919)","(167, 0, 0.20215952)"
7,"(140, 0, 0.20562009)","(192, 0, 0.21146431)","(91, 0, 0.20021061)","(183, 0, 0.19426642)","(114, 0, 0.18763571)","(224, 0, 0.21053497)","(72, 0, 0.20443375)","(61, 0, 0.21888969)","(10, 0, 0.18400809)","(132, 0, 0.20873548)","(82, 0, 0.19292972)","(183, 0, 0.20516663)","(144, 0, 0.18774194)","(128, 0, 0.19154814)","(21, 0, 0.1998384)","(156, 0, 0.19176843)"
8,"(176, 0, 0.19634521)","(223, 0, 0.20906868)","(116, 0, 0.19923217)","(89, 0, 0.19329077)","(52, 0, 0.18629365)","(204, 0, 0.20251805)","(233, 0, 0.20144734)","(6, 0, 0.20937073)","(241, 0, 0.18240204)","(86, 0, 0.20035188)","(130, 0, 0.19237885)","(211, 0, 0.20257077)","(104, 0, 0.18711507)","(110, 0, 0.19125744)","(46, 0, 0.19881606)","(7, 0, 0.19015008)"
