,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
PGE=,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,"(43, 0, 0.86088848)","(126, 0, 0.80444565)","(21, 0, 0.82306136)","(22, 0, 0.76789389)","(40, 0, 0.86771327)","(174, 0, 0.87491848)","(210, 0, 0.75375813)","(166, 0, 0.82201648)","(171, 0, 0.6343905)","(247, 0, 0.8699764)","(21, 0, 0.92532676)","(136, 0, 0.82408623)","(8, 0, 0.63287099)","(207, 0, 0.80199146)","(79, 0, 0.79517666)","(60, 0, 0.78854958)"
1,"(42, 0, 0.62132839)","(127, 0, 0.6192984)","(20, 0, 0.64471018)","(23, 0, 0.60781105)","(41, 0, 0.62776095)","(175, 0, 0.61068284)","(211, 0, 0.62362114)","(167, 0, 0.6118287)","(170, 0, 0.59974595)","(246, 0, 0.60358319)","(20, 0, 0.62077204)","(137, 0, 0.63068036)","(9, 0, 0.63047447)","(206, 0, 0.62558937)","(78, 0, 0.63541127)","(61, 0, 0.61739341)"
2,"(3, 0, 0.21558067)","(57, 0, 0.25043278)","(143, 0, 0.24197256)","(177, 0, 0.25291318)","(179, 0, 0.23428891)","(53, 0, 0.23057858)","(189, 0, 0.24596141)","(198, 0, 0.24185151)","(49, 0, 0.22611964)","(185, 0, 0.23054585)","(142, 0, 0.22986606)","(207, 0, 0.23616042)","(146, 0, 0.23394525)","(149, 0, 0.24000043)","(213, 0, 0.26136231)","(166, 0, 0.23989243)"
3,"(101, 0, 0.21481544)","(17, 0, 0.23738071)","(40, 0, 0.22365675)","(88, 0, 0.22882424)","(178, 0, 0.22372904)","(55, 0, 0.22691206)","(149, 0, 0.24220046)","(232, 0, 0.23984786)","(240, 0, 0.20301506)","(173, 0, 0.22559871)","(143, 0, 0.22124175)","(19, 0, 0.22793166)","(147, 0, 0.21868688)","(85, 0, 0.2162467)","(212, 0, 0.23295089)","(123, 0, 0.2261028)"
4,"(140, 0, 0.21196379)","(228, 0, 0.2304141)","(82, 0, 0.22202796)","(140, 0, 0.22875309)","(115, 0, 0.21445505)","(245, 0, 0.22634353)","(73, 0, 0.23617492)","(157, 0, 0.23516172)","(203, 0, 0.186562)","(176, 0, 0.22190134)","(91, 0, 0.2194935)","(231, 0, 0.22197817)","(83, 0, 0.1991506)","(84, 0, 0.21617824)","(8, 0, 0.23227595)","(167, 0, 0.2062863)"
5,"(112, 0, 0.21114451)","(229, 0, 0.22197593)","(251, 0, 0.22007555)","(141, 0, 0.22204328)","(102, 0, 0.21418062)","(206, 0, 0.21952394)","(100, 0, 0.21830128)","(60, 0, 0.22861297)","(229, 0, 0.18575302)","(86, 0, 0.21876362)","(203, 0, 0.20511977)","(18, 0, 0.21851983)","(144, 0, 0.19754416)","(111, 0, 0.21558619)","(21, 0, 0.22051943)","(114, 0, 0.20551522)"
6,"(176, 0, 0.21094908)","(37, 0, 0.21716529)","(142, 0, 0.21239956)","(11, 0, 0.2126715)","(52, 0, 0.19209735)","(224, 0, 0.21553509)","(250, 0, 0.21040751)","(253, 0, 0.22354559)","(202, 0, 0.18395894)","(108, 0, 0.21240249)","(181, 0, 0.2016983)","(31, 0, 0.21718081)","(73, 0, 0.19213537)","(129, 0, 0.20896981)","(58, 0, 0.21466982)","(138, 0, 0.19377998)"
7,"(100, 0, 0.20157451)","(222, 0, 0.21186873)","(79, 0, 0.21089191)","(76, 0, 0.20456043)","(72, 0, 0.18282639)","(204, 0, 0.2136236)","(233, 0, 0.20821363)","(252, 0, 0.21719185)","(48, 0, 0.18387055)","(109, 0, 0.2113416)","(0, 0, 0.2013682)","(183, 0, 0.21621572)","(65, 0, 0.19095118)","(148, 0, 0.196596)","(46, 0, 0.20230747)","(155, 0, 0.19186041)"
8,"(192, 0, 0.19840157)","(192, 0, 0.20844716)","(91, 0, 0.206996)","(183, 0, 0.19918728)","(21, 0, 0.18197192)","(15, 0, 0.21031314)","(179, 0, 0.20577726)","(61, 0, 0.2117961)","(241, 0, 0.18373235)","(199, 0, 0.20835201)","(98, 0, 0.19735652)","(211, 0, 0.21146397)","(70, 0, 0.18686995)","(210, 0, 0.19131805)","(1, 0, 0.20120499)","(156, 0, 0.19089985)"
