,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
PGE=,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,"(43, 0, 0.85696233)","(126, 0, 0.78603146)","(21, 0, 0.82557193)","(22, 0, 0.80724288)","(40, 0, 0.85717834)","(174, 0, 0.84007102)","(210, 0, 0.79741419)","(166, 0, 0.8080672)","(171, 0, 0.67519981)","(247, 0, 0.83789969)","(21, 0, 0.92618828)","(136, 0, 0.85614577)","(8, 0, 0.61534954)","(207, 0, 0.85131267)","(79, 0, 0.81380947)","(60, 0, 0.81963093)"
1,"(42, 0, 0.67409605)","(127, 0, 0.68339918)","(20, 0, 0.64676799)","(23, 0, 0.59528979)","(41, 0, 0.61225562)","(175, 0, 0.60113385)","(211, 0, 0.67706461)","(167, 0, 0.63759125)","(170, 0, 0.55273257)","(246, 0, 0.58427094)","(20, 0, 0.65772979)","(137, 0, 0.65464988)","(9, 0, 0.59740099)","(206, 0, 0.58624812)","(78, 0, 0.55966039)","(61, 0, 0.58102739)"
2,"(235, 0, 0.3757747)","(47, 0, 0.32147792)","(197, 0, 0.34351695)","(119, 0, 0.38062933)","(88, 0, 0.36925487)","(27, 0, 0.35203648)","(252, 0, 0.35565403)","(157, 0, 0.32721147)","(128, 0, 0.33411767)","(155, 0, 0.37299692)","(138, 0, 0.34406902)","(119, 0, 0.35044614)","(119, 0, 0.34582134)","(194, 0, 0.35623151)","(40, 0, 0.34673572)","(93, 0, 0.34131301)"
3,"(116, 0, 0.35210752)","(11, 0, 0.32010331)","(190, 0, 0.3280109)","(31, 0, 0.34487702)","(73, 0, 0.34803508)","(176, 0, 0.3254153)","(155, 0, 0.35328965)","(180, 0, 0.32619847)","(143, 0, 0.32908132)","(169, 0, 0.3367213)","(117, 0, 0.34151227)","(197, 0, 0.33747899)","(253, 0, 0.34403499)","(174, 0, 0.35445245)","(246, 0, 0.33684405)","(211, 0, 0.3347757)"
4,"(120, 0, 0.34602965)","(9, 0, 0.31779295)","(178, 0, 0.32735114)","(210, 0, 0.3364766)","(89, 0, 0.33540032)","(241, 0, 0.32427939)","(208, 0, 0.34942119)","(101, 0, 0.32600348)","(45, 0, 0.32558906)","(39, 0, 0.3302803)","(96, 0, 0.33143941)","(65, 0, 0.32174961)","(244, 0, 0.32958026)","(234, 0, 0.34714394)","(44, 0, 0.33447274)","(240, 0, 0.32879396)"
5,"(129, 0, 0.34436868)","(247, 0, 0.31274941)","(214, 0, 0.31660423)","(245, 0, 0.33417817)","(215, 0, 0.33380173)","(20, 0, 0.3242323)","(198, 0, 0.32271073)","(152, 0, 0.32510142)","(194, 0, 0.32558601)","(235, 0, 0.32481256)","(113, 0, 0.32963316)","(242, 0, 0.31986665)","(60, 0, 0.32929911)","(77, 0, 0.34483768)","(34, 0, 0.32800985)","(101, 0, 0.3162056)"
6,"(243, 0, 0.34282782)","(180, 0, 0.31241752)","(201, 0, 0.31438988)","(197, 0, 0.33315555)","(123, 0, 0.3327776)","(45, 0, 0.32243721)","(199, 0, 0.32158101)","(81, 0, 0.3118759)","(59, 0, 0.32101836)","(45, 0, 0.32238235)","(185, 0, 0.32728803)","(28, 0, 0.31702578)","(249, 0, 0.32026411)","(242, 0, 0.33618074)","(24, 0, 0.31951705)","(79, 0, 0.31350104)"
7,"(99, 0, 0.33489136)","(163, 0, 0.30562239)","(66, 0, 0.31187883)","(121, 0, 0.32522147)","(216, 0, 0.32320475)","(217, 0, 0.32160533)","(88, 0, 0.31783775)","(159, 0, 0.31105588)","(50, 0, 0.31279162)","(38, 0, 0.32137879)","(33, 0, 0.32335121)","(39, 0, 0.31575362)","(187, 0, 0.31938617)","(178, 0, 0.32475783)","(102, 0, 0.31726121)","(201, 0, 0.31192457)"
8,"(86, 0, 0.33409875)","(215, 0, 0.30345378)","(212, 0, 0.30758548)","(134, 0, 0.32274963)","(126, 0, 0.30916256)","(158, 0, 0.31854032)","(254, 0, 0.31614593)","(127, 0, 0.31098255)","(224, 0, 0.30776639)","(117, 0, 0.3191387)","(3, 0, 0.31822592)","(55, 0, 0.31060911)","(76, 0, 0.31771242)","(60, 0, 0.31987631)","(159, 0, 0.31250281)","(108, 0, 0.31172603)"
