,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
PGE=,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"(43, 0, 0.8536957)","(126, 0, 0.78489706)","(21, 0, 0.82683939)","(22, 0, 0.79132232)","(40, 0, 0.87496868)","(174, 0, 0.87310739)","(210, 0, 0.77986811)","(166, 0, 0.82019883)","(171, 0, 0.66805846)","(247, 0, 0.86772526)","(21, 0, 0.92590213)","(136, 0, 0.82558835)","(9, 0, 0.58983116)","(207, 0, 0.83411411)","(79, 0, 0.80136382)","(60, 0, 0.8241176)"
1,"(42, 0, 0.63427241)","(127, 0, 0.62436388)","(20, 0, 0.61234691)","(23, 0, 0.60387835)","(41, 0, 0.61772582)","(175, 0, 0.573428)","(211, 0, 0.63254937)","(167, 0, 0.63200228)","(170, 0, 0.57423671)","(246, 0, 0.58587907)","(20, 0, 0.64461991)","(137, 0, 0.63305657)","(8, 0, 0.57515365)","(206, 0, 0.58598103)","(78, 0, 0.60625414)","(61, 0, 0.5952102)"
2,"(108, 0, 0.25670059)","(32, 0, 0.24851619)","(74, 0, 0.2550313)","(121, 0, 0.28346569)","(88, 0, 0.26049968)","(27, 0, 0.24514628)","(67, 0, 0.27700079)","(249, 0, 0.28910753)","(245, 0, 0.24739492)","(169, 0, 0.30047998)","(75, 0, 0.26249716)","(112, 0, 0.26613398)","(187, 0, 0.26862712)","(11, 0, 0.2516522)","(34, 0, 0.27383004)","(143, 0, 0.27265784)"
3,"(212, 0, 0.24769999)","(4, 0, 0.24602502)","(112, 0, 0.2377193)","(62, 0, 0.26038033)","(243, 0, 0.25533655)","(158, 0, 0.23701301)","(33, 0, 0.26790798)","(66, 0, 0.27276262)","(128, 0, 0.24647555)","(218, 0, 0.26052145)","(247, 0, 0.25818003)","(89, 0, 0.25424819)","(89, 0, 0.26470791)","(246, 0, 0.24478245)","(12, 0, 0.2656389)","(93, 0, 0.27256681)"
4,"(37, 0, 0.24739965)","(118, 0, 0.24011813)","(244, 0, 0.23250101)","(199, 0, 0.25268248)","(119, 0, 0.25214345)","(114, 0, 0.23613408)","(191, 0, 0.26467233)","(161, 0, 0.27012)","(100, 0, 0.2403263)","(184, 0, 0.257634)","(97, 0, 0.25454436)","(62, 0, 0.25255964)","(253, 0, 0.24947493)","(236, 0, 0.23840873)","(96, 0, 0.25683038)","(232, 0, 0.24392393)"
5,"(116, 0, 0.24190707)","(251, 0, 0.23258836)","(22, 0, 0.22976778)","(132, 0, 0.23585702)","(166, 0, 0.24831375)","(225, 0, 0.23548739)","(87, 0, 0.25270604)","(94, 0, 0.2638308)","(143, 0, 0.23872449)","(130, 0, 0.25178)","(65, 0, 0.24811131)","(55, 0, 0.25045806)","(251, 0, 0.23820767)","(234, 0, 0.2382277)","(159, 0, 0.24419125)","(178, 0, 0.24015784)"
6,"(122, 0, 0.24166933)","(206, 0, 0.22966756)","(246, 0, 0.22945388)","(63, 0, 0.23195241)","(184, 0, 0.24440404)","(129, 0, 0.2341744)","(239, 0, 0.24646651)","(148, 0, 0.25926347)","(232, 0, 0.23596042)","(38, 0, 0.24656832)","(88, 0, 0.24485788)","(135, 0, 0.23959402)","(88, 0, 0.23494055)","(145, 0, 0.23466037)","(172, 0, 0.24279803)","(237, 0, 0.2338576)"
7,"(97, 0, 0.23125361)","(185, 0, 0.22720753)","(185, 0, 0.22762302)","(37, 0, 0.23194276)","(67, 0, 0.24212959)","(33, 0, 0.23343828)","(27, 0, 0.23961438)","(101, 0, 0.25858857)","(223, 0, 0.23461668)","(164, 0, 0.24628182)","(82, 0, 0.24179396)","(219, 0, 0.2360798)","(241, 0, 0.23410237)","(174, 0, 0.23229783)","(22, 0, 0.24065627)","(30, 0, 0.23268)"
8,"(180, 0, 0.23084137)","(91, 0, 0.22397215)","(230, 0, 0.22535438)","(229, 0, 0.23142423)","(56, 0, 0.24070556)","(47, 0, 0.22934006)","(155, 0, 0.23914509)","(63, 0, 0.25850347)","(202, 0, 0.2301874)","(195, 0, 0.23442278)","(192, 0, 0.23389439)","(193, 0, 0.2339138)","(115, 0, 0.2264382)","(187, 0, 0.22675782)","(59, 0, 0.2393878)","(129, 0, 0.23261498)"
