,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
PGE=,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"(43, 0, 0.85764966)","(126, 0, 0.78296273)","(21, 0, 0.81573876)","(22, 0, 0.77686903)","(40, 0, 0.88333504)","(174, 0, 0.86234218)","(210, 0, 0.77941138)","(166, 0, 0.82255862)","(171, 0, 0.65186063)","(247, 0, 0.8706542)","(21, 0, 0.92453821)","(136, 0, 0.84165667)","(9, 0, 0.60831423)","(207, 0, 0.82712764)","(79, 0, 0.77148071)","(60, 0, 0.81927109)"
1,"(42, 0, 0.62808673)","(127, 0, 0.6255291)","(20, 0, 0.61859082)","(23, 0, 0.61075913)","(41, 0, 0.58991541)","(175, 0, 0.58020201)","(211, 0, 0.63964889)","(167, 0, 0.63822059)","(170, 0, 0.5799102)","(246, 0, 0.59874793)","(20, 0, 0.61991986)","(137, 0, 0.60835244)","(8, 0, 0.59766308)","(206, 0, 0.59168566)","(78, 0, 0.61199966)","(61, 0, 0.60073569)"
2,"(116, 0, 0.24214039)","(32, 0, 0.25527708)","(74, 0, 0.23712489)","(72, 0, 0.24762483)","(67, 0, 0.21591211)","(241, 0, 0.25185726)","(33, 0, 0.24824586)","(199, 0, 0.26623676)","(245, 0, 0.2295417)","(169, 0, 0.26147059)","(75, 0, 0.22071736)","(55, 0, 0.24635587)","(89, 0, 0.23952447)","(144, 0, 0.21564491)","(95, 0, 0.24309153)","(93, 0, 0.25992777)"
3,"(3, 0, 0.22385777)","(33, 0, 0.21071346)","(161, 0, 0.22642913)","(69, 0, 0.22283241)","(119, 0, 0.21519209)","(99, 0, 0.24248571)","(156, 0, 0.2338805)","(183, 0, 0.23508774)","(143, 0, 0.22053391)","(218, 0, 0.24241995)","(141, 0, 0.21829406)","(83, 0, 0.245794)","(86, 0, 0.22933711)","(221, 0, 0.21229385)","(158, 0, 0.23039585)","(98, 0, 0.2413816)"
4,"(155, 0, 0.2165064)","(67, 0, 0.20887442)","(64, 0, 0.21382714)","(73, 0, 0.21592417)","(118, 0, 0.2100854)","(69, 0, 0.221508)","(67, 0, 0.23282789)","(249, 0, 0.22801848)","(202, 0, 0.21668785)","(38, 0, 0.2249718)","(97, 0, 0.21471626)","(219, 0, 0.24562394)","(104, 0, 0.21998059)","(234, 0, 0.20995704)","(96, 0, 0.22876166)","(99, 0, 0.238171)"
5,"(37, 0, 0.21068895)","(206, 0, 0.20774889)","(75, 0, 0.21248541)","(98, 0, 0.21565482)","(230, 0, 0.20893963)","(93, 0, 0.21878992)","(191, 0, 0.22591533)","(94, 0, 0.21554051)","(11, 0, 0.21399002)","(130, 0, 0.2069079)","(88, 0, 0.21171896)","(215, 0, 0.24288298)","(87, 0, 0.21745201)","(145, 0, 0.20867321)","(12, 0, 0.22478298)","(95, 0, 0.23351571)"
6,"(132, 0, 0.20546016)","(128, 0, 0.2047317)","(196, 0, 0.20821583)","(121, 0, 0.21396069)","(140, 0, 0.2086781)","(27, 0, 0.21536264)","(239, 0, 0.22100082)","(22, 0, 0.21527528)","(244, 0, 0.20784454)","(164, 0, 0.20600156)","(71, 0, 0.20522635)","(38, 0, 0.22251276)","(44, 0, 0.21108117)","(127, 0, 0.20356955)","(62, 0, 0.21838826)","(143, 0, 0.22593075)"
7,"(248, 0, 0.20439856)","(39, 0, 0.2025422)","(39, 0, 0.207561)","(57, 0, 0.21170649)","(71, 0, 0.20742225)","(2, 0, 0.21495207)","(246, 0, 0.21312904)","(210, 0, 0.21107611)","(128, 0, 0.19968618)","(168, 0, 0.20324628)","(65, 0, 0.20069609)","(89, 0, 0.22136987)","(187, 0, 0.20510378)","(76, 0, 0.20265601)","(255, 0, 0.21777178)","(230, 0, 0.21800578)"
8,"(97, 0, 0.20395221)","(223, 0, 0.20027455)","(193, 0, 0.20664668)","(61, 0, 0.20682337)","(73, 0, 0.20077986)","(206, 0, 0.20711648)","(179, 0, 0.21225832)","(182, 0, 0.21035063)","(137, 0, 0.19777901)","(184, 0, 0.20099939)","(255, 0, 0.20054642)","(253, 0, 0.21455592)","(253, 0, 0.19950867)","(232, 0, 0.19871579)","(229, 0, 0.2171125)","(24, 0, 0.21680764)"
