,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
PGE=,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"(43, 0, 0.85198515)","(126, 0, 0.77912049)","(21, 0, 0.81828921)","(22, 0, 0.78220258)","(40, 0, 0.8798723)","(174, 0, 0.85620546)","(210, 0, 0.78240555)","(166, 0, 0.81820743)","(171, 0, 0.65844641)","(247, 0, 0.87397833)","(21, 0, 0.92520946)","(136, 0, 0.84273873)","(9, 0, 0.61312339)","(207, 0, 0.82384234)","(79, 0, 0.77120319)","(60, 0, 0.83014938)"
1,"(42, 0, 0.64610462)","(127, 0, 0.6341964)","(20, 0, 0.60861319)","(23, 0, 0.60195883)","(41, 0, 0.59797264)","(175, 0, 0.57248433)","(211, 0, 0.64589663)","(167, 0, 0.6353144)","(170, 0, 0.57067944)","(246, 0, 0.59379728)","(20, 0, 0.62893609)","(137, 0, 0.60719198)","(8, 0, 0.58937505)","(206, 0, 0.59488507)","(78, 0, 0.60630821)","(61, 0, 0.61038991)"
2,"(180, 0, 0.23721819)","(32, 0, 0.26387714)","(74, 0, 0.25695722)","(63, 0, 0.22910567)","(152, 0, 0.24347737)","(27, 0, 0.25493772)","(33, 0, 0.25505711)","(199, 0, 0.25884785)","(245, 0, 0.22665634)","(169, 0, 0.26269733)","(122, 0, 0.22223067)","(83, 0, 0.24640174)","(89, 0, 0.24016399)","(221, 0, 0.23464312)","(34, 0, 0.24975729)","(93, 0, 0.27761523)"
3,"(116, 0, 0.2362498)","(206, 0, 0.23062953)","(39, 0, 0.22266674)","(121, 0, 0.22807716)","(67, 0, 0.2274874)","(99, 0, 0.2374487)","(191, 0, 0.24542163)","(22, 0, 0.24138907)","(137, 0, 0.22630979)","(218, 0, 0.24611504)","(75, 0, 0.21917026)","(55, 0, 0.24505676)","(86, 0, 0.22642536)","(144, 0, 0.23206063)","(12, 0, 0.24743031)","(143, 0, 0.2404619)"
4,"(155, 0, 0.22536911)","(33, 0, 0.21901414)","(75, 0, 0.22055172)","(57, 0, 0.22666833)","(146, 0, 0.21303357)","(241, 0, 0.22958286)","(156, 0, 0.24495191)","(183, 0, 0.23736628)","(143, 0, 0.22460513)","(164, 0, 0.24009615)","(255, 0, 0.21735299)","(219, 0, 0.24500523)","(44, 0, 0.22255621)","(141, 0, 0.22392983)","(95, 0, 0.24391709)","(99, 0, 0.23525673)"
5,"(158, 0, 0.22429829)","(251, 0, 0.21793452)","(64, 0, 0.21988907)","(72, 0, 0.22234148)","(227, 0, 0.21129631)","(114, 0, 0.22361354)","(67, 0, 0.24330551)","(7, 0, 0.22886388)","(128, 0, 0.22451516)","(130, 0, 0.23158177)","(247, 0, 0.21504932)","(25, 0, 0.24111187)","(104, 0, 0.21445392)","(76, 0, 0.22265987)","(158, 0, 0.24113202)","(230, 0, 0.23216634)"
6,"(80, 0, 0.21905084)","(67, 0, 0.21512698)","(161, 0, 0.21916708)","(73, 0, 0.2215565)","(119, 0, 0.20982045)","(212, 0, 0.22074915)","(244, 0, 0.2303083)","(23, 0, 0.22515882)","(232, 0, 0.22002159)","(38, 0, 0.22256184)","(88, 0, 0.21480219)","(38, 0, 0.23593504)","(241, 0, 0.21433527)","(234, 0, 0.22200416)","(16, 0, 0.23817382)","(95, 0, 0.2299335)"
7,"(3, 0, 0.21815078)","(103, 0, 0.20930041)","(193, 0, 0.20952155)","(98, 0, 0.21757968)","(93, 0, 0.20736943)","(93, 0, 0.21724295)","(56, 0, 0.22809658)","(161, 0, 0.22313369)","(202, 0, 0.21968052)","(168, 0, 0.21395371)","(97, 0, 0.21234905)","(88, 0, 0.23041127)","(249, 0, 0.21214793)","(87, 0, 0.21429757)","(62, 0, 0.23550314)","(98, 0, 0.22817668)"
8,"(37, 0, 0.21720726)","(128, 0, 0.20857904)","(26, 0, 0.20833268)","(69, 0, 0.21732538)","(230, 0, 0.20387824)","(240, 0, 0.21713987)","(167, 0, 0.22690768)","(131, 0, 0.2225457)","(58, 0, 0.21560144)","(224, 0, 0.21133664)","(70, 0, 0.2122224)","(129, 0, 0.23039808)","(187, 0, 0.20752695)","(158, 0, 0.21085905)","(96, 0, 0.23301378)","(178, 0, 0.21620891)"
