,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
PGE=,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"(43, 0, 0.85374526)","(126, 0, 0.77918403)","(21, 0, 0.81720075)","(22, 0, 0.77848894)","(40, 0, 0.8787508)","(174, 0, 0.85822126)","(210, 0, 0.77768265)","(166, 0, 0.82376264)","(171, 0, 0.65280892)","(247, 0, 0.87013273)","(21, 0, 0.92490899)","(136, 0, 0.83966001)","(9, 0, 0.60325684)","(207, 0, 0.82627338)","(79, 0, 0.77040901)","(60, 0, 0.82775782)"
1,"(42, 0, 0.63624125)","(127, 0, 0.63163419)","(20, 0, 0.61520514)","(23, 0, 0.60378554)","(41, 0, 0.59098406)","(175, 0, 0.57316551)","(211, 0, 0.64699709)","(167, 0, 0.62978097)","(170, 0, 0.57456748)","(246, 0, 0.60019411)","(20, 0, 0.6241433)","(137, 0, 0.60876561)","(8, 0, 0.59566215)","(206, 0, 0.59279121)","(78, 0, 0.6022133)","(61, 0, 0.60750542)"
2,"(116, 0, 0.23805436)","(32, 0, 0.26793044)","(74, 0, 0.25118319)","(72, 0, 0.23755366)","(152, 0, 0.21586112)","(241, 0, 0.25303588)","(33, 0, 0.24562972)","(199, 0, 0.27272897)","(245, 0, 0.23608115)","(169, 0, 0.26995502)","(141, 0, 0.22327096)","(83, 0, 0.25631081)","(89, 0, 0.24407278)","(144, 0, 0.21891504)","(158, 0, 0.25233023)","(93, 0, 0.26564901)"
3,"(155, 0, 0.23615416)","(33, 0, 0.2205357)","(75, 0, 0.23595171)","(69, 0, 0.21877552)","(119, 0, 0.21003618)","(99, 0, 0.24474521)","(156, 0, 0.23529137)","(183, 0, 0.23522835)","(143, 0, 0.23002269)","(218, 0, 0.24250323)","(88, 0, 0.21910095)","(55, 0, 0.24004564)","(86, 0, 0.22483132)","(234, 0, 0.21853111)","(95, 0, 0.25073691)","(99, 0, 0.25840229)"
4,"(3, 0, 0.22202428)","(128, 0, 0.21680264)","(64, 0, 0.22490276)","(63, 0, 0.21767271)","(215, 0, 0.20859534)","(27, 0, 0.23508146)","(191, 0, 0.2335007)","(22, 0, 0.23150173)","(202, 0, 0.22873601)","(38, 0, 0.22091958)","(75, 0, 0.21823225)","(219, 0, 0.23616568)","(44, 0, 0.2210457)","(141, 0, 0.21847155)","(34, 0, 0.23625491)","(95, 0, 0.24201733)"
5,"(97, 0, 0.21229602)","(206, 0, 0.21274418)","(193, 0, 0.22129347)","(57, 0, 0.21315241)","(71, 0, 0.20657457)","(69, 0, 0.22057055)","(67, 0, 0.22590191)","(131, 0, 0.22547049)","(11, 0, 0.21555298)","(130, 0, 0.21774099)","(122, 0, 0.21726551)","(38, 0, 0.23004039)","(104, 0, 0.21928189)","(221, 0, 0.21688971)","(12, 0, 0.23509969)","(98, 0, 0.23759231)"
6,"(37, 0, 0.2107893)","(234, 0, 0.20766624)","(161, 0, 0.21698413)","(73, 0, 0.21221039)","(67, 0, 0.2060181)","(240, 0, 0.21834909)","(239, 0, 0.2202592)","(94, 0, 0.21913017)","(128, 0, 0.21336923)","(164, 0, 0.21341133)","(97, 0, 0.21324803)","(215, 0, 0.22972788)","(87, 0, 0.2123648)","(76, 0, 0.21579483)","(255, 0, 0.23041133)","(143, 0, 0.23394643)"
7,"(212, 0, 0.21071822)","(223, 0, 0.20560155)","(39, 0, 0.20906382)","(121, 0, 0.21052061)","(118, 0, 0.2060004)","(2, 0, 0.21605981)","(246, 0, 0.21498216)","(249, 0, 0.21768707)","(137, 0, 0.20741457)","(224, 0, 0.21049498)","(71, 0, 0.20729151)","(25, 0, 0.22798181)","(241, 0, 0.2123113)","(145, 0, 0.2088485)","(96, 0, 0.22772181)","(230, 0, 0.22983012)"
8,"(80, 0, 0.20522083)","(185, 0, 0.20237608)","(26, 0, 0.20039313)","(98, 0, 0.20948466)","(120, 0, 0.20540578)","(114, 0, 0.21305589)","(174, 0, 0.20979322)","(23, 0, 0.21369999)","(127, 0, 0.2008103)","(87, 0, 0.20570706)","(255, 0, 0.20520221)","(253, 0, 0.22670028)","(187, 0, 0.21213148)","(87, 0, 0.19998983)","(229, 0, 0.22711014)","(51, 0, 0.2257925)"
