,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
PGE=,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"(43, 0, 0.84889862)","(126, 0, 0.7810647)","(21, 0, 0.81740852)","(22, 0, 0.79007814)","(40, 0, 0.88206996)","(174, 0, 0.86204627)","(210, 0, 0.78033405)","(166, 0, 0.81361651)","(171, 0, 0.65498899)","(247, 0, 0.8702603)","(21, 0, 0.92771664)","(136, 0, 0.84567551)","(9, 0, 0.60164002)","(207, 0, 0.82175597)","(79, 0, 0.772548)","(60, 0, 0.82545409)"
1,"(42, 0, 0.633486)","(127, 0, 0.63386439)","(20, 0, 0.60908121)","(23, 0, 0.6137645)","(41, 0, 0.60347463)","(175, 0, 0.56638754)","(211, 0, 0.64294744)","(167, 0, 0.6355486)","(170, 0, 0.56764213)","(246, 0, 0.59090787)","(20, 0, 0.63063293)","(137, 0, 0.61877762)","(8, 0, 0.57717273)","(206, 0, 0.58584172)","(78, 0, 0.61494907)","(61, 0, 0.60633939)"
2,"(180, 0, 0.24183939)","(32, 0, 0.25002689)","(74, 0, 0.27680235)","(121, 0, 0.25615689)","(152, 0, 0.24690719)","(27, 0, 0.25666603)","(33, 0, 0.25802259)","(199, 0, 0.25115769)","(245, 0, 0.24399325)","(169, 0, 0.27553964)","(88, 0, 0.22751695)","(38, 0, 0.25073476)","(89, 0, 0.25688421)","(144, 0, 0.24128886)","(12, 0, 0.25802331)","(93, 0, 0.26529588)"
3,"(155, 0, 0.23286631)","(206, 0, 0.23362185)","(97, 0, 0.23654512)","(98, 0, 0.23253704)","(67, 0, 0.22611874)","(99, 0, 0.23968696)","(191, 0, 0.25716156)","(23, 0, 0.24299883)","(202, 0, 0.23551187)","(218, 0, 0.26331108)","(65, 0, 0.22398905)","(25, 0, 0.2473649)","(44, 0, 0.25495804)","(141, 0, 0.23311647)","(34, 0, 0.25068534)","(143, 0, 0.24577614)"
4,"(3, 0, 0.22270116)","(251, 0, 0.22534239)","(193, 0, 0.23333835)","(72, 0, 0.23227227)","(119, 0, 0.21648075)","(225, 0, 0.23091509)","(244, 0, 0.24374681)","(22, 0, 0.24187323)","(128, 0, 0.23351083)","(130, 0, 0.2443266)","(247, 0, 0.21925924)","(55, 0, 0.24304239)","(241, 0, 0.23328535)","(221, 0, 0.23057694)","(16, 0, 0.25018823)","(51, 0, 0.23127126)"
5,"(122, 0, 0.22069669)","(33, 0, 0.21900692)","(64, 0, 0.21837217)","(79, 0, 0.23204377)","(227, 0, 0.21339314)","(129, 0, 0.22945184)","(67, 0, 0.2352984)","(94, 0, 0.24083923)","(232, 0, 0.23149228)","(224, 0, 0.24214259)","(75, 0, 0.21768932)","(219, 0, 0.23446034)","(104, 0, 0.23162033)","(234, 0, 0.22765034)","(158, 0, 0.24066501)","(237, 0, 0.22887978)"
6,"(108, 0, 0.21903226)","(231, 0, 0.21691411)","(75, 0, 0.21827781)","(52, 0, 0.2295611)","(9, 0, 0.21140784)","(114, 0, 0.22434257)","(156, 0, 0.23257459)","(101, 0, 0.23994008)","(137, 0, 0.22717425)","(164, 0, 0.23145133)","(97, 0, 0.21656973)","(112, 0, 0.23360101)","(253, 0, 0.22023273)","(87, 0, 0.22355832)","(159, 0, 0.2310982)","(98, 0, 0.22707161)"
7,"(102, 0, 0.21852724)","(103, 0, 0.21550034)","(39, 0, 0.21516029)","(63, 0, 0.22862516)","(37, 0, 0.20985965)","(241, 0, 0.22431255)","(240, 0, 0.23216734)","(210, 0, 0.23733594)","(143, 0, 0.22503877)","(38, 0, 0.2303724)","(55, 0, 0.21267834)","(83, 0, 0.22788872)","(187, 0, 0.21916154)","(76, 0, 0.21695493)","(229, 0, 0.22282913)","(192, 0, 0.22606366)"
8,"(116, 0, 0.21748589)","(233, 0, 0.21289964)","(112, 0, 0.21466633)","(59, 0, 0.22676071)","(73, 0, 0.2084311)","(219, 0, 0.22187616)","(155, 0, 0.22640134)","(148, 0, 0.23132972)","(223, 0, 0.21335622)","(87, 0, 0.22800245)","(122, 0, 0.21217733)","(135, 0, 0.22329145)","(88, 0, 0.2166784)","(145, 0, 0.21212783)","(255, 0, 0.22274198)","(178, 0, 0.22578409)"
