,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
PGE=,0,0,0,0,0,1,0,0,15,0,0,0,1,0,2,0
0,"(43, 0, 0.89634225)","(126, 0, 0.81332854)","(21, 0, 0.85706946)","(22, 0, 0.84136849)","(40, 0, 0.87801503)","(175, 0, 0.84255411)","(210, 0, 0.81840286)","(166, 0, 0.85214432)","(218, 0, 0.77725362)","(247, 0, 0.88733405)","(21, 0, 0.95705737)","(136, 0, 0.8642625)","(93, 0, 0.7608476)","(207, 0, 0.78693666)","(78, 0, 0.79895126)","(60, 0, 0.82367026)"
1,"(232, 0, 0.7789376)","(183, 0, 0.75262722)","(70, 0, 0.73736793)","(160, 0, 0.75804121)","(214, 0, 0.75889202)","(174, 0, 0.81507879)","(66, 0, 0.72481557)","(177, 0, 0.78271432)","(188, 0, 0.72467208)","(21, 0, 0.78370481)","(10, 0, 0.76265158)","(200, 0, 0.74527687)","(9, 0, 0.7446327)","(206, 0, 0.77716658)","(242, 0, 0.77794797)","(104, 0, 0.75028154)"
2,"(13, 0, 0.74878416)","(147, 0, 0.746764)","(177, 0, 0.73623501)","(149, 0, 0.71567742)","(11, 0, 0.73242396)","(134, 0, 0.74200311)","(64, 0, 0.70786364)","(209, 0, 0.76059817)","(245, 0, 0.72070746)","(179, 0, 0.76742376)","(185, 0, 0.75845556)","(185, 0, 0.71970687)","(141, 0, 0.74131557)","(134, 0, 0.77647907)","(79, 0, 0.75249156)","(236, 0, 0.74410131)"
3,"(119, 0, 0.73617445)","(167, 0, 0.74354611)","(29, 0, 0.72427418)","(227, 0, 0.71282193)","(254, 0, 0.71114932)","(48, 0, 0.73630153)","(97, 0, 0.70388099)","(226, 0, 0.74293779)","(198, 0, 0.72051736)","(40, 0, 0.75902792)","(236, 0, 0.72071469)","(230, 0, 0.71522852)","(49, 0, 0.72419769)","(140, 0, 0.77488477)","(115, 0, 0.72454618)","(206, 0, 0.72767662)"
4,"(132, 0, 0.72843866)","(8, 0, 0.73197842)","(220, 0, 0.7153028)","(61, 0, 0.70969615)","(77, 0, 0.7088587)","(150, 0, 0.71624581)","(49, 0, 0.69977412)","(196, 0, 0.73803057)","(214, 0, 0.71391844)","(150, 0, 0.74644295)","(50, 0, 0.71812144)","(138, 0, 0.71121721)","(116, 0, 0.70681054)","(152, 0, 0.74578221)","(190, 0, 0.7208111)","(226, 0, 0.72696269)"
5,"(120, 0, 0.71759131)","(204, 0, 0.7307516)","(181, 0, 0.7142225)","(161, 0, 0.70936805)","(228, 0, 0.69897155)","(66, 0, 0.71440863)","(166, 0, 0.6953426)","(95, 0, 0.73771062)","(199, 0, 0.71290675)","(37, 0, 0.73729702)","(33, 0, 0.71641939)","(197, 0, 0.70712492)","(207, 0, 0.70415108)","(92, 0, 0.73062103)","(245, 0, 0.71213912)","(255, 0, 0.72461857)"
6,"(199, 0, 0.70922236)","(119, 0, 0.72814419)","(150, 0, 0.71126346)","(234, 0, 0.7082104)","(53, 0, 0.69124262)","(19, 0, 0.71241183)","(31, 0, 0.69028754)","(242, 0, 0.73383135)","(234, 0, 0.70918048)","(118, 0, 0.71903461)","(5, 0, 0.71120899)","(253, 0, 0.70709914)","(150, 0, 0.68959628)","(247, 0, 0.72118579)","(180, 0, 0.70786843)","(135, 0, 0.72276199)"
7,"(110, 0, 0.69972427)","(208, 0, 0.7156941)","(162, 0, 0.70853592)","(253, 0, 0.70318111)","(230, 0, 0.68960882)","(104, 0, 0.70654948)","(186, 0, 0.68795542)","(38, 0, 0.72867084)","(145, 0, 0.70352145)","(81, 0, 0.71833501)","(77, 0, 0.70976482)","(10, 0, 0.70451528)","(182, 0, 0.68690201)","(122, 0, 0.71613722)","(34, 0, 0.70567521)","(19, 0, 0.72039618)"
8,"(66, 0, 0.69498305)","(81, 0, 0.71157717)","(174, 0, 0.70727328)","(92, 0, 0.70147015)","(43, 0, 0.688585)","(205, 0, 0.70639319)","(170, 0, 0.68790586)","(107, 0, 0.7276815)","(211, 0, 0.70324887)","(61, 0, 0.71572217)","(62, 0, 0.70947846)","(132, 0, 0.70392747)","(206, 0, 0.67962927)","(169, 0, 0.70571186)","(16, 0, 0.70042959)","(207, 0, 0.71971702)"
