,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
PGE=,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,"(43, 0, 0.89264738)","(126, 0, 0.834849)","(21, 0, 0.86043799)","(22, 0, 0.85799247)","(40, 0, 0.86494476)","(174, 0, 0.86207363)","(210, 0, 0.84137482)","(166, 0, 0.77296039)","(171, 0, 0.70486991)","(247, 0, 0.9166909)","(21, 0, 0.95983178)","(136, 0, 0.846011)","(9, 0, 0.77295433)","(207, 0, 0.81284324)","(78, 0, 0.81131081)","(60, 0, 0.76853857)"
1,"(119, 0, 0.64739666)","(225, 0, 0.68266271)","(108, 0, 0.67693202)","(193, 0, 0.65062559)","(41, 0, 0.64200055)","(175, 0, 0.72998388)","(37, 0, 0.63703073)","(167, 0, 0.72191667)","(170, 0, 0.6402915)","(179, 0, 0.67926762)","(5, 0, 0.6600683)","(12, 0, 0.6575342)","(117, 0, 0.64309717)","(206, 0, 0.73509466)","(79, 0, 0.73987168)","(104, 0, 0.69184893)"
2,"(90, 0, 0.63202188)","(127, 0, 0.66425488)","(174, 0, 0.64405439)","(213, 0, 0.62437933)","(172, 0, 0.63594991)","(22, 0, 0.62312761)","(162, 0, 0.62624745)","(175, 0, 0.62113159)","(192, 0, 0.63174892)","(92, 0, 0.67012147)","(24, 0, 0.6568327)","(137, 0, 0.64149734)","(173, 0, 0.63452851)","(152, 0, 0.64949508)","(60, 0, 0.68584251)","(83, 0, 0.68117084)"
3,"(103, 0, 0.62090776)","(83, 0, 0.65952721)","(150, 0, 0.61957573)","(79, 0, 0.61148559)","(189, 0, 0.61930629)","(184, 0, 0.60914929)","(236, 0, 0.6234096)","(196, 0, 0.61561395)","(189, 0, 0.63073343)","(50, 0, 0.66606337)","(4, 0, 0.63266266)","(125, 0, 0.62917984)","(121, 0, 0.62647691)","(201, 0, 0.61900167)","(127, 0, 0.64943576)","(135, 0, 0.63289992)"
4,"(129, 0, 0.61897171)","(74, 0, 0.62889615)","(73, 0, 0.60321228)","(54, 0, 0.59472131)","(198, 0, 0.61856716)","(69, 0, 0.60691546)","(170, 0, 0.6054248)","(149, 0, 0.61302305)","(234, 0, 0.62244173)","(204, 0, 0.66181165)","(217, 0, 0.62065539)","(200, 0, 0.6281558)","(14, 0, 0.6137701)","(103, 0, 0.61663698)","(71, 0, 0.6443823)","(234, 0, 0.62926905)"
5,"(54, 0, 0.61357747)","(197, 0, 0.62526454)","(13, 0, 0.60215837)","(220, 0, 0.58970835)","(104, 0, 0.61685092)","(81, 0, 0.60680182)","(67, 0, 0.60524043)","(54, 0, 0.61036222)","(180, 0, 0.62166687)","(150, 0, 0.64835446)","(216, 0, 0.61437602)","(190, 0, 0.60686725)","(49, 0, 0.60259194)","(182, 0, 0.60163825)","(23, 0, 0.62902555)","(206, 0, 0.62441056)"
6,"(42, 0, 0.60781988)","(81, 0, 0.6190581)","(202, 0, 0.59852915)","(64, 0, 0.58175735)","(11, 0, 0.61507842)","(157, 0, 0.59810161)","(211, 0, 0.60284814)","(172, 0, 0.60655774)","(232, 0, 0.61724482)","(0, 0, 0.62413501)","(202, 0, 0.61375609)","(129, 0, 0.60418768)","(116, 0, 0.59016744)","(223, 0, 0.6012802)","(193, 0, 0.62428623)","(174, 0, 0.61454181)"
7,"(120, 0, 0.59816984)","(213, 0, 0.61239221)","(195, 0, 0.59226009)","(128, 0, 0.58141511)","(54, 0, 0.61282561)","(74, 0, 0.5949414)","(51, 0, 0.60039233)","(88, 0, 0.59460637)","(202, 0, 0.61645992)","(122, 0, 0.62157097)","(52, 0, 0.60827842)","(77, 0, 0.60043261)","(93, 0, 0.58990526)","(34, 0, 0.59846805)","(62, 0, 0.61557935)","(61, 0, 0.61227238)"
8,"(76, 0, 0.59316091)","(119, 0, 0.60135973)","(207, 0, 0.58957371)","(231, 0, 0.580981)","(169, 0, 0.61036219)","(11, 0, 0.59285264)","(178, 0, 0.59169259)","(42, 0, 0.59334331)","(245, 0, 0.61246614)","(64, 0, 0.60737163)","(33, 0, 0.59839593)","(81, 0, 0.59604173)","(64, 0, 0.58678513)","(146, 0, 0.58643092)","(68, 0, 0.61541894)","(161, 0, 0.60997326)"
