,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
PGE=,32,81,45,59,107,71,113,75,100,66,33,121,184,107,222,100
0,"(179, 0, 0.97958438)","(132, 0, 0.98223287)","(9, 0, 0.97629264)","(235, 0, 0.98468305)","(4, 0, 0.97768671)","(169, 0, 0.99378164)","(136, 0, 0.98153674)","(223, 0, 0.9765701)","(167, 0, 0.98100718)","(195, 0, 0.98235919)","(159, 0, 0.99001947)","(4, 0, 0.97344238)","(141, 0, 0.97938239)","(245, 0, 0.98285809)","(2, 0, 0.97521179)","(202, 0, 0.97493907)"
1,"(15, 0, 0.97947232)","(253, 0, 0.97310899)","(48, 0, 0.9735294)","(225, 0, 0.97234769)","(232, 0, 0.97590109)","(29, 0, 0.98631685)","(23, 0, 0.9691623)","(13, 0, 0.97622272)","(249, 0, 0.97897869)","(38, 0, 0.97351692)","(183, 0, 0.98123443)","(69, 0, 0.97253948)","(67, 0, 0.97518314)","(87, 0, 0.97124346)","(92, 0, 0.97358223)","(215, 0, 0.97062446)"
2,"(68, 0, 0.97375995)","(102, 0, 0.96733103)","(252, 0, 0.97274691)","(167, 0, 0.96858908)","(166, 0, 0.97229112)","(156, 0, 0.97747114)","(41, 0, 0.96847271)","(190, 0, 0.97040095)","(124, 0, 0.97567139)","(48, 0, 0.97310503)","(226, 0, 0.97519244)","(141, 0, 0.97084542)","(149, 0, 0.97027164)","(226, 0, 0.97043111)","(147, 0, 0.97348145)","(119, 0, 0.96505957)"
3,"(76, 0, 0.96589382)","(84, 0, 0.96612533)","(120, 0, 0.97210038)","(104, 0, 0.96852706)","(196, 0, 0.97080291)","(12, 0, 0.972774)","(209, 0, 0.96642009)","(195, 0, 0.96920502)","(64, 0, 0.96990367)","(73, 0, 0.97225515)","(116, 0, 0.97187283)","(81, 0, 0.96936485)","(210, 0, 0.96836405)","(177, 0, 0.96809628)","(23, 0, 0.96564689)","(82, 0, 0.96356683)"
4,"(154, 0, 0.9656091)","(64, 0, 0.96243482)","(253, 0, 0.96821692)","(29, 0, 0.96733165)","(227, 0, 0.96764963)","(1, 0, 0.9705597)","(56, 0, 0.9623129)","(78, 0, 0.96864143)","(128, 0, 0.96691724)","(162, 0, 0.9671674)","(181, 0, 0.96928803)","(44, 0, 0.96913655)","(30, 0, 0.96713143)","(159, 0, 0.96759881)","(193, 0, 0.96388693)","(34, 0, 0.96003916)"
5,"(78, 0, 0.96284166)","(240, 0, 0.96170822)","(145, 0, 0.96426246)","(14, 0, 0.96719282)","(178, 0, 0.96573148)","(84, 0, 0.96954469)","(24, 0, 0.9595463)","(213, 0, 0.96657717)","(169, 0, 0.96687187)","(138, 0, 0.96466615)","(34, 0, 0.9686519)","(76, 0, 0.96796133)","(170, 0, 0.96452141)","(105, 0, 0.9673478)","(125, 0, 0.96337416)","(3, 0, 0.95905395)"
6,"(108, 0, 0.95883894)","(199, 0, 0.96036982)","(41, 0, 0.96368557)","(137, 0, 0.96718624)","(61, 0, 0.96349061)","(170, 0, 0.96950665)","(39, 0, 0.9567999)","(164, 0, 0.96479022)","(113, 0, 0.96620096)","(81, 0, 0.95935137)","(135, 0, 0.96666728)","(163, 0, 0.96701049)","(49, 0, 0.96198908)","(10, 0, 0.96643699)","(224, 0, 0.96193798)","(154, 0, 0.95836874)"
7,"(62, 0, 0.9586119)","(239, 0, 0.95793247)","(251, 0, 0.96277319)","(146, 0, 0.96539822)","(217, 0, 0.96318066)","(71, 0, 0.96428571)","(62, 0, 0.95660088)","(53, 0, 0.96349087)","(222, 0, 0.9640518)","(12, 0, 0.95933354)","(190, 0, 0.96644569)","(172, 0, 0.96680283)","(182, 0, 0.96034166)","(165, 0, 0.96558641)","(143, 0, 0.96046556)","(86, 0, 0.95774663)"
8,"(39, 0, 0.9585021)","(60, 0, 0.95773992)","(116, 0, 0.95876419)","(246, 0, 0.96530255)","(250, 0, 0.96287471)","(209, 0, 0.96321887)","(122, 0, 0.95641907)","(26, 0, 0.96305653)","(203, 0, 0.96156941)","(93, 0, 0.95656875)","(121, 0, 0.96490864)","(188, 0, 0.96457886)","(164, 0, 0.95911558)","(254, 0, 0.96465308)","(217, 0, 0.96035974)","(243, 0, 0.95694875)"
