,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
PGE=,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,"(43, 0, 0.85725373)","(126, 0, 0.76845378)","(21, 0, 0.8154607)","(22, 0, 0.80090428)","(40, 0, 0.87660115)","(174, 0, 0.86994294)","(210, 0, 0.75390491)","(166, 0, 0.82680664)","(170, 0, 0.39912378)","(247, 0, 0.87235465)","(21, 0, 0.9340635)","(136, 0, 0.82583696)","(9, 0, 0.39022915)","(207, 0, 0.81907794)","(79, 0, 0.7750533)","(60, 0, 0.81539882)"
1,"(166, 0, 0.76689701)","(148, 0, 0.67376498)","(235, 0, 0.73848893)","(113, 0, 0.74000102)","(241, 0, 0.78636002)","(27, 0, 0.77390307)","(220, 0, 0.68626715)","(71, 0, 0.73223161)","(171, 0, 0.37825679)","(43, 0, 0.77038849)","(65, 0, 0.82728171)","(187, 0, 0.73116565)","(8, 0, 0.38170217)","(22, 0, 0.74959673)","(150, 0, 0.70373615)","(157, 0, 0.75003306)"
2,"(12, 0, 0.76547699)","(167, 0, 0.6711936)","(238, 0, 0.73653194)","(2, 0, 0.72587173)","(177, 0, 0.78112508)","(191, 0, 0.77374234)","(156, 0, 0.68554368)","(252, 0, 0.72949692)","(99, 0, 0.3728188)","(227, 0, 0.76873478)","(171, 0, 0.82588521)","(78, 0, 0.73070858)","(163, 0, 0.38003986)","(168, 0, 0.73355444)","(204, 0, 0.70327751)","(50, 0, 0.7408129)"
3,"(63, 0, 0.76487658)","(106, 0, 0.66897422)","(4, 0, 0.73523953)","(207, 0, 0.72147238)","(194, 0, 0.77837501)","(137, 0, 0.77096538)","(64, 0, 0.67798543)","(122, 0, 0.72775325)","(148, 0, 0.36827027)","(144, 0, 0.764569)","(114, 0, 0.82077456)","(134, 0, 0.72728917)","(232, 0, 0.37972201)","(232, 0, 0.73288153)","(40, 0, 0.70327289)","(104, 0, 0.73636893)"
4,"(138, 0, 0.76351872)","(128, 0, 0.66538332)","(204, 0, 0.72571968)","(37, 0, 0.71909389)","(79, 0, 0.7781353)","(119, 0, 0.76647951)","(136, 0, 0.67649129)","(143, 0, 0.72761032)","(25, 0, 0.36497918)","(230, 0, 0.76100894)","(135, 0, 0.81950709)","(84, 0, 0.72344239)","(93, 0, 0.37784512)","(37, 0, 0.73213776)","(241, 0, 0.70164339)","(91, 0, 0.73521251)"
5,"(213, 0, 0.76189288)","(36, 0, 0.66443297)","(250, 0, 0.72565331)","(232, 0, 0.71493918)","(152, 0, 0.7771104)","(114, 0, 0.76556172)","(187, 0, 0.67300902)","(58, 0, 0.72749067)","(241, 0, 0.36267018)","(208, 0, 0.76073565)","(38, 0, 0.81922579)","(26, 0, 0.72165447)","(49, 0, 0.37703823)","(178, 0, 0.72569202)","(214, 0, 0.69761449)","(224, 0, 0.73480012)"
6,"(132, 0, 0.7589568)","(253, 0, 0.66310243)","(201, 0, 0.72526726)","(127, 0, 0.71486309)","(214, 0, 0.77517286)","(224, 0, 0.76406674)","(78, 0, 0.66992913)","(7, 0, 0.72475045)","(40, 0, 0.354736)","(9, 0, 0.76025328)","(50, 0, 0.81619182)","(31, 0, 0.71990268)","(168, 0, 0.3761306)","(149, 0, 0.72551395)","(1, 0, 0.69700956)","(199, 0, 0.7327283)"
7,"(58, 0, 0.75818091)","(67, 0, 0.66262308)","(255, 0, 0.72480644)","(7, 0, 0.71437089)","(238, 0, 0.7735701)","(186, 0, 0.75968504)","(103, 0, 0.66908469)","(127, 0, 0.72413113)","(177, 0, 0.35389621)","(249, 0, 0.75597493)","(4, 0, 0.81597624)","(81, 0, 0.7196254)","(63, 0, 0.37328759)","(155, 0, 0.72269332)","(165, 0, 0.69663137)","(21, 0, 0.73010309)"
8,"(24, 0, 0.75785812)","(162, 0, 0.66255196)","(91, 0, 0.72211616)","(237, 0, 0.71232655)","(38, 0, 0.77131366)","(80, 0, 0.75909229)","(198, 0, 0.66750657)","(242, 0, 0.72364996)","(21, 0, 0.3520178)","(83, 0, 0.75551546)","(211, 0, 0.81472493)","(64, 0, 0.71958132)","(196, 0, 0.37252587)","(222, 0, 0.72190868)","(221, 0, 0.6944093)","(250, 0, 0.72944522)"
