,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
PGE=,0,0,0,0,0,0,0,0,23,0,0,0,3,0,0,0
0,"(43, 0, 0.85469464)","(126, 0, 0.78988104)","(21, 0, 0.80702424)","(22, 0, 0.81481429)","(40, 0, 0.87619495)","(174, 0, 0.87047805)","(210, 0, 0.74622432)","(166, 0, 0.81823374)","(170, 0, 0.39727886)","(247, 0, 0.87976409)","(21, 0, 0.93722169)","(136, 0, 0.82309963)","(168, 0, 0.38044194)","(207, 0, 0.80680267)","(79, 0, 0.784479)","(60, 0, 0.80896565)"
1,"(63, 0, 0.77058122)","(148, 0, 0.70843298)","(4, 0, 0.73601125)","(37, 0, 0.74065613)","(241, 0, 0.78835841)","(27, 0, 0.79464683)","(220, 0, 0.68210605)","(58, 0, 0.73906617)","(128, 0, 0.36830049)","(43, 0, 0.78379465)","(114, 0, 0.84140048)","(134, 0, 0.73236219)","(196, 0, 0.37587662)","(22, 0, 0.73646908)","(241, 0, 0.72241078)","(50, 0, 0.74478321)"
2,"(166, 0, 0.76871979)","(197, 0, 0.69642074)","(238, 0, 0.73283239)","(127, 0, 0.73903625)","(238, 0, 0.77923127)","(191, 0, 0.78575069)","(136, 0, 0.67363331)","(143, 0, 0.73098539)","(148, 0, 0.36291778)","(227, 0, 0.78341392)","(211, 0, 0.83586313)","(153, 0, 0.7294296)","(8, 0, 0.3699908)","(37, 0, 0.72514443)","(221, 0, 0.71781257)","(157, 0, 0.74221424)"
3,"(132, 0, 0.7678423)","(100, 0, 0.69590903)","(235, 0, 0.73061095)","(207, 0, 0.73801807)","(194, 0, 0.77719549)","(114, 0, 0.78369289)","(78, 0, 0.66675057)","(127, 0, 0.72972734)","(197, 0, 0.3550584)","(144, 0, 0.77707835)","(65, 0, 0.83471117)","(95, 0, 0.72922233)","(9, 0, 0.36792384)","(178, 0, 0.72051979)","(40, 0, 0.71484793)","(104, 0, 0.74067884)"
4,"(12, 0, 0.7652156)","(162, 0, 0.69475229)","(135, 0, 0.71870668)","(113, 0, 0.73722901)","(79, 0, 0.77581781)","(157, 0, 0.77556964)","(64, 0, 0.6666183)","(71, 0, 0.72863792)","(25, 0, 0.35404236)","(208, 0, 0.7724661)","(38, 0, 0.83455925)","(81, 0, 0.72690177)","(93, 0, 0.3659738)","(202, 0, 0.7190376)","(147, 0, 0.71362473)","(224, 0, 0.7341234)"
5,"(110, 0, 0.76193272)","(36, 0, 0.6935394)","(255, 0, 0.71812328)","(2, 0, 0.73676867)","(186, 0, 0.77186199)","(244, 0, 0.77534555)","(103, 0, 0.66321335)","(230, 0, 0.72787672)","(42, 0, 0.35090461)","(9, 0, 0.77226042)","(4, 0, 0.83259456)","(175, 0, 0.7267033)","(163, 0, 0.36410579)","(232, 0, 0.71836035)","(1, 0, 0.71244548)","(199, 0, 0.73347717)"
6,"(46, 0, 0.76182787)","(67, 0, 0.69252555)","(204, 0, 0.71610728)","(237, 0, 0.7352605)","(255, 0, 0.77040144)","(137, 0, 0.77405108)","(198, 0, 0.66263461)","(24, 0, 0.72509288)","(112, 0, 0.34901008)","(93, 0, 0.7715747)","(171, 0, 0.83154253)","(187, 0, 0.72659209)","(227, 0, 0.36334873)","(149, 0, 0.71715073)","(135, 0, 0.71126462)","(21, 0, 0.73210448)"
7,"(193, 0, 0.76175666)","(106, 0, 0.69127557)","(250, 0, 0.71460429)","(232, 0, 0.7276376)","(152, 0, 0.7687621)","(57, 0, 0.77349041)","(26, 0, 0.66237288)","(193, 0, 0.72279173)","(231, 0, 0.34829113)","(46, 0, 0.7681756)","(135, 0, 0.82935211)","(78, 0, 0.7249039)","(22, 0, 0.36281146)","(252, 0, 0.71021717)","(150, 0, 0.71105249)","(91, 0, 0.73143763)"
8,"(113, 0, 0.76068632)","(3, 0, 0.69093833)","(65, 0, 0.7140434)","(168, 0, 0.72660657)","(177, 0, 0.76758547)","(186, 0, 0.77211576)","(44, 0, 0.66082001)","(7, 0, 0.72202535)","(89, 0, 0.34665685)","(178, 0, 0.76798784)","(204, 0, 0.82801692)","(64, 0, 0.7240658)","(63, 0, 0.36076678)","(113, 0, 0.70816687)","(211, 0, 0.7105036)","(250, 0, 0.72966825)"
