,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
PGE=,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0,"(43, 0, 0.87236475)","(126, 0, 0.83231535)","(21, 0, 0.85935611)","(22, 0, 0.82138766)","(41, 0, 0.86450761)","(174, 0, 0.79889374)","(210, 0, 0.84766481)","(166, 0, 0.85022639)","(171, 0, 0.83564654)","(247, 0, 0.91902809)","(21, 0, 0.93018071)","(136, 0, 0.8448692)","(8, 0, 0.85275023)","(207, 0, 0.84996025)","(79, 0, 0.79403877)","(60, 0, 0.84620084)"
1,"(42, 0, 0.75745088)","(127, 0, 0.74411796)","(20, 0, 0.74605518)","(23, 0, 0.81700533)","(40, 0, 0.83731782)","(175, 0, 0.73398301)","(211, 0, 0.72282266)","(167, 0, 0.8103254)","(170, 0, 0.79328833)","(246, 0, 0.81870317)","(20, 0, 0.79899745)","(137, 0, 0.79106885)","(9, 0, 0.738436)","(206, 0, 0.8400254)","(78, 0, 0.73478157)","(61, 0, 0.76776745)"
2,"(139, 0, 0.67165546)","(189, 0, 0.70310082)","(191, 0, 0.64849896)","(96, 0, 0.6540906)","(176, 0, 0.66102897)","(176, 0, 0.61090486)","(186, 0, 0.71263697)","(209, 0, 0.65882926)","(145, 0, 0.67449086)","(186, 0, 0.73984735)","(195, 0, 0.74281812)","(245, 0, 0.71614368)","(168, 0, 0.68143321)","(184, 0, 0.65760672)","(249, 0, 0.67679496)","(167, 0, 0.70657173)"
3,"(157, 0, 0.65636595)","(202, 0, 0.69400066)","(91, 0, 0.64835968)","(78, 0, 0.64072785)","(187, 0, 0.65986652)","(34, 0, 0.59896933)","(64, 0, 0.69653282)","(208, 0, 0.63212465)","(230, 0, 0.65608832)","(244, 0, 0.67012333)","(59, 0, 0.71026527)","(26, 0, 0.67700692)","(80, 0, 0.66341984)","(156, 0, 0.64020874)","(58, 0, 0.6469013)","(74, 0, 0.68994945)"
4,"(92, 0, 0.65101056)","(23, 0, 0.66651097)","(194, 0, 0.61874134)","(195, 0, 0.62954644)","(150, 0, 0.6581403)","(120, 0, 0.59014014)","(35, 0, 0.68630803)","(184, 0, 0.62700939)","(220, 0, 0.65412354)","(129, 0, 0.66548847)","(145, 0, 0.69695005)","(177, 0, 0.658932)","(214, 0, 0.6604424)","(245, 0, 0.63457057)","(229, 0, 0.64541217)","(204, 0, 0.68224556)"
5,"(67, 0, 0.65067964)","(155, 0, 0.6642621)","(231, 0, 0.6118045)","(190, 0, 0.62680275)","(174, 0, 0.6539696)","(246, 0, 0.57976234)","(209, 0, 0.68165855)","(206, 0, 0.62354842)","(107, 0, 0.62753467)","(53, 0, 0.6612485)","(44, 0, 0.68932951)","(17, 0, 0.65626326)","(169, 0, 0.63923768)","(43, 0, 0.63335049)","(105, 0, 0.64499633)","(101, 0, 0.66142646)"
6,"(252, 0, 0.6483903)","(9, 0, 0.6517496)","(147, 0, 0.61078889)","(215, 0, 0.62339648)","(254, 0, 0.63745811)","(60, 0, 0.57721564)","(226, 0, 0.67440163)","(113, 0, 0.61966703)","(31, 0, 0.6223262)","(205, 0, 0.65784205)","(89, 0, 0.68796392)","(41, 0, 0.65623933)","(127, 0, 0.63902515)","(149, 0, 0.63047958)","(140, 0, 0.64027878)","(17, 0, 0.66034804)"
7,"(253, 0, 0.63059631)","(58, 0, 0.65026279)","(141, 0, 0.60988816)","(77, 0, 0.61463544)","(199, 0, 0.62942652)","(234, 0, 0.56569108)","(151, 0, 0.65942114)","(137, 0, 0.61454979)","(37, 0, 0.62023909)","(115, 0, 0.64280924)","(180, 0, 0.68705944)","(254, 0, 0.65302965)","(142, 0, 0.62715671)","(54, 0, 0.61785259)","(228, 0, 0.63665167)","(100, 0, 0.66000793)"
8,"(176, 0, 0.61898451)","(191, 0, 0.64130919)","(181, 0, 0.59662639)","(243, 0, 0.61323778)","(108, 0, 0.6286331)","(216, 0, 0.56374394)","(138, 0, 0.65819514)","(254, 0, 0.60483704)","(221, 0, 0.60960255)","(128, 0, 0.6401205)","(229, 0, 0.681841)","(255, 0, 0.64521477)","(44, 0, 0.62429302)","(24, 0, 0.60897453)","(189, 0, 0.63619073)","(235, 0, 0.6527472)"
