,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
PGE=,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0,"(43, 0, 0.86915968)","(126, 0, 0.82314512)","(21, 0, 0.85602073)","(22, 0, 0.82545862)","(41, 0, 0.85975508)","(174, 0, 0.78389726)","(210, 0, 0.85061192)","(166, 0, 0.85086123)","(171, 0, 0.84417573)","(247, 0, 0.90531757)","(21, 0, 0.92663434)","(136, 0, 0.84114048)","(8, 0, 0.83718994)","(207, 0, 0.83563389)","(79, 0, 0.7984271)","(60, 0, 0.83058854)"
1,"(42, 0, 0.7588603)","(127, 0, 0.7391684)","(20, 0, 0.74744625)","(23, 0, 0.81460112)","(40, 0, 0.83161483)","(175, 0, 0.74168515)","(211, 0, 0.72716894)","(167, 0, 0.8109096)","(170, 0, 0.81583462)","(246, 0, 0.81618445)","(20, 0, 0.80340178)","(137, 0, 0.79975621)","(9, 0, 0.74434838)","(206, 0, 0.82170889)","(78, 0, 0.77153148)","(61, 0, 0.76919971)"
2,"(139, 0, 0.67292472)","(189, 0, 0.70696925)","(191, 0, 0.64018261)","(96, 0, 0.67106882)","(150, 0, 0.67740869)","(176, 0, 0.60957464)","(64, 0, 0.70730643)","(209, 0, 0.68470781)","(220, 0, 0.70542475)","(186, 0, 0.71601441)","(195, 0, 0.72737951)","(245, 0, 0.70619575)","(80, 0, 0.65828941)","(184, 0, 0.62379816)","(249, 0, 0.66827454)","(167, 0, 0.69721894)"
3,"(92, 0, 0.64917599)","(202, 0, 0.66318774)","(91, 0, 0.63504475)","(215, 0, 0.64128259)","(174, 0, 0.66827919)","(34, 0, 0.57321836)","(186, 0, 0.69111534)","(208, 0, 0.65636188)","(145, 0, 0.67808832)","(53, 0, 0.67494992)","(59, 0, 0.69980487)","(26, 0, 0.67673379)","(214, 0, 0.6578652)","(24, 0, 0.60606813)","(140, 0, 0.62805814)","(74, 0, 0.68735694)"
4,"(67, 0, 0.64823705)","(9, 0, 0.65018531)","(141, 0, 0.63219891)","(195, 0, 0.63113059)","(187, 0, 0.66098963)","(217, 0, 0.57266679)","(75, 0, 0.66945193)","(206, 0, 0.6457519)","(107, 0, 0.66863108)","(129, 0, 0.66776584)","(89, 0, 0.68397363)","(41, 0, 0.66126365)","(169, 0, 0.64888992)","(156, 0, 0.59714264)","(160, 0, 0.62595159)","(204, 0, 0.65241573)"
5,"(157, 0, 0.63341724)","(155, 0, 0.64214088)","(194, 0, 0.61245905)","(190, 0, 0.62773789)","(204, 0, 0.65044388)","(139, 0, 0.56593893)","(226, 0, 0.6669575)","(184, 0, 0.63648396)","(31, 0, 0.63913702)","(244, 0, 0.66286124)","(180, 0, 0.66681613)","(254, 0, 0.65295222)","(168, 0, 0.64592165)","(43, 0, 0.59518107)","(44, 0, 0.62424508)","(100, 0, 0.65060206)"
6,"(253, 0, 0.62932496)","(58, 0, 0.63728057)","(77, 0, 0.60655638)","(243, 0, 0.62518828)","(254, 0, 0.6415794)","(60, 0, 0.56539919)","(35, 0, 0.6647833)","(113, 0, 0.61622502)","(37, 0, 0.62931668)","(205, 0, 0.65868908)","(145, 0, 0.66679092)","(208, 0, 0.64663052)","(127, 0, 0.64223446)","(245, 0, 0.5937418)","(188, 0, 0.6219269)","(235, 0, 0.64946113)"
7,"(176, 0, 0.62023646)","(191, 0, 0.63104964)","(231, 0, 0.59914537)","(77, 0, 0.62358664)","(108, 0, 0.63972301)","(120, 0, 0.56406702)","(19, 0, 0.65929166)","(254, 0, 0.60328346)","(230, 0, 0.62629628)","(175, 0, 0.65330291)","(229, 0, 0.66487537)","(122, 0, 0.63385885)","(44, 0, 0.61915337)","(151, 0, 0.59114897)","(57, 0, 0.61821022)","(101, 0, 0.64560451)"
8,"(252, 0, 0.61648765)","(23, 0, 0.63084815)","(147, 0, 0.59847343)","(125, 0, 0.61165863)","(60, 0, 0.63745648)","(247, 0, 0.55986103)","(151, 0, 0.64758953)","(137, 0, 0.59641365)","(116, 0, 0.62453813)","(110, 0, 0.6468531)","(80, 0, 0.65158981)","(95, 0, 0.63308656)","(142, 0, 0.61913327)","(149, 0, 0.59025402)","(152, 0, 0.61709793)","(75, 0, 0.641967)"
