,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
PGE=,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,"(43, 0, 0.85659816)","(126, 0, 0.80820409)","(21, 0, 0.821947)","(22, 0, 0.76588112)","(40, 0, 0.86478124)","(174, 0, 0.87073985)","(210, 0, 0.74346145)","(166, 0, 0.81900061)","(170, 0, 0.61898096)","(247, 0, 0.87097587)","(21, 0, 0.92912842)","(136, 0, 0.83239184)","(9, 0, 0.62773629)","(207, 0, 0.79988831)","(79, 0, 0.78762912)","(60, 0, 0.79887031)"
1,"(42, 0, 0.6372503)","(127, 0, 0.63298923)","(20, 0, 0.62366044)","(23, 0, 0.61888032)","(41, 0, 0.62618992)","(175, 0, 0.63257556)","(211, 0, 0.63343485)","(167, 0, 0.62183198)","(171, 0, 0.61586485)","(246, 0, 0.62375781)","(20, 0, 0.61971209)","(137, 0, 0.614581)","(8, 0, 0.60386106)","(206, 0, 0.61567753)","(78, 0, 0.61785241)","(61, 0, 0.61883797)"
2,"(169, 0, 0.23720932)","(253, 0, 0.21042296)","(151, 0, 0.22900761)","(149, 0, 0.23531496)","(170, 0, 0.26654861)","(44, 0, 0.23823412)","(80, 0, 0.23790343)","(36, 0, 0.25783604)","(41, 0, 0.2152028)","(116, 0, 0.23710717)","(150, 0, 0.22441586)","(11, 0, 0.21974111)","(138, 0, 0.21618749)","(77, 0, 0.23304969)","(204, 0, 0.24861523)","(190, 0, 0.24046473)"
3,"(168, 0, 0.23139603)","(252, 0, 0.20004151)","(150, 0, 0.22095812)","(148, 0, 0.22987833)","(171, 0, 0.21040369)","(45, 0, 0.22788331)","(81, 0, 0.22836325)","(147, 0, 0.20841371)","(40, 0, 0.20305946)","(117, 0, 0.23667065)","(224, 0, 0.22194702)","(125, 0, 0.21711932)","(139, 0, 0.20320398)","(76, 0, 0.2227539)","(205, 0, 0.23020088)","(191, 0, 0.24005113)"
4,"(54, 0, 0.21598973)","(139, 0, 0.19307892)","(224, 0, 0.21226958)","(45, 0, 0.20597118)","(221, 0, 0.18993539)","(91, 0, 0.22183426)","(2, 0, 0.20796576)","(153, 0, 0.20656695)","(144, 0, 0.17346454)","(2, 0, 0.22182545)","(151, 0, 0.21222017)","(10, 0, 0.20975294)","(174, 0, 0.17102565)","(241, 0, 0.20926847)","(113, 0, 0.20444274)","(201, 0, 0.19057815)"
5,"(30, 0, 0.21044396)","(216, 0, 0.19193192)","(32, 0, 0.20596741)","(41, 0, 0.19791255)","(222, 0, 0.18675401)","(155, 0, 0.19584807)","(231, 0, 0.2056989)","(148, 0, 0.20592363)","(164, 0, 0.17108251)","(81, 0, 0.19649915)","(178, 0, 0.19402995)","(179, 0, 0.19889836)","(40, 0, 0.17036102)","(240, 0, 0.20125164)","(186, 0, 0.18850812)","(113, 0, 0.19030801)"
6,"(222, 0, 0.20562987)","(65, 0, 0.18545894)","(3, 0, 0.19818042)","(40, 0, 0.19330075)","(180, 0, 0.17751347)","(145, 0, 0.18943395)","(167, 0, 0.20224778)","(37, 0, 0.20394824)","(219, 0, 0.17081824)","(225, 0, 0.19612632)","(241, 0, 0.18973852)","(17, 0, 0.19820177)","(68, 0, 0.16503906)","(250, 0, 0.19755656)","(82, 0, 0.18344925)","(121, 0, 0.18264888)"
7,"(61, 0, 0.18933453)","(51, 0, 0.17907202)","(178, 0, 0.19179899)","(42, 0, 0.19293184)","(142, 0, 0.17724224)","(149, 0, 0.18469868)","(225, 0, 0.19149038)","(152, 0, 0.20295641)","(238, 0, 0.16965026)","(220, 0, 0.18677907)","(168, 0, 0.18903106)","(131, 0, 0.19641883)","(50, 0, 0.16491173)","(58, 0, 0.19124116)","(117, 0, 0.18065599)","(52, 0, 0.18025537)"
8,"(20, 0, 0.18525987)","(195, 0, 0.17868016)","(43, 0, 0.18050432)","(227, 0, 0.19213919)","(143, 0, 0.17296338)","(50, 0, 0.18334372)","(217, 0, 0.18818175)","(1, 0, 0.18953955)","(95, 0, 0.16689347)","(254, 0, 0.18433159)","(42, 0, 0.18613092)","(20, 0, 0.18345527)","(175, 0, 0.16312652)","(31, 0, 0.18877964)","(233, 0, 0.18054615)","(7, 0, 0.17906681)"
