,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
PGE=,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,"(43, 0, 0.85605647)","(126, 0, 0.80935444)","(21, 0, 0.82512039)","(22, 0, 0.76397302)","(40, 0, 0.86420119)","(174, 0, 0.87178659)","(210, 0, 0.74165739)","(166, 0, 0.8195958)","(170, 0, 0.62243667)","(247, 0, 0.86969329)","(21, 0, 0.92987915)","(136, 0, 0.83488353)","(9, 0, 0.62944559)","(207, 0, 0.80039514)","(79, 0, 0.78496954)","(60, 0, 0.79940513)"
1,"(42, 0, 0.63769505)","(127, 0, 0.6267649)","(20, 0, 0.62246319)","(23, 0, 0.62167786)","(41, 0, 0.62810749)","(175, 0, 0.6347188)","(211, 0, 0.63109429)","(167, 0, 0.62296948)","(171, 0, 0.60580573)","(246, 0, 0.62074548)","(20, 0, 0.61892716)","(137, 0, 0.61208501)","(8, 0, 0.60756183)","(206, 0, 0.6234713)","(78, 0, 0.61875934)","(61, 0, 0.6140369)"
2,"(169, 0, 0.24017764)","(253, 0, 0.21600325)","(151, 0, 0.2240955)","(148, 0, 0.23147146)","(170, 0, 0.26847505)","(44, 0, 0.24754793)","(80, 0, 0.25259749)","(36, 0, 0.26223344)","(41, 0, 0.21661049)","(116, 0, 0.24273597)","(224, 0, 0.21955475)","(125, 0, 0.21772239)","(138, 0, 0.2193546)","(77, 0, 0.22955382)","(204, 0, 0.24387712)","(191, 0, 0.24247073)"
3,"(168, 0, 0.2367801)","(139, 0, 0.2113608)","(224, 0, 0.21812272)","(149, 0, 0.23141642)","(171, 0, 0.19914586)","(45, 0, 0.22335074)","(81, 0, 0.23756522)","(152, 0, 0.21288888)","(40, 0, 0.20326841)","(117, 0, 0.23623555)","(150, 0, 0.20962062)","(10, 0, 0.21694764)","(139, 0, 0.20023793)","(76, 0, 0.22560364)","(205, 0, 0.23566021)","(190, 0, 0.23575773)"
4,"(54, 0, 0.20739973)","(252, 0, 0.20225024)","(150, 0, 0.21797427)","(41, 0, 0.20365039)","(221, 0, 0.18763497)","(91, 0, 0.22077897)","(2, 0, 0.21557768)","(37, 0, 0.20711563)","(162, 0, 0.17195076)","(2, 0, 0.21900682)","(151, 0, 0.20690391)","(11, 0, 0.21681537)","(174, 0, 0.1852088)","(241, 0, 0.21527874)","(113, 0, 0.20125299)","(52, 0, 0.19358919)"
5,"(222, 0, 0.20122925)","(216, 0, 0.20091799)","(3, 0, 0.20460937)","(45, 0, 0.20174655)","(142, 0, 0.18579255)","(155, 0, 0.19515774)","(167, 0, 0.20449916)","(147, 0, 0.20564304)","(144, 0, 0.17171538)","(201, 0, 0.19809205)","(178, 0, 0.1962122)","(17, 0, 0.19855509)","(40, 0, 0.1816774)","(240, 0, 0.20019139)","(82, 0, 0.19339203)","(201, 0, 0.19292714)"
6,"(30, 0, 0.19825311)","(65, 0, 0.2007273)","(32, 0, 0.20263538)","(227, 0, 0.19955462)","(180, 0, 0.17533403)","(145, 0, 0.19371362)","(225, 0, 0.20413692)","(153, 0, 0.20356131)","(95, 0, 0.1701919)","(81, 0, 0.19770246)","(42, 0, 0.19066825)","(131, 0, 0.19382927)","(50, 0, 0.16637472)","(58, 0, 0.18949245)","(100, 0, 0.19308675)","(113, 0, 0.1840128)"
7,"(24, 0, 0.19244869)","(180, 0, 0.1866945)","(46, 0, 0.18564762)","(40, 0, 0.19563099)","(222, 0, 0.17469937)","(165, 0, 0.18653754)","(231, 0, 0.1990932)","(148, 0, 0.19285742)","(219, 0, 0.16954498)","(186, 0, 0.19651675)","(168, 0, 0.18993858)","(183, 0, 0.1932399)","(46, 0, 0.16139749)","(31, 0, 0.1878322)","(186, 0, 0.18805886)","(121, 0, 0.18178607)"
8,"(61, 0, 0.19152845)","(76, 0, 0.18137685)","(80, 0, 0.18478515)","(42, 0, 0.19490928)","(19, 0, 0.17053673)","(156, 0, 0.18649175)","(217, 0, 0.18880695)","(114, 0, 0.18659733)","(152, 0, 0.16443541)","(225, 0, 0.19645508)","(241, 0, 0.18324163)","(179, 0, 0.19304763)","(149, 0, 0.16107746)","(250, 0, 0.18574852)","(233, 0, 0.18295722)","(158, 0, 0.1795985)"
