,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
PGE=,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,"(43, 0, 0.85748581)","(126, 0, 0.80921867)","(21, 0, 0.82353729)","(22, 0, 0.76232975)","(40, 0, 0.86352257)","(174, 0, 0.87367354)","(210, 0, 0.74078814)","(166, 0, 0.82053848)","(170, 0, 0.62225153)","(247, 0, 0.8677964)","(21, 0, 0.92953102)","(136, 0, 0.8355648)","(9, 0, 0.6314541)","(207, 0, 0.79782986)","(79, 0, 0.78563235)","(60, 0, 0.79801763)"
1,"(42, 0, 0.64226845)","(127, 0, 0.62393192)","(20, 0, 0.61929589)","(23, 0, 0.6199862)","(41, 0, 0.62678563)","(175, 0, 0.63904774)","(211, 0, 0.63495316)","(167, 0, 0.62492456)","(171, 0, 0.60378806)","(246, 0, 0.61958441)","(20, 0, 0.62020538)","(137, 0, 0.61563184)","(8, 0, 0.60498843)","(206, 0, 0.61774592)","(78, 0, 0.62460685)","(61, 0, 0.61479496)"
2,"(169, 0, 0.24112267)","(139, 0, 0.20890695)","(224, 0, 0.22507543)","(148, 0, 0.23220795)","(170, 0, 0.26068086)","(44, 0, 0.25856586)","(81, 0, 0.25479058)","(36, 0, 0.25208695)","(41, 0, 0.21773831)","(117, 0, 0.24210649)","(224, 0, 0.21307682)","(11, 0, 0.22335025)","(138, 0, 0.21936548)","(76, 0, 0.2217907)","(205, 0, 0.24620042)","(191, 0, 0.24208423)"
3,"(168, 0, 0.23353026)","(216, 0, 0.2055705)","(3, 0, 0.21709014)","(149, 0, 0.22241455)","(171, 0, 0.21470511)","(45, 0, 0.22412798)","(80, 0, 0.25154335)","(147, 0, 0.21737337)","(40, 0, 0.20632322)","(116, 0, 0.23811981)","(151, 0, 0.19633812)","(10, 0, 0.22181611)","(139, 0, 0.19011817)","(241, 0, 0.21972632)","(204, 0, 0.24212893)","(190, 0, 0.23249302)"
4,"(54, 0, 0.20338018)","(252, 0, 0.20515441)","(151, 0, 0.21463551)","(41, 0, 0.20750939)","(221, 0, 0.1883675)","(91, 0, 0.21436933)","(225, 0, 0.21669883)","(152, 0, 0.21371442)","(219, 0, 0.17706768)","(2, 0, 0.22219521)","(150, 0, 0.1951003)","(125, 0, 0.21580603)","(40, 0, 0.18670501)","(77, 0, 0.21966314)","(100, 0, 0.20060179)","(52, 0, 0.20053597)"
5,"(222, 0, 0.20286637)","(253, 0, 0.20416328)","(150, 0, 0.21223847)","(45, 0, 0.20668005)","(93, 0, 0.18292031)","(165, 0, 0.19218894)","(167, 0, 0.20926423)","(153, 0, 0.20644478)","(152, 0, 0.17495936)","(201, 0, 0.20200215)","(168, 0, 0.19452421)","(131, 0, 0.20015154)","(174, 0, 0.1841949)","(240, 0, 0.20700558)","(82, 0, 0.19868724)","(201, 0, 0.19327229)"
6,"(30, 0, 0.19958115)","(65, 0, 0.19988197)","(32, 0, 0.19524482)","(40, 0, 0.19564909)","(180, 0, 0.17609124)","(145, 0, 0.19195524)","(2, 0, 0.20575453)","(37, 0, 0.20490798)","(144, 0, 0.17373424)","(186, 0, 0.1987574)","(178, 0, 0.19336043)","(179, 0, 0.19585155)","(50, 0, 0.16774606)","(31, 0, 0.18580037)","(113, 0, 0.19801525)","(113, 0, 0.18962804)"
7,"(61, 0, 0.18948771)","(180, 0, 0.1914762)","(178, 0, 0.1925459)","(227, 0, 0.19410533)","(222, 0, 0.17159495)","(155, 0, 0.19061017)","(231, 0, 0.20301513)","(114, 0, 0.19267916)","(162, 0, 0.16995004)","(225, 0, 0.19666212)","(241, 0, 0.18760938)","(183, 0, 0.19474407)","(46, 0, 0.16670395)","(58, 0, 0.17976755)","(186, 0, 0.18584549)","(154, 0, 0.18017909)"
8,"(24, 0, 0.18740843)","(51, 0, 0.18867157)","(80, 0, 0.18757532)","(138, 0, 0.18471411)","(142, 0, 0.17040529)","(156, 0, 0.18955213)","(217, 0, 0.18980838)","(1, 0, 0.19065308)","(95, 0, 0.16979286)","(81, 0, 0.19302206)","(43, 0, 0.18607299)","(17, 0, 0.19297474)","(149, 0, 0.16250337)","(105, 0, 0.17927565)","(233, 0, 0.1842035)","(3, 0, 0.17800714)"
