,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
PGE=,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,"(43, 0, 0.87297181)","(126, 0, 0.82089456)","(21, 0, 0.81972709)","(22, 0, 0.74881333)","(40, 0, 0.86673163)","(174, 0, 0.86096635)","(210, 0, 0.74443984)","(166, 0, 0.80441818)","(171, 0, 0.63024726)","(247, 0, 0.87906696)","(21, 0, 0.93475402)","(136, 0, 0.84096462)","(8, 0, 0.61068323)","(207, 0, 0.82137531)","(79, 0, 0.77209672)","(60, 0, 0.80663533)"
1,"(42, 0, 0.64880353)","(127, 0, 0.61498898)","(20, 0, 0.61671009)","(23, 0, 0.62902553)","(41, 0, 0.62039463)","(175, 0, 0.63229887)","(211, 0, 0.63205485)","(167, 0, 0.58010755)","(170, 0, 0.62332785)","(246, 0, 0.59192528)","(20, 0, 0.63051389)","(137, 0, 0.64657158)","(9, 0, 0.60852773)","(206, 0, 0.6435826)","(78, 0, 0.60137859)","(61, 0, 0.60180139)"
2,"(101, 0, 0.24243877)","(200, 0, 0.28749713)","(142, 0, 0.23226305)","(76, 0, 0.23835108)","(179, 0, 0.2515493)","(244, 0, 0.28138069)","(72, 0, 0.25364935)","(60, 0, 0.26018065)","(49, 0, 0.24142988)","(109, 0, 0.24090369)","(91, 0, 0.29150107)","(231, 0, 0.2554661)","(105, 0, 0.2423722)","(85, 0, 0.25188147)","(8, 0, 0.23830266)","(155, 0, 0.26260833)"
3,"(176, 0, 0.2417725)","(57, 0, 0.25798523)","(143, 0, 0.23093814)","(11, 0, 0.23651415)","(103, 0, 0.24235187)","(207, 0, 0.24013724)","(73, 0, 0.24341663)","(46, 0, 0.24021974)","(241, 0, 0.24121631)","(176, 0, 0.23777915)","(142, 0, 0.25783896)","(19, 0, 0.24727146)","(169, 0, 0.2255805)","(48, 0, 0.23421363)","(212, 0, 0.23498398)","(111, 0, 0.2363053)"
4,"(55, 0, 0.23980172)","(229, 0, 0.24845578)","(251, 0, 0.22759386)","(88, 0, 0.23489996)","(102, 0, 0.2350677)","(15, 0, 0.23373084)","(114, 0, 0.23982436)","(220, 0, 0.23901478)","(48, 0, 0.23319581)","(128, 0, 0.23345448)","(249, 0, 0.24945491)","(207, 0, 0.23647815)","(65, 0, 0.22407165)","(84, 0, 0.23396376)","(3, 0, 0.22355999)","(33, 0, 0.23134467)"
5,"(177, 0, 0.23975811)","(78, 0, 0.24069349)","(82, 0, 0.22139225)","(141, 0, 0.23455275)","(178, 0, 0.23413004)","(224, 0, 0.22630567)","(156, 0, 0.23355819)","(61, 0, 0.21721313)","(202, 0, 0.22698366)","(112, 0, 0.22959195)","(178, 0, 0.24456006)","(64, 0, 0.23498829)","(146, 0, 0.22062664)","(156, 0, 0.23392416)","(112, 0, 0.21884977)","(94, 0, 0.22636661)"
6,"(113, 0, 0.23039498)","(28, 0, 0.2358341)","(102, 0, 0.21137218)","(177, 0, 0.23246647)","(74, 0, 0.23011514)","(206, 0, 0.22553928)","(62, 0, 0.22912148)","(125, 0, 0.21226567)","(212, 0, 0.21362619)","(39, 0, 0.2268237)","(96, 0, 0.23599042)","(156, 0, 0.23315706)","(147, 0, 0.20696418)","(148, 0, 0.23340734)","(232, 0, 0.21532173)","(166, 0, 0.22623958)"
7,"(22, 0, 0.2274458)","(36, 0, 0.22499488)","(8, 0, 0.20979001)","(200, 0, 0.22974951)","(115, 0, 0.21769903)","(92, 0, 0.2218218)","(152, 0, 0.2233165)","(198, 0, 0.20803457)","(228, 0, 0.21285728)","(231, 0, 0.21971308)","(8, 0, 0.23367333)","(18, 0, 0.23183687)","(193, 0, 0.20694922)","(174, 0, 0.22516518)","(0, 0, 0.21305676)","(123, 0, 0.21960793)"
8,"(112, 0, 0.22290731)","(19, 0, 0.22169854)","(61, 0, 0.20925224)","(140, 0, 0.21685988)","(234, 0, 0.21610989)","(53, 0, 0.21666972)","(63, 0, 0.22045442)","(100, 0, 0.2077089)","(223, 0, 0.20690485)","(175, 0, 0.21816639)","(79, 0, 0.22399667)","(47, 0, 0.22771313)","(159, 0, 0.20600191)","(129, 0, 0.22009947)","(56, 0, 0.2110719)","(116, 0, 0.21954824)"
