,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
PGE=,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,"(43, 0, 0.87611351)","(126, 0, 0.8184168)","(21, 0, 0.82032836)","(22, 0, 0.75264678)","(40, 0, 0.86363786)","(174, 0, 0.85951209)","(210, 0, 0.74340197)","(166, 0, 0.80403184)","(171, 0, 0.62886641)","(247, 0, 0.87952385)","(21, 0, 0.93434325)","(136, 0, 0.84121903)","(8, 0, 0.60833903)","(207, 0, 0.81802738)","(79, 0, 0.77840003)","(60, 0, 0.81013664)"
1,"(42, 0, 0.65052842)","(127, 0, 0.61321953)","(20, 0, 0.61988742)","(23, 0, 0.62273463)","(41, 0, 0.6127433)","(175, 0, 0.62920203)","(211, 0, 0.63675879)","(167, 0, 0.59063701)","(170, 0, 0.61793427)","(246, 0, 0.59463875)","(20, 0, 0.61567633)","(137, 0, 0.6393988)","(9, 0, 0.60528727)","(206, 0, 0.64154637)","(78, 0, 0.60745604)","(61, 0, 0.60737454)"
2,"(176, 0, 0.25280474)","(200, 0, 0.26948284)","(143, 0, 0.23563392)","(141, 0, 0.24120921)","(103, 0, 0.24624497)","(244, 0, 0.28607034)","(73, 0, 0.25932571)","(60, 0, 0.25035396)","(241, 0, 0.2355391)","(109, 0, 0.24184274)","(91, 0, 0.29226528)","(231, 0, 0.25462659)","(105, 0, 0.23628546)","(85, 0, 0.26494329)","(8, 0, 0.24010618)","(155, 0, 0.2612684)"
3,"(55, 0, 0.24063674)","(229, 0, 0.2600662)","(142, 0, 0.23184626)","(177, 0, 0.23368253)","(179, 0, 0.24455325)","(15, 0, 0.23223661)","(72, 0, 0.25875546)","(46, 0, 0.23935923)","(48, 0, 0.2342088)","(176, 0, 0.23555988)","(142, 0, 0.26333753)","(19, 0, 0.24994346)","(65, 0, 0.22653431)","(84, 0, 0.23194082)","(112, 0, 0.23055565)","(111, 0, 0.2292616)"
4,"(177, 0, 0.24002449)","(28, 0, 0.24486344)","(251, 0, 0.22253909)","(88, 0, 0.22959444)","(102, 0, 0.23257308)","(53, 0, 0.22513982)","(114, 0, 0.24506438)","(61, 0, 0.23329443)","(49, 0, 0.23348114)","(128, 0, 0.2320488)","(249, 0, 0.23997245)","(62, 0, 0.24123706)","(146, 0, 0.2233549)","(244, 0, 0.23029149)","(212, 0, 0.22907482)","(123, 0, 0.22733154)"
5,"(101, 0, 0.23767098)","(57, 0, 0.2430163)","(106, 0, 0.2118165)","(41, 0, 0.22519186)","(74, 0, 0.23233151)","(224, 0, 0.22193144)","(152, 0, 0.22809624)","(125, 0, 0.21908998)","(202, 0, 0.22226079)","(108, 0, 0.22863843)","(8, 0, 0.22983947)","(64, 0, 0.23681596)","(210, 0, 0.2160178)","(129, 0, 0.22763003)","(232, 0, 0.22259417)","(94, 0, 0.2192664)"
6,"(112, 0, 0.23601352)","(78, 0, 0.22813659)","(91, 0, 0.2112186)","(11, 0, 0.22313746)","(178, 0, 0.22760456)","(207, 0, 0.22079545)","(156, 0, 0.22239528)","(198, 0, 0.21188505)","(212, 0, 0.2092974)","(87, 0, 0.22200858)","(178, 0, 0.22912302)","(47, 0, 0.23035889)","(169, 0, 0.21587283)","(148, 0, 0.22685917)","(20, 0, 0.21044083)","(116, 0, 0.21647621)"
7,"(113, 0, 0.23087961)","(36, 0, 0.22407976)","(82, 0, 0.20913535)","(76, 0, 0.22252707)","(115, 0, 0.21175462)","(59, 0, 0.21078736)","(62, 0, 0.22190412)","(100, 0, 0.2115627)","(223, 0, 0.20918808)","(79, 0, 0.21798222)","(96, 0, 0.22452506)","(63, 0, 0.22744557)","(29, 0, 0.20181824)","(156, 0, 0.22669195)","(0, 0, 0.20872359)","(231, 0, 0.21541675)"
8,"(167, 0, 0.21538918)","(197, 0, 0.21993045)","(119, 0, 0.20906548)","(200, 0, 0.22252449)","(23, 0, 0.20727665)","(92, 0, 0.2107271)","(116, 0, 0.22078499)","(230, 0, 0.20995418)","(228, 0, 0.20784966)","(39, 0, 0.21612497)","(97, 0, 0.21555124)","(18, 0, 0.22553148)","(193, 0, 0.19656451)","(48, 0, 0.21612813)","(7, 0, 0.20796161)","(102, 0, 0.21171453)"
