,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
PGE=,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,"(43, 0, 0.87168236)","(126, 0, 0.81996209)","(21, 0, 0.81588292)","(22, 0, 0.74772315)","(40, 0, 0.87018634)","(174, 0, 0.8623122)","(210, 0, 0.74204015)","(166, 0, 0.80790806)","(170, 0, 0.6262967)","(247, 0, 0.87819665)","(21, 0, 0.93456606)","(136, 0, 0.84363217)","(8, 0, 0.61610506)","(207, 0, 0.81795253)","(79, 0, 0.7785534)","(60, 0, 0.80845646)"
1,"(42, 0, 0.64470913)","(127, 0, 0.61564003)","(20, 0, 0.6162792)","(23, 0, 0.63374785)","(41, 0, 0.61367272)","(175, 0, 0.63006146)","(211, 0, 0.64351528)","(167, 0, 0.5822892)","(171, 0, 0.6252469)","(246, 0, 0.590673)","(20, 0, 0.62886281)","(137, 0, 0.65031631)","(9, 0, 0.60790995)","(206, 0, 0.63521743)","(78, 0, 0.59345193)","(61, 0, 0.59473991)"
2,"(176, 0, 0.25080249)","(200, 0, 0.2792406)","(143, 0, 0.23771397)","(76, 0, 0.26242606)","(179, 0, 0.25761925)","(244, 0, 0.30242462)","(72, 0, 0.25660182)","(60, 0, 0.26510587)","(49, 0, 0.24960676)","(39, 0, 0.24916344)","(91, 0, 0.28823845)","(231, 0, 0.2576609)","(105, 0, 0.2407116)","(148, 0, 0.2404539)","(212, 0, 0.23619742)","(155, 0, 0.25527652)"
3,"(177, 0, 0.24826301)","(57, 0, 0.26679484)","(142, 0, 0.23553776)","(177, 0, 0.24133152)","(74, 0, 0.23929356)","(92, 0, 0.23957432)","(73, 0, 0.24426387)","(46, 0, 0.24080585)","(241, 0, 0.2476251)","(176, 0, 0.23705594)","(142, 0, 0.26619915)","(207, 0, 0.255467)","(65, 0, 0.23639877)","(129, 0, 0.23635044)","(0, 0, 0.23022096)","(111, 0, 0.25186953)"
4,"(101, 0, 0.24094177)","(229, 0, 0.26182231)","(251, 0, 0.23543252)","(141, 0, 0.2385029)","(103, 0, 0.23863194)","(15, 0, 0.23870175)","(156, 0, 0.23542859)","(220, 0, 0.23296041)","(202, 0, 0.23530227)","(128, 0, 0.23197524)","(249, 0, 0.25071977)","(19, 0, 0.24678607)","(169, 0, 0.21031307)","(85, 0, 0.23403342)","(8, 0, 0.22981682)","(114, 0, 0.22604007)"
5,"(55, 0, 0.2354804)","(78, 0, 0.25140527)","(96, 0, 0.21580205)","(200, 0, 0.23709257)","(178, 0, 0.23380084)","(206, 0, 0.23482328)","(114, 0, 0.23256761)","(245, 0, 0.21333286)","(48, 0, 0.23344643)","(79, 0, 0.2275878)","(178, 0, 0.2401711)","(64, 0, 0.24414648)","(147, 0, 0.20950711)","(173, 0, 0.22687002)","(3, 0, 0.22654725)","(123, 0, 0.22439145)"
6,"(113, 0, 0.23521504)","(28, 0, 0.24298679)","(61, 0, 0.21391154)","(11, 0, 0.23560068)","(102, 0, 0.23245349)","(207, 0, 0.2347448)","(70, 0, 0.22189563)","(91, 0, 0.20553349)","(229, 0, 0.22119889)","(109, 0, 0.22716294)","(97, 0, 0.23421576)","(104, 0, 0.2375779)","(233, 0, 0.206855)","(244, 0, 0.22651206)","(56, 0, 0.22358584)","(33, 0, 0.22319813)"
7,"(112, 0, 0.23143499)","(19, 0, 0.23137019)","(1, 0, 0.21281679)","(105, 0, 0.22971223)","(119, 0, 0.22772516)","(224, 0, 0.23208985)","(63, 0, 0.22184225)","(234, 0, 0.20211407)","(222, 0, 0.2190885)","(234, 0, 0.22640823)","(8, 0, 0.23275711)","(63, 0, 0.2358763)","(159, 0, 0.20622676)","(174, 0, 0.22586142)","(232, 0, 0.22108799)","(94, 0, 0.22287701)"
8,"(167, 0, 0.22367959)","(168, 0, 0.22814081)","(82, 0, 0.21223159)","(88, 0, 0.22730364)","(95, 0, 0.22158173)","(53, 0, 0.224387)","(152, 0, 0.21892678)","(100, 0, 0.20188323)","(223, 0, 0.21793966)","(231, 0, 0.2252211)","(79, 0, 0.22826616)","(18, 0, 0.23543884)","(146, 0, 0.20561306)","(84, 0, 0.22404676)","(21, 0, 0.21363613)","(1, 0, 0.21958348)"
