,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
PGE=,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,"(43, 0, 0.88925125)","(126, 0, 0.83512236)","(21, 0, 0.79944409)","(22, 0, 0.74712862)","(40, 0, 0.85538566)","(174, 0, 0.85336644)","(211, 0, 0.72936658)","(166, 0, 0.86138398)","(171, 0, 0.64656377)","(247, 0, 0.88542704)","(21, 0, 0.94306659)","(136, 0, 0.86800364)","(9, 0, 0.64028739)","(207, 0, 0.82733121)","(79, 0, 0.77479187)","(60, 0, 0.8155446)"
1,"(42, 0, 0.64131745)","(127, 0, 0.62631325)","(20, 0, 0.56653075)","(23, 0, 0.63624429)","(41, 0, 0.57729733)","(175, 0, 0.61676556)","(210, 0, 0.71948531)","(167, 0, 0.50723209)","(170, 0, 0.60054742)","(246, 0, 0.56233124)","(20, 0, 0.58684414)","(137, 0, 0.63308747)","(8, 0, 0.5722047)","(206, 0, 0.64371834)","(78, 0, 0.61882748)","(61, 0, 0.54882835)"
2,"(174, 0, 0.38682381)","(200, 0, 0.37510497)","(64, 0, 0.37406775)","(231, 0, 0.34061245)","(147, 0, 0.33940087)","(3, 0, 0.33961629)","(72, 0, 0.40591163)","(17, 0, 0.35282588)","(249, 0, 0.33741934)","(107, 0, 0.33438349)","(221, 0, 0.36064135)","(231, 0, 0.35655055)","(184, 0, 0.39661807)","(244, 0, 0.34761309)","(27, 0, 0.32954262)","(13, 0, 0.37213983)"
3,"(16, 0, 0.34889832)","(84, 0, 0.32181204)","(192, 0, 0.32265374)","(118, 0, 0.32576285)","(18, 0, 0.33241795)","(15, 0, 0.33760435)","(63, 0, 0.36811163)","(238, 0, 0.34940375)","(38, 0, 0.3336838)","(205, 0, 0.3278954)","(97, 0, 0.36013861)","(106, 0, 0.33160204)","(169, 0, 0.33700762)","(85, 0, 0.32740757)","(86, 0, 0.32249171)","(254, 0, 0.34474245)"
4,"(31, 0, 0.3264646)","(227, 0, 0.32052097)","(254, 0, 0.3164474)","(69, 0, 0.31963383)","(20, 0, 0.33228653)","(58, 0, 0.335669)","(152, 0, 0.36637846)","(51, 0, 0.3311867)","(6, 0, 0.33072475)","(81, 0, 0.32718095)","(46, 0, 0.35338561)","(73, 0, 0.32521255)","(231, 0, 0.32432593)","(55, 0, 0.32279933)","(0, 0, 0.31936142)","(99, 0, 0.3247768)"
5,"(204, 0, 0.32483924)","(250, 0, 0.3188381)","(194, 0, 0.31589456)","(222, 0, 0.31800845)","(102, 0, 0.31737762)","(77, 0, 0.33241639)","(114, 0, 0.36616297)","(86, 0, 0.31361234)","(241, 0, 0.31762616)","(234, 0, 0.32608711)","(116, 0, 0.34538558)","(190, 0, 0.30501628)","(114, 0, 0.31732003)","(235, 0, 0.31519686)","(146, 0, 0.30876735)","(41, 0, 0.32175471)"
6,"(198, 0, 0.32264692)","(23, 0, 0.3186671)","(47, 0, 0.31182184)","(76, 0, 0.30648006)","(161, 0, 0.31374664)","(201, 0, 0.32570531)","(117, 0, 0.36302251)","(120, 0, 0.31177654)","(112, 0, 0.3144892)","(185, 0, 0.32438285)","(202, 0, 0.34355214)","(157, 0, 0.30024084)","(105, 0, 0.31683452)","(225, 0, 0.31291378)","(252, 0, 0.30774625)","(64, 0, 0.3127654)"
7,"(196, 0, 0.31378354)","(235, 0, 0.31652732)","(67, 0, 0.31167565)","(105, 0, 0.30617796)","(179, 0, 0.31202369)","(157, 0, 0.32201445)","(116, 0, 0.33525491)","(177, 0, 0.30813429)","(20, 0, 0.31115847)","(173, 0, 0.32236065)","(209, 0, 0.33749406)","(7, 0, 0.29994323)","(30, 0, 0.31561736)","(166, 0, 0.31016892)","(212, 0, 0.30762668)","(130, 0, 0.30928211)"
8,"(239, 0, 0.30525951)","(19, 0, 0.31576134)","(119, 0, 0.30692277)","(62, 0, 0.3058728)","(104, 0, 0.31153259)","(160, 0, 0.32098459)","(66, 0, 0.3325172)","(195, 0, 0.30519089)","(4, 0, 0.30972654)","(8, 0, 0.32231643)","(91, 0, 0.33446508)","(115, 0, 0.29976583)","(196, 0, 0.30587348)","(173, 0, 0.30988861)","(82, 0, 0.30634583)","(235, 0, 0.30483051)"
