,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
PGE=,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,"(43, 0, 0.88115577)","(126, 0, 0.83484066)","(21, 0, 0.81817586)","(22, 0, 0.74740158)","(40, 0, 0.85796932)","(174, 0, 0.84518677)","(210, 0, 0.74512371)","(166, 0, 0.83890779)","(170, 0, 0.63320205)","(247, 0, 0.88139307)","(21, 0, 0.9411978)","(136, 0, 0.85810205)","(9, 0, 0.61920833)","(207, 0, 0.82510163)","(79, 0, 0.78168254)","(60, 0, 0.79582444)"
1,"(42, 0, 0.62524471)","(127, 0, 0.60531006)","(20, 0, 0.5901464)","(23, 0, 0.66587607)","(41, 0, 0.58873217)","(175, 0, 0.63663555)","(211, 0, 0.68182197)","(167, 0, 0.58029323)","(171, 0, 0.62647947)","(246, 0, 0.59110776)","(20, 0, 0.61139191)","(137, 0, 0.61195437)","(8, 0, 0.60918594)","(206, 0, 0.64258701)","(78, 0, 0.57703431)","(61, 0, 0.56499416)"
2,"(101, 0, 0.28859351)","(200, 0, 0.34633346)","(102, 0, 0.29001308)","(118, 0, 0.30656748)","(119, 0, 0.31167324)","(207, 0, 0.29105352)","(72, 0, 0.33523834)","(162, 0, 0.27432689)","(49, 0, 0.27655364)","(164, 0, 0.30081138)","(97, 0, 0.34001497)","(231, 0, 0.32778097)","(105, 0, 0.2912806)","(85, 0, 0.32216867)","(0, 0, 0.29544957)","(13, 0, 0.3295475)"
3,"(174, 0, 0.27898215)","(78, 0, 0.30184693)","(230, 0, 0.28356459)","(143, 0, 0.29372007)","(179, 0, 0.28495321)","(244, 0, 0.28638612)","(63, 0, 0.33516473)","(17, 0, 0.27140466)","(241, 0, 0.27484446)","(145, 0, 0.30057227)","(178, 0, 0.32506192)","(108, 0, 0.30238127)","(169, 0, 0.27650079)","(244, 0, 0.29584418)","(252, 0, 0.29477189)","(107, 0, 0.3086448)"
4,"(16, 0, 0.27654613)","(229, 0, 0.29786131)","(1, 0, 0.28005093)","(140, 0, 0.29325305)","(194, 0, 0.26200273)","(77, 0, 0.27724629)","(233, 0, 0.32198934)","(26, 0, 0.26853015)","(118, 0, 0.27356041)","(234, 0, 0.2877823)","(249, 0, 0.32037396)","(19, 0, 0.29412713)","(90, 0, 0.27564615)","(172, 0, 0.27875623)","(1, 0, 0.26913348)","(7, 0, 0.28874082)"
5,"(204, 0, 0.2737533)","(19, 0, 0.29529638)","(89, 0, 0.27546177)","(69, 0, 0.28337539)","(176, 0, 0.25945508)","(201, 0, 0.26496513)","(152, 0, 0.31348576)","(213, 0, 0.26526037)","(16, 0, 0.26882313)","(185, 0, 0.28499075)","(117, 0, 0.31741323)","(207, 0, 0.27991382)","(88, 0, 0.27334204)","(203, 0, 0.27798152)","(31, 0, 0.26819251)","(111, 0, 0.28785819)"
6,"(196, 0, 0.26904991)","(235, 0, 0.28580464)","(115, 0, 0.26801649)","(98, 0, 0.28092329)","(200, 0, 0.25302018)","(250, 0, 0.26181899)","(179, 0, 0.29789998)","(25, 0, 0.26310479)","(190, 0, 0.26717237)","(168, 0, 0.28371636)","(91, 0, 0.31113983)","(104, 0, 0.27765065)","(114, 0, 0.26829416)","(193, 0, 0.27076515)","(212, 0, 0.26572874)","(254, 0, 0.28735847)"
7,"(139, 0, 0.26350484)","(74, 0, 0.28047308)","(101, 0, 0.26409166)","(76, 0, 0.26985402)","(147, 0, 0.25278655)","(14, 0, 0.26017577)","(114, 0, 0.28507009)","(51, 0, 0.262798)","(202, 0, 0.26705711)","(7, 0, 0.27761224)","(96, 0, 0.28312329)","(255, 0, 0.27487244)","(154, 0, 0.26149966)","(55, 0, 0.27074563)","(27, 0, 0.26541883)","(181, 0, 0.27803511)"
8,"(212, 0, 0.26193632)","(168, 0, 0.27977354)","(119, 0, 0.26329252)","(141, 0, 0.26677764)","(93, 0, 0.2524575)","(230, 0, 0.25735416)","(117, 0, 0.2803128)","(168, 0, 0.26163093)","(179, 0, 0.26557589)","(240, 0, 0.27690453)","(142, 0, 0.28060932)","(223, 0, 0.2710666)","(196, 0, 0.2602044)","(120, 0, 0.26948665)","(196, 0, 0.26340439)","(114, 0, 0.27269187)"
