,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
PGE=,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,"(43, 0, 0.87367723)","(126, 0, 0.82455004)","(21, 0, 0.83561853)","(22, 0, 0.7390571)","(40, 0, 0.86080052)","(174, 0, 0.85817051)","(210, 0, 0.73920699)","(166, 0, 0.81705482)","(170, 0, 0.6336061)","(247, 0, 0.88042621)","(21, 0, 0.9390479)","(136, 0, 0.84847933)","(8, 0, 0.62893697)","(207, 0, 0.82791261)","(79, 0, 0.75922342)","(60, 0, 0.81078166)"
1,"(42, 0, 0.61409816)","(127, 0, 0.6157212)","(20, 0, 0.61517169)","(23, 0, 0.67534397)","(41, 0, 0.61710108)","(175, 0, 0.65490403)","(211, 0, 0.66142269)","(167, 0, 0.57852651)","(171, 0, 0.61347166)","(246, 0, 0.59276315)","(20, 0, 0.6100862)","(137, 0, 0.62805025)","(9, 0, 0.61838685)","(206, 0, 0.63270195)","(78, 0, 0.60082096)","(61, 0, 0.59201356)"
2,"(101, 0, 0.27132446)","(200, 0, 0.30468187)","(143, 0, 0.25514162)","(118, 0, 0.26424697)","(179, 0, 0.26949611)","(244, 0, 0.28123475)","(72, 0, 0.27979848)","(91, 0, 0.24780006)","(241, 0, 0.2615139)","(234, 0, 0.27700358)","(249, 0, 0.28865878)","(231, 0, 0.29960432)","(105, 0, 0.27563017)","(85, 0, 0.25346221)","(212, 0, 0.26599268)","(111, 0, 0.27053361)"
3,"(16, 0, 0.26814854)","(57, 0, 0.26991964)","(155, 0, 0.24799548)","(143, 0, 0.26170977)","(119, 0, 0.26580998)","(121, 0, 0.24335891)","(114, 0, 0.27007215)","(51, 0, 0.24600987)","(28, 0, 0.25450341)","(109, 0, 0.26092213)","(87, 0, 0.28714027)","(207, 0, 0.25701894)","(193, 0, 0.24332149)","(174, 0, 0.25226963)","(0, 0, 0.26115665)","(231, 0, 0.25468096)"
4,"(55, 0, 0.2570018)","(228, 0, 0.26277272)","(142, 0, 0.24433288)","(98, 0, 0.24327911)","(74, 0, 0.26415771)","(14, 0, 0.24167156)","(73, 0, 0.26028508)","(46, 0, 0.24438189)","(49, 0, 0.25129216)","(7, 0, 0.25504468)","(91, 0, 0.2869787)","(47, 0, 0.25447027)","(88, 0, 0.2412024)","(87, 0, 0.24674673)","(21, 0, 0.25700744)","(33, 0, 0.24926417)"
5,"(113, 0, 0.25669568)","(19, 0, 0.26190304)","(82, 0, 0.24252671)","(140, 0, 0.24299437)","(103, 0, 0.25972144)","(59, 0, 0.23488787)","(179, 0, 0.25179545)","(238, 0, 0.24131185)","(202, 0, 0.2467769)","(60, 0, 0.25301288)","(97, 0, 0.27488284)","(156, 0, 0.24747519)","(169, 0, 0.23142719)","(244, 0, 0.24587051)","(232, 0, 0.255031)","(83, 0, 0.24875988)"
6,"(122, 0, 0.24795083)","(229, 0, 0.26024852)","(175, 0, 0.23758389)","(11, 0, 0.23644139)","(102, 0, 0.25423384)","(92, 0, 0.2329531)","(152, 0, 0.24829485)","(142, 0, 0.23808739)","(212, 0, 0.22196437)","(87, 0, 0.25266769)","(178, 0, 0.27273723)","(19, 0, 0.24524029)","(147, 0, 0.22969148)","(186, 0, 0.24567001)","(239, 0, 0.24087056)","(254, 0, 0.2371004)"
7,"(177, 0, 0.24111988)","(30, 0, 0.2490805)","(128, 0, 0.23529003)","(106, 0, 0.23263565)","(49, 0, 0.23744189)","(206, 0, 0.23201124)","(63, 0, 0.24792433)","(186, 0, 0.23629918)","(17, 0, 0.22032634)","(176, 0, 0.25252841)","(117, 0, 0.26747205)","(198, 0, 0.24453134)","(179, 0, 0.22963232)","(148, 0, 0.2422575)","(1, 0, 0.23648319)","(56, 0, 0.2368221)"
8,"(112, 0, 0.23240496)","(235, 0, 0.24687013)","(40, 0, 0.23395291)","(233, 0, 0.23245103)","(112, 0, 0.22709107)","(15, 0, 0.23093659)","(105, 0, 0.24291245)","(60, 0, 0.23082863)","(159, 0, 0.21866909)","(208, 0, 0.24972474)","(142, 0, 0.26633391)","(104, 0, 0.24119768)","(65, 0, 0.21829572)","(173, 0, 0.24123284)","(56, 0, 0.23644517)","(155, 0, 0.23556928)"
