,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
PGE=,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,"(43, 0, 0.87330716)","(126, 0, 0.81873228)","(21, 0, 0.81535952)","(22, 0, 0.75065931)","(40, 0, 0.86245551)","(174, 0, 0.86000468)","(210, 0, 0.74052611)","(166, 0, 0.8037122)","(171, 0, 0.63669679)","(247, 0, 0.87527832)","(21, 0, 0.93699637)","(136, 0, 0.84298276)","(8, 0, 0.6205925)","(207, 0, 0.82478877)","(79, 0, 0.77697326)","(60, 0, 0.80968884)"
1,"(42, 0, 0.63780471)","(127, 0, 0.60922174)","(20, 0, 0.6082203)","(23, 0, 0.64405493)","(41, 0, 0.61821677)","(175, 0, 0.63315729)","(211, 0, 0.64487387)","(167, 0, 0.59536659)","(170, 0, 0.61618512)","(246, 0, 0.58628215)","(20, 0, 0.62275415)","(137, 0, 0.64597885)","(9, 0, 0.60766376)","(206, 0, 0.62984256)","(78, 0, 0.60230659)","(61, 0, 0.59298511)"
2,"(55, 0, 0.255828)","(200, 0, 0.28827349)","(142, 0, 0.23121467)","(76, 0, 0.25719695)","(103, 0, 0.25607758)","(244, 0, 0.28014955)","(72, 0, 0.25644653)","(60, 0, 0.24854052)","(49, 0, 0.25826735)","(112, 0, 0.24272564)","(91, 0, 0.30101548)","(19, 0, 0.27206648)","(105, 0, 0.26100671)","(85, 0, 0.24366471)","(232, 0, 0.24906434)","(155, 0, 0.26036874)"
3,"(176, 0, 0.24852211)","(57, 0, 0.26865878)","(143, 0, 0.22985904)","(118, 0, 0.24115262)","(74, 0, 0.25085181)","(15, 0, 0.25087156)","(73, 0, 0.24434373)","(46, 0, 0.23632943)","(241, 0, 0.25566231)","(39, 0, 0.23737476)","(249, 0, 0.26119672)","(231, 0, 0.2596991)","(65, 0, 0.24124352)","(148, 0, 0.23877691)","(0, 0, 0.24792628)","(111, 0, 0.25207704)"
4,"(101, 0, 0.24728166)","(78, 0, 0.26258569)","(251, 0, 0.2285837)","(177, 0, 0.24063655)","(119, 0, 0.24430119)","(207, 0, 0.240693)","(156, 0, 0.2392348)","(220, 0, 0.22623057)","(202, 0, 0.23235181)","(234, 0, 0.23720033)","(97, 0, 0.25906354)","(207, 0, 0.25838958)","(169, 0, 0.23123551)","(174, 0, 0.23623941)","(212, 0, 0.24189962)","(33, 0, 0.24508164)"
5,"(113, 0, 0.24687889)","(229, 0, 0.25241206)","(96, 0, 0.21857381)","(141, 0, 0.23914152)","(102, 0, 0.23981364)","(92, 0, 0.24023314)","(233, 0, 0.23462704)","(245, 0, 0.21756929)","(48, 0, 0.22194902)","(109, 0, 0.23693425)","(142, 0, 0.25655249)","(18, 0, 0.24117878)","(29, 0, 0.21751887)","(129, 0, 0.23187373)","(214, 0, 0.23385826)","(13, 0, 0.22622194)"
6,"(16, 0, 0.22939492)","(228, 0, 0.2485548)","(1, 0, 0.21719546)","(11, 0, 0.23326489)","(206, 0, 0.2378451)","(53, 0, 0.23454773)","(114, 0, 0.23055205)","(158, 0, 0.21589867)","(229, 0, 0.22097073)","(175, 0, 0.23287103)","(178, 0, 0.24695159)","(198, 0, 0.2409731)","(179, 0, 0.21441134)","(244, 0, 0.22986729)","(56, 0, 0.23252667)","(114, 0, 0.22387732)"
7,"(112, 0, 0.22613982)","(19, 0, 0.24239533)","(82, 0, 0.21654574)","(98, 0, 0.22854277)","(179, 0, 0.23057151)","(14, 0, 0.23252003)","(152, 0, 0.2182339)","(228, 0, 0.21330851)","(10, 0, 0.21574368)","(172, 0, 0.23215704)","(96, 0, 0.23512326)","(63, 0, 0.24086396)","(193, 0, 0.21075707)","(104, 0, 0.22123426)","(189, 0, 0.23100069)","(152, 0, 0.22319472)"
8,"(247, 0, 0.22249857)","(28, 0, 0.24200369)","(155, 0, 0.21490054)","(200, 0, 0.22850118)","(178, 0, 0.22818278)","(206, 0, 0.22928192)","(117, 0, 0.21676894)","(81, 0, 0.21073494)","(28, 0, 0.21221504)","(79, 0, 0.23123963)","(143, 0, 0.23350453)","(145, 0, 0.23988647)","(233, 0, 0.20930837)","(173, 0, 0.22096474)","(3, 0, 0.23066459)","(231, 0, 0.22270587)"
