,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
PGE=,5,2,2,4,0,21,101,30,180,6,0,0,102,0,1,0
0,"(7, 0, 0.8381935)","(191, 0, 0.81870437)","(36, 0, 0.88498577)","(118, 0, 0.80537261)","(40, 0, 0.88223301)","(15, 0, 0.84064038)","(198, 0, 0.83058812)","(163, 0, 0.8336711)","(173, 0, 0.79434378)","(90, 0, 0.8568265)","(21, 0, 0.97335883)","(136, 0, 0.88800905)","(115, 0, 0.7957101)","(207, 0, 0.84923035)","(97, 0, 0.85086519)","(60, 0, 0.89620691)"
1,"(181, 0, 0.83141706)","(60, 0, 0.81646746)","(100, 0, 0.87876835)","(20, 0, 0.80350183)","(85, 0, 0.8308286)","(109, 0, 0.81678159)","(98, 0, 0.81929394)","(52, 0, 0.82149939)","(49, 0, 0.77162014)","(122, 0, 0.83705284)","(68, 0, 0.93391906)","(101, 0, 0.80884367)","(131, 0, 0.79112172)","(12, 0, 0.83764017)","(79, 0, 0.84931646)","(162, 0, 0.86490404)"
2,"(39, 0, 0.82932862)","(126, 0, 0.803363)","(21, 0, 0.86452584)","(219, 0, 0.80130611)","(4, 0, 0.80495998)","(79, 0, 0.79719229)","(251, 0, 0.81879781)","(195, 0, 0.80750592)","(206, 0, 0.7568301)","(58, 0, 0.83565679)","(165, 0, 0.91061431)","(107, 0, 0.79920239)","(252, 0, 0.79014077)","(0, 0, 0.83703878)","(226, 0, 0.84737836)","(109, 0, 0.85618497)"
3,"(187, 0, 0.82424555)","(111, 0, 0.80181579)","(148, 0, 0.86182096)","(54, 0, 0.79818857)","(87, 0, 0.80488064)","(177, 0, 0.7960845)","(155, 0, 0.81833121)","(125, 0, 0.80602032)","(109, 0, 0.74386693)","(20, 0, 0.81519097)","(89, 0, 0.89476684)","(123, 0, 0.78982128)","(173, 0, 0.78302)","(83, 0, 0.83035461)","(223, 0, 0.84717347)","(65, 0, 0.85456687)"
4,"(11, 0, 0.82375062)","(206, 0, 0.79928912)","(89, 0, 0.8597332)","(22, 0, 0.79225565)","(229, 0, 0.79736033)","(226, 0, 0.79273392)","(135, 0, 0.81421451)","(149, 0, 0.80032034)","(126, 0, 0.74072216)","(88, 0, 0.81437746)","(229, 0, 0.89302205)","(41, 0, 0.78163179)","(93, 0, 0.76706809)","(110, 0, 0.8171741)","(224, 0, 0.8362611)","(67, 0, 0.84285876)"
5,"(43, 0, 0.82178752)","(77, 0, 0.79596166)","(214, 0, 0.85647666)","(232, 0, 0.7849598)","(74, 0, 0.78936448)","(227, 0, 0.78767769)","(11, 0, 0.81276303)","(29, 0, 0.79327617)","(149, 0, 0.74036408)","(187, 0, 0.8140973)","(100, 0, 0.88366113)","(168, 0, 0.78069945)","(190, 0, 0.75366495)","(158, 0, 0.7998499)","(30, 0, 0.83154316)","(204, 0, 0.84100301)"
6,"(105, 0, 0.81130453)","(172, 0, 0.79581832)","(119, 0, 0.83499248)","(153, 0, 0.77842058)","(137, 0, 0.78779077)","(33, 0, 0.78453436)","(66, 0, 0.81097934)","(151, 0, 0.77879835)","(181, 0, 0.7392788)","(247, 0, 0.81101864)","(180, 0, 0.88110317)","(120, 0, 0.76575506)","(144, 0, 0.75097026)","(131, 0, 0.79837536)","(47, 0, 0.81795982)","(1, 0, 0.82732803)"
7,"(228, 0, 0.81047835)","(187, 0, 0.79126993)","(59, 0, 0.81162574)","(202, 0, 0.77010759)","(123, 0, 0.78430896)","(175, 0, 0.78013923)","(22, 0, 0.80799162)","(220, 0, 0.77840675)","(146, 0, 0.7351066)","(116, 0, 0.81048506)","(36, 0, 0.87927712)","(9, 0, 0.76371355)","(205, 0, 0.74240279)","(95, 0, 0.79179163)","(238, 0, 0.8143357)","(140, 0, 0.82060549)"
8,"(116, 0, 0.80086168)","(142, 0, 0.78741739)","(235, 0, 0.80932269)","(120, 0, 0.76992108)","(214, 0, 0.78393369)","(19, 0, 0.77752997)","(215, 0, 0.80721534)","(239, 0, 0.77751246)","(224, 0, 0.73386926)","(118, 0, 0.80994912)","(38, 0, 0.87797437)","(11, 0, 0.75819112)","(188, 0, 0.7399157)","(254, 0, 0.79067001)","(126, 0, 0.81287232)","(126, 0, 0.81564361)"
