,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
PGE=,43,7,10,23,0,66,71,1,230,14,0,0,49,2,5,1
0,"(174, 0, 0.87723815)","(77, 0, 0.88330688)","(100, 0, 0.86193424)","(200, 0, 0.87084149)","(40, 0, 0.88100818)","(19, 0, 0.91988802)","(155, 0, 0.87785316)","(149, 0, 0.87832988)","(206, 0, 0.85743455)","(90, 0, 0.89843777)","(21, 0, 0.97092771)","(136, 0, 0.89032809)","(252, 0, 0.8705214)","(108, 0, 0.85009509)","(223, 0, 0.87285593)","(67, 0, 0.88805664)"
1,"(128, 0, 0.87418863)","(191, 0, 0.87586615)","(36, 0, 0.8553593)","(105, 0, 0.86933126)","(85, 0, 0.86173021)","(227, 0, 0.87745146)","(11, 0, 0.87447163)","(166, 0, 0.8688937)","(109, 0, 0.83420616)","(75, 0, 0.893502)","(68, 0, 0.93293522)","(215, 0, 0.82303365)","(188, 0, 0.84659233)","(125, 0, 0.8470215)","(241, 0, 0.85710687)","(60, 0, 0.88101618)"
2,"(67, 0, 0.86475247)","(13, 0, 0.8746957)","(56, 0, 0.85325699)","(132, 0, 0.8566536)","(100, 0, 0.85490033)","(33, 0, 0.87048491)","(220, 0, 0.87050818)","(125, 0, 0.83880785)","(72, 0, 0.82671586)","(37, 0, 0.84688286)","(165, 0, 0.92354152)","(168, 0, 0.81433779)","(19, 0, 0.83783758)","(207, 0, 0.84162055)","(118, 0, 0.85686831)","(13, 0, 0.86208117)"
3,"(160, 0, 0.85442807)","(172, 0, 0.87009462)","(57, 0, 0.85075694)","(232, 0, 0.84841204)","(4, 0, 0.84340149)","(175, 0, 0.86356445)","(54, 0, 0.86010433)","(163, 0, 0.83041061)","(173, 0, 0.82217922)","(219, 0, 0.84309717)","(180, 0, 0.89864228)","(170, 0, 0.80592216)","(227, 0, 0.82450651)","(64, 0, 0.83739898)","(111, 0, 0.85416373)","(1, 0, 0.86102118)"
4,"(226, 0, 0.84245662)","(206, 0, 0.86927758)","(167, 0, 0.84192922)","(218, 0, 0.84642668)","(74, 0, 0.83758806)","(66, 0, 0.85446277)","(5, 0, 0.85859002)","(200, 0, 0.82143852)","(224, 0, 0.81302067)","(230, 0, 0.82222576)","(229, 0, 0.8947446)","(101, 0, 0.80516105)","(66, 0, 0.82284014)","(83, 0, 0.82478057)","(226, 0, 0.84609492)","(142, 0, 0.84808635)"
5,"(11, 0, 0.84111739)","(128, 0, 0.86924065)","(148, 0, 0.83923714)","(151, 0, 0.846112)","(246, 0, 0.83265598)","(15, 0, 0.84088823)","(149, 0, 0.84645467)","(73, 0, 0.82138455)","(50, 0, 0.81237662)","(122, 0, 0.82100679)","(184, 0, 0.89093356)","(56, 0, 0.80024143)","(44, 0, 0.81904509)","(193, 0, 0.82016079)","(79, 0, 0.83704548)","(162, 0, 0.84776569)"
6,"(115, 0, 0.81970837)","(60, 0, 0.8606919)","(231, 0, 0.83672064)","(25, 0, 0.84595809)","(244, 0, 0.82953681)","(30, 0, 0.83868028)","(251, 0, 0.84534519)","(220, 0, 0.81024797)","(42, 0, 0.80792238)","(187, 0, 0.81996814)","(27, 0, 0.89033953)","(11, 0, 0.79938801)","(163, 0, 0.81454406)","(252, 0, 0.81966775)","(97, 0, 0.83554128)","(253, 0, 0.84470686)"
7,"(2, 0, 0.81726812)","(126, 0, 0.8581761)","(70, 0, 0.83338639)","(183, 0, 0.84260979)","(87, 0, 0.82922225)","(47, 0, 0.83070622)","(215, 0, 0.84485698)","(44, 0, 0.80652155)","(101, 0, 0.80445045)","(234, 0, 0.81806353)","(169, 0, 0.88801835)","(231, 0, 0.79438008)","(129, 0, 0.81317982)","(222, 0, 0.81460832)","(86, 0, 0.83282124)","(128, 0, 0.84220491)"
8,"(77, 0, 0.81721809)","(94, 0, 0.85730932)","(106, 0, 0.82513269)","(122, 0, 0.83616307)","(116, 0, 0.82836912)","(179, 0, 0.82723508)","(116, 0, 0.84366264)","(170, 0, 0.80567321)","(92, 0, 0.80281575)","(88, 0, 0.8176547)","(100, 0, 0.88569389)","(123, 0, 0.7892751)","(31, 0, 0.81134045)","(34, 0, 0.8106353)","(47, 0, 0.83255284)","(204, 0, 0.84170106)"
