,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
PGE=,4,0,1,0,0,6,12,9,92,0,0,0,140,0,1,0
0,"(39, 0, 0.82478052)","(126, 0, 0.81934507)","(36, 0, 0.85164998)","(22, 0, 0.7924784)","(40, 0, 0.89014444)","(109, 0, 0.85412789)","(98, 0, 0.80141268)","(163, 0, 0.81457581)","(99, 0, 0.72530535)","(247, 0, 0.84407127)","(21, 0, 0.97242799)","(136, 0, 0.88689763)","(144, 0, 0.77748503)","(207, 0, 0.84528813)","(226, 0, 0.83733695)","(60, 0, 0.8979631)"
1,"(7, 0, 0.8177096)","(191, 0, 0.8170042)","(21, 0, 0.84220168)","(218, 0, 0.75760053)","(87, 0, 0.83963484)","(15, 0, 0.85003664)","(141, 0, 0.79395407)","(195, 0, 0.79750122)","(31, 0, 0.70774778)","(90, 0, 0.84196011)","(68, 0, 0.92124199)","(101, 0, 0.8131847)","(224, 0, 0.77462143)","(83, 0, 0.7670245)","(79, 0, 0.8231329)","(162, 0, 0.8494914)"
2,"(187, 0, 0.81260278)","(206, 0, 0.81511798)","(100, 0, 0.84057151)","(139, 0, 0.73560115)","(244, 0, 0.83201003)","(142, 0, 0.82405708)","(66, 0, 0.77716211)","(52, 0, 0.79012024)","(49, 0, 0.69384706)","(213, 0, 0.82505804)","(89, 0, 0.8920071)","(41, 0, 0.80981078)","(237, 0, 0.76841299)","(108, 0, 0.76000247)","(223, 0, 0.82173501)","(65, 0, 0.83691603)"
3,"(181, 0, 0.8125424)","(3, 0, 0.80634397)","(85, 0, 0.83097361)","(117, 0, 0.73393574)","(4, 0, 0.83055295)","(177, 0, 0.8230399)","(2, 0, 0.76945549)","(138, 0, 0.78484919)","(223, 0, 0.69263811)","(151, 0, 0.82150767)","(165, 0, 0.88672546)","(107, 0, 0.80397336)","(209, 0, 0.75230679)","(0, 0, 0.75879848)","(67, 0, 0.82012062)","(204, 0, 0.8293775)"
4,"(43, 0, 0.80887906)","(60, 0, 0.80523952)","(89, 0, 0.82970023)","(58, 0, 0.72491727)","(229, 0, 0.83048479)","(79, 0, 0.80641338)","(19, 0, 0.76819782)","(43, 0, 0.76206627)","(58, 0, 0.68606455)","(187, 0, 0.81537347)","(212, 0, 0.88326409)","(9, 0, 0.79543434)","(205, 0, 0.75090548)","(254, 0, 0.75351462)","(238, 0, 0.81944552)","(109, 0, 0.82820491)"
5,"(196, 0, 0.79482406)","(224, 0, 0.79954971)","(214, 0, 0.81090978)","(202, 0, 0.71762839)","(250, 0, 0.82088794)","(204, 0, 0.80176882)","(220, 0, 0.76128365)","(239, 0, 0.76092102)","(149, 0, 0.68181553)","(122, 0, 0.81341703)","(180, 0, 0.88286626)","(20, 0, 0.78780015)","(173, 0, 0.7468267)","(237, 0, 0.75248508)","(112, 0, 0.81228659)","(209, 0, 0.80996434)"
6,"(198, 0, 0.79355502)","(77, 0, 0.79864663)","(165, 0, 0.81031445)","(36, 0, 0.71406373)","(246, 0, 0.82032346)","(174, 0, 0.80123069)","(227, 0, 0.76002832)","(149, 0, 0.75722993)","(120, 0, 0.68131817)","(73, 0, 0.81232007)","(229, 0, 0.87973753)","(69, 0, 0.78645049)","(161, 0, 0.73708664)","(12, 0, 0.74833851)","(194, 0, 0.81176158)","(128, 0, 0.80464258)"
7,"(155, 0, 0.79024535)","(160, 0, 0.79313363)","(148, 0, 0.80623521)","(244, 0, 0.70379783)","(85, 0, 0.81919983)","(3, 0, 0.80003793)","(44, 0, 0.75364994)","(151, 0, 0.75544656)","(22, 0, 0.67780702)","(88, 0, 0.80996525)","(36, 0, 0.87885744)","(164, 0, 0.78471236)","(240, 0, 0.73697765)","(144, 0, 0.74705015)","(30, 0, 0.80776426)","(33, 0, 0.79318191)"
8,"(88, 0, 0.78761366)","(142, 0, 0.79297961)","(197, 0, 0.80417014)","(168, 0, 0.69795138)","(123, 0, 0.81572125)","(140, 0, 0.79694698)","(55, 0, 0.75274122)","(217, 0, 0.74752276)","(32, 0, 0.6743882)","(116, 0, 0.80992734)","(148, 0, 0.87158233)","(198, 0, 0.77867092)","(131, 0, 0.73553721)","(113, 0, 0.74660687)","(47, 0, 0.80340304)","(1, 0, 0.79312487)"
