,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
PGE=,1,0,0,0,0,1,0,4,22,0,0,0,98,0,0,0
0,"(39, 0, 0.84342064)","(126, 0, 0.80918103)","(21, 0, 0.81818351)","(22, 0, 0.8150152)","(40, 0, 0.9008563)","(109, 0, 0.84458539)","(210, 0, 0.71717946)","(138, 0, 0.78437206)","(138, 0, 0.63595964)","(247, 0, 0.87848164)","(21, 0, 0.96086756)","(136, 0, 0.81508626)","(131, 0, 0.73341226)","(207, 0, 0.82914009)","(79, 0, 0.78196424)","(60, 0, 0.90260969)"
1,"(43, 0, 0.84104072)","(206, 0, 0.80396431)","(36, 0, 0.80837113)","(9, 0, 0.69229855)","(229, 0, 0.84529888)","(174, 0, 0.82013516)","(34, 0, 0.69562331)","(43, 0, 0.77679636)","(147, 0, 0.63317543)","(198, 0, 0.84499682)","(68, 0, 0.89128177)","(198, 0, 0.79325598)","(144, 0, 0.72814789)","(83, 0, 0.78317916)","(172, 0, 0.76579602)","(162, 0, 0.86924234)"
2,"(7, 0, 0.84099556)","(224, 0, 0.79604009)","(100, 0, 0.79102349)","(39, 0, 0.68445663)","(4, 0, 0.8292942)","(15, 0, 0.8177514)","(227, 0, 0.69526223)","(52, 0, 0.76733329)","(12, 0, 0.62522419)","(90, 0, 0.83429183)","(36, 0, 0.88627829)","(149, 0, 0.75990892)","(175, 0, 0.68548732)","(113, 0, 0.76558485)","(109, 0, 0.75490345)","(33, 0, 0.83970241)"
3,"(187, 0, 0.82662154)","(3, 0, 0.79148864)","(89, 0, 0.77939358)","(103, 0, 0.68310976)","(87, 0, 0.81241885)","(3, 0, 0.80912642)","(225, 0, 0.69339545)","(136, 0, 0.75684828)","(38, 0, 0.62303022)","(213, 0, 0.83328699)","(229, 0, 0.87733654)","(9, 0, 0.75823693)","(49, 0, 0.68360659)","(158, 0, 0.76233264)","(47, 0, 0.75063805)","(204, 0, 0.83687434)"
4,"(198, 0, 0.82120776)","(238, 0, 0.78894643)","(6, 0, 0.7683028)","(58, 0, 0.6777933)","(25, 0, 0.80941499)","(142, 0, 0.80545294)","(49, 0, 0.69288215)","(166, 0, 0.75618107)","(197, 0, 0.61858377)","(122, 0, 0.8270504)","(89, 0, 0.87637635)","(86, 0, 0.74454698)","(237, 0, 0.67863125)","(254, 0, 0.75802104)","(224, 0, 0.75033076)","(109, 0, 0.82911599)"
5,"(181, 0, 0.8210404)","(243, 0, 0.78822286)","(214, 0, 0.76214729)","(134, 0, 0.67134122)","(233, 0, 0.80480322)","(28, 0, 0.80185096)","(175, 0, 0.69159339)","(54, 0, 0.75585026)","(136, 0, 0.61215645)","(202, 0, 0.82468499)","(27, 0, 0.87167916)","(107, 0, 0.74309948)","(110, 0, 0.6738826)","(95, 0, 0.74436045)","(223, 0, 0.74866578)","(112, 0, 0.82816803)"
6,"(155, 0, 0.81286845)","(77, 0, 0.78667793)","(235, 0, 0.74986741)","(170, 0, 0.66973837)","(21, 0, 0.8040487)","(140, 0, 0.79867988)","(95, 0, 0.69146171)","(26, 0, 0.74391815)","(164, 0, 0.60963325)","(88, 0, 0.82351424)","(165, 0, 0.86585029)","(134, 0, 0.74081686)","(51, 0, 0.66640857)","(61, 0, 0.74207725)","(130, 0, 0.74779103)","(209, 0, 0.82674176)"
7,"(120, 0, 0.80989069)","(142, 0, 0.78637256)","(119, 0, 0.743536)","(56, 0, 0.66614782)","(85, 0, 0.8026981)","(204, 0, 0.79801504)","(19, 0, 0.68949629)","(151, 0, 0.73790592)","(107, 0, 0.60591249)","(187, 0, 0.82010705)","(100, 0, 0.86488747)","(132, 0, 0.73639984)","(98, 0, 0.6654218)","(195, 0, 0.73179152)","(97, 0, 0.74354825)","(65, 0, 0.82469325)"
8,"(9, 0, 0.80663393)","(60, 0, 0.78135969)","(135, 0, 0.74273211)","(215, 0, 0.66012756)","(148, 0, 0.79932946)","(177, 0, 0.78840106)","(110, 0, 0.68917287)","(181, 0, 0.73560289)","(53, 0, 0.60532481)","(11, 0, 0.8173904)","(180, 0, 0.85638083)","(183, 0, 0.73544901)","(156, 0, 0.66501805)","(14, 0, 0.72671493)","(142, 0, 0.74170465)","(128, 0, 0.82084646)"
