,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
PGE=,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,"(43, 0, 0.86776639)","(126, 0, 0.8217069)","(21, 0, 0.81495468)","(22, 0, 0.77605132)","(40, 0, 0.88566727)","(174, 0, 0.85760444)","(210, 0, 0.73571784)","(166, 0, 0.81647517)","(171, 0, 0.40875445)","(247, 0, 0.89160768)","(21, 0, 0.93125578)","(136, 0, 0.83625727)","(8, 0, 0.38498973)","(207, 0, 0.79758994)","(79, 0, 0.75698633)","(60, 0, 0.79929081)"
1,"(5, 0, 0.77471031)","(80, 0, 0.72876034)","(57, 0, 0.70842213)","(43, 0, 0.69913274)","(100, 0, 0.78226164)","(130, 0, 0.76869898)","(254, 0, 0.65853511)","(138, 0, 0.73134922)","(106, 0, 0.39139617)","(202, 0, 0.78816882)","(36, 0, 0.81568461)","(164, 0, 0.74605268)","(9, 0, 0.36081126)","(193, 0, 0.70274644)","(99, 0, 0.65977379)","(16, 0, 0.71056036)"
2,"(9, 0, 0.76427193)","(191, 0, 0.72296067)","(212, 0, 0.70475886)","(26, 0, 0.6907719)","(233, 0, 0.78189623)","(147, 0, 0.75749738)","(63, 0, 0.64152968)","(151, 0, 0.72159845)","(70, 0, 0.38399975)","(198, 0, 0.78741389)","(182, 0, 0.80168353)","(101, 0, 0.74501466)","(136, 0, 0.34560576)","(225, 0, 0.70195912)","(62, 0, 0.65044344)","(77, 0, 0.69744257)"
3,"(26, 0, 0.76390644)","(255, 0, 0.7218902)","(40, 0, 0.70380145)","(39, 0, 0.69029787)","(38, 0, 0.78036564)","(128, 0, 0.75636829)","(19, 0, 0.63992555)","(234, 0, 0.71965554)","(133, 0, 0.37898431)","(54, 0, 0.78516022)","(59, 0, 0.79962586)","(134, 0, 0.73722029)","(200, 0, 0.33233293)","(110, 0, 0.69855607)","(109, 0, 0.64918467)","(1, 0, 0.69702643)"
4,"(39, 0, 0.76327689)","(28, 0, 0.71719573)","(36, 0, 0.70277298)","(215, 0, 0.68371225)","(139, 0, 0.7777621)","(159, 0, 0.75568054)","(158, 0, 0.63910189)","(155, 0, 0.71732479)","(42, 0, 0.37666653)","(217, 0, 0.7800906)","(57, 0, 0.79933097)","(166, 0, 0.7371312)","(228, 0, 0.33020668)","(34, 0, 0.69795439)","(142, 0, 0.6463046)","(48, 0, 0.69627489)"
5,"(22, 0, 0.76215815)","(50, 0, 0.71567265)","(59, 0, 0.70134492)","(249, 0, 0.67787232)","(4, 0, 0.77649079)","(18, 0, 0.75194312)","(83, 0, 0.63850925)","(215, 0, 0.71633288)","(235, 0, 0.37301256)","(251, 0, 0.7796144)","(152, 0, 0.79742602)","(71, 0, 0.73481494)","(11, 0, 0.32858159)","(242, 0, 0.69708875)","(15, 0, 0.64577218)","(189, 0, 0.69589906)"
6,"(7, 0, 0.76022411)","(82, 0, 0.71560031)","(169, 0, 0.70038874)","(56, 0, 0.67435014)","(6, 0, 0.77478495)","(140, 0, 0.75060156)","(240, 0, 0.63773317)","(26, 0, 0.71433691)","(104, 0, 0.36811512)","(7, 0, 0.77477128)","(25, 0, 0.79472494)","(103, 0, 0.73359393)","(39, 0, 0.32737754)","(195, 0, 0.6949376)","(28, 0, 0.64567225)","(30, 0, 0.69338094)"
7,"(198, 0, 0.75830757)","(224, 0, 0.71496122)","(55, 0, 0.69902323)","(219, 0, 0.67405287)","(36, 0, 0.773035)","(162, 0, 0.7494534)","(115, 0, 0.63468329)","(170, 0, 0.71322078)","(169, 0, 0.36722888)","(187, 0, 0.7736617)","(27, 0, 0.79429471)","(132, 0, 0.73235746)","(84, 0, 0.3260204)","(14, 0, 0.69204812)","(221, 0, 0.64448477)","(112, 0, 0.69212909)"
8,"(103, 0, 0.75439949)","(112, 0, 0.71412779)","(25, 0, 0.69874421)","(58, 0, 0.67291517)","(21, 0, 0.7714562)","(160, 0, 0.74813096)","(129, 0, 0.63315159)","(86, 0, 0.71131115)","(233, 0, 0.36713308)","(118, 0, 0.77342285)","(89, 0, 0.79400032)","(168, 0, 0.72770947)","(181, 0, 0.32557115)","(227, 0, 0.69133118)","(241, 0, 0.64243812)","(94, 0, 0.69198462)"
