,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
PGE=,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0
0,"(43, 0, 0.82510755)","(126, 0, 0.83845038)","(21, 0, 0.81340171)","(22, 0, 0.78093119)","(40, 0, 0.90780375)","(174, 0, 0.8831795)","(210, 0, 0.73011625)","(166, 0, 0.79769588)","(171, 0, 0.49926281)","(247, 0, 0.90465141)","(21, 0, 0.95236068)","(136, 0, 0.78922412)","(8, 0, 0.48609398)","(207, 0, 0.7954699)","(79, 0, 0.78186064)","(60, 0, 0.87897107)"
1,"(39, 0, 0.74498858)","(80, 0, 0.76026089)","(169, 0, 0.74928507)","(116, 0, 0.70809881)","(4, 0, 0.8363877)","(162, 0, 0.81472945)","(131, 0, 0.68463715)","(170, 0, 0.7664202)","(72, 0, 0.49362736)","(166, 0, 0.8003801)","(36, 0, 0.85775211)","(164, 0, 0.72210257)","(93, 0, 0.46698652)","(34, 0, 0.74937336)","(62, 0, 0.7298554)","(1, 0, 0.83283637)"
2,"(9, 0, 0.73674992)","(238, 0, 0.73647816)","(180, 0, 0.73140961)","(249, 0, 0.68839066)","(53, 0, 0.83161116)","(99, 0, 0.80089831)","(66, 0, 0.65959538)","(155, 0, 0.75211978)","(40, 0, 0.47788559)","(219, 0, 0.79977954)","(25, 0, 0.84969984)","(168, 0, 0.7067939)","(115, 0, 0.45237609)","(193, 0, 0.74369843)","(126, 0, 0.72882055)","(126, 0, 0.81036837)"
3,"(7, 0, 0.72029732)","(223, 0, 0.733307)","(25, 0, 0.73054739)","(86, 0, 0.68621069)","(6, 0, 0.814675)","(48, 0, 0.79740362)","(63, 0, 0.65680311)","(149, 0, 0.74664094)","(70, 0, 0.47684534)","(202, 0, 0.79843315)","(133, 0, 0.84772437)","(132, 0, 0.70232257)","(127, 0, 0.4520937)","(242, 0, 0.72565543)","(67, 0, 0.7267045)","(16, 0, 0.80746313)"
4,"(22, 0, 0.71962272)","(82, 0, 0.73245078)","(8, 0, 0.72658535)","(41, 0, 0.6849627)","(8, 0, 0.80819547)","(128, 0, 0.7970582)","(207, 0, 0.65144787)","(249, 0, 0.74068665)","(106, 0, 0.47657845)","(58, 0, 0.79604067)","(68, 0, 0.84724951)","(170, 0, 0.70012715)","(210, 0, 0.43579852)","(19, 0, 0.72239312)","(3, 0, 0.72571979)","(28, 0, 0.80430979)"
5,"(170, 0, 0.70929151)","(112, 0, 0.72221189)","(152, 0, 0.72097773)","(251, 0, 0.68137203)","(21, 0, 0.80770987)","(159, 0, 0.79673561)","(254, 0, 0.65137426)","(101, 0, 0.73657222)","(165, 0, 0.4671399)","(75, 0, 0.79189122)","(89, 0, 0.83947499)","(75, 0, 0.69357833)","(57, 0, 0.4306174)","(210, 0, 0.71675539)","(191, 0, 0.72489772)","(189, 0, 0.80344176)"
6,"(134, 0, 0.70466044)","(191, 0, 0.7215)","(59, 0, 0.72079283)","(71, 0, 0.67615185)","(235, 0, 0.80770466)","(211, 0, 0.79627588)","(29, 0, 0.64368608)","(245, 0, 0.73601309)","(133, 0, 0.46611646)","(54, 0, 0.7913878)","(229, 0, 0.83933734)","(71, 0, 0.69109488)","(146, 0, 0.42724675)","(66, 0, 0.71457783)","(142, 0, 0.71999501)","(50, 0, 0.80018635)"
7,"(37, 0, 0.70242557)","(79, 0, 0.71903714)","(23, 0, 0.71966218)","(183, 0, 0.67492887)","(38, 0, 0.80769971)","(60, 0, 0.79539892)","(19, 0, 0.64123059)","(75, 0, 0.73392506)","(169, 0, 0.46318658)","(187, 0, 0.79000504)","(248, 0, 0.83660764)","(202, 0, 0.69010104)","(21, 0, 0.42715022)","(83, 0, 0.71245038)","(130, 0, 0.71538823)","(45, 0, 0.80007274)"
8,"(149, 0, 0.70039305)","(47, 0, 0.71330113)","(57, 0, 0.71935094)","(39, 0, 0.67467323)","(121, 0, 0.80679992)","(97, 0, 0.79371584)","(227, 0, 0.63422098)","(168, 0, 0.73199884)","(233, 0, 0.46289201)","(217, 0, 0.78822059)","(212, 0, 0.83540385)","(7, 0, 0.68693916)","(200, 0, 0.4259498)","(225, 0, 0.71230658)","(99, 0, 0.71432682)","(92, 0, 0.79990005)"
