,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
PGE=,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,"(43, 0, 0.86527855)","(126, 0, 0.79256146)","(21, 0, 0.82118955)","(22, 0, 0.7400746)","(40, 0, 0.8705347)","(174, 0, 0.84955253)","(210, 0, 0.74379206)","(166, 0, 0.8132632)","(241, 0, 0.39071803)","(247, 0, 0.87757858)","(21, 0, 0.9317847)","(136, 0, 0.81530462)","(93, 0, 0.41920207)","(207, 0, 0.80004446)","(79, 0, 0.76686022)","(60, 0, 0.79813623)"
1,"(213, 0, 0.77556256)","(167, 0, 0.71791696)","(191, 0, 0.72787202)","(232, 0, 0.67270559)","(79, 0, 0.77450884)","(16, 0, 0.75031534)","(198, 0, 0.68250695)","(127, 0, 0.73186151)","(171, 0, 0.38424667)","(144, 0, 0.78265933)","(4, 0, 0.8190439)","(81, 0, 0.71648612)","(9, 0, 0.41710663)","(168, 0, 0.7327434)","(204, 0, 0.68898072)","(229, 0, 0.72675418)"
2,"(237, 0, 0.77456917)","(3, 0, 0.7066618)","(50, 0, 0.72728181)","(2, 0, 0.66786306)","(238, 0, 0.76855119)","(201, 0, 0.74995024)","(220, 0, 0.678324)","(168, 0, 0.72442361)","(4, 0, 0.37814413)","(46, 0, 0.77683722)","(114, 0, 0.8167108)","(98, 0, 0.71471115)","(230, 0, 0.40591842)","(22, 0, 0.7305077)","(150, 0, 0.68095816)","(91, 0, 0.72273245)"
3,"(76, 0, 0.7740646)","(106, 0, 0.70227105)","(201, 0, 0.72533526)","(113, 0, 0.6643365)","(27, 0, 0.76432085)","(30, 0, 0.74633714)","(56, 0, 0.67613269)","(193, 0, 0.72415589)","(255, 0, 0.37443644)","(208, 0, 0.77543413)","(235, 0, 0.81093688)","(220, 0, 0.71147828)","(193, 0, 0.4046227)","(49, 0, 0.71882493)","(91, 0, 0.67957305)","(194, 0, 0.70634627)"
4,"(12, 0, 0.77394247)","(42, 0, 0.70092827)","(204, 0, 0.72481948)","(207, 0, 0.6640554)","(224, 0, 0.76324704)","(104, 0, 0.74606425)","(181, 0, 0.67596472)","(37, 0, 0.7187935)","(74, 0, 0.3726314)","(110, 0, 0.77538024)","(50, 0, 0.8096369)","(51, 0, 0.70756217)","(127, 0, 0.39969728)","(83, 0, 0.71831376)","(21, 0, 0.67624048)","(224, 0, 0.70367365)"
5,"(158, 0, 0.77235309)","(203, 0, 0.70070441)","(238, 0, 0.72288208)","(163, 0, 0.65552058)","(57, 0, 0.76282416)","(114, 0, 0.74579678)","(5, 0, 0.67394059)","(242, 0, 0.71872186)","(191, 0, 0.37232957)","(249, 0, 0.77313621)","(140, 0, 0.80741239)","(156, 0, 0.70437477)","(166, 0, 0.39927507)","(232, 0, 0.71709857)","(65, 0, 0.67395648)","(250, 0, 0.70318697)"
6,"(143, 0, 0.77203627)","(67, 0, 0.69994625)","(171, 0, 0.7217672)","(76, 0, 0.65487238)","(137, 0, 0.76124442)","(186, 0, 0.74375124)","(134, 0, 0.67035056)","(113, 0, 0.71868246)","(221, 0, 0.36982048)","(96, 0, 0.77182936)","(38, 0, 0.80735951)","(134, 0, 0.70399719)","(183, 0, 0.39499377)","(155, 0, 0.71709741)","(147, 0, 0.67387607)","(165, 0, 0.70226327)"
7,"(63, 0, 0.76982712)","(112, 0, 0.69706389)","(99, 0, 0.7190986)","(247, 0, 0.65388855)","(15, 0, 0.76092034)","(85, 0, 0.74283712)","(200, 0, 0.66985139)","(88, 0, 0.71782435)","(1, 0, 0.36953661)","(49, 0, 0.77157778)","(211, 0, 0.80609552)","(54, 0, 0.70351143)","(227, 0, 0.39315878)","(101, 0, 0.71663617)","(40, 0, 0.67178988)","(50, 0, 0.69985702)"
8,"(101, 0, 0.76924258)","(28, 0, 0.69702982)","(4, 0, 0.71903992)","(37, 0, 0.6518977)","(94, 0, 0.76025903)","(15, 0, 0.74227127)","(120, 0, 0.6694878)","(22, 0, 0.71758829)","(85, 0, 0.36950632)","(24, 0, 0.77112635)","(250, 0, 0.80598555)","(34, 0, 0.70247614)","(83, 0, 0.3931415)","(252, 0, 0.7152984)","(1, 0, 0.66971394)","(130, 0, 0.69841063)"
