,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
PGE=,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"(43, 0, 0.8638985)","(126, 0, 0.80877458)","(21, 0, 0.81739811)","(22, 0, 0.75148194)","(40, 0, 0.86863041)","(174, 0, 0.85504042)","(210, 0, 0.74648946)","(166, 0, 0.81144324)","(171, 0, 0.37555287)","(247, 0, 0.8770984)","(21, 0, 0.93131852)","(136, 0, 0.83035512)","(9, 0, 0.38074571)","(207, 0, 0.79290713)","(79, 0, 0.77455943)","(60, 0, 0.80023748)"
1,"(12, 0, 0.77184504)","(167, 0, 0.72498126)","(50, 0, 0.72563526)","(232, 0, 0.6717201)","(79, 0, 0.76667961)","(137, 0, 0.75970446)","(220, 0, 0.67521537)","(127, 0, 0.72292936)","(191, 0, 0.35985797)","(208, 0, 0.77603531)","(4, 0, 0.81420533)","(98, 0, 0.73320567)","(93, 0, 0.36673033)","(22, 0, 0.70735999)","(150, 0, 0.69301936)","(229, 0, 0.7170618)"
2,"(76, 0, 0.76737185)","(42, 0, 0.71729626)","(114, 0, 0.72446311)","(207, 0, 0.66925447)","(214, 0, 0.75481578)","(201, 0, 0.75809222)","(198, 0, 0.66435325)","(168, 0, 0.71435803)","(241, 0, 0.35760128)","(144, 0, 0.77449038)","(114, 0, 0.81263468)","(81, 0, 0.73023052)","(230, 0, 0.36406569)","(168, 0, 0.70574771)","(65, 0, 0.68865955)","(50, 0, 0.7096068)"
3,"(213, 0, 0.7636031)","(25, 0, 0.71389222)","(204, 0, 0.72416986)","(113, 0, 0.66854501)","(177, 0, 0.7541056)","(30, 0, 0.75304245)","(56, 0, 0.66399765)","(113, 0, 0.71377815)","(255, 0, 0.35452169)","(46, 0, 0.77260831)","(50, 0, 0.81010977)","(156, 0, 0.72946222)","(193, 0, 0.36356065)","(49, 0, 0.69980992)","(40, 0, 0.68293812)","(91, 0, 0.70955439)"
4,"(237, 0, 0.76184573)","(106, 0, 0.71116513)","(191, 0, 0.72081743)","(2, 0, 0.66322563)","(238, 0, 0.75345914)","(16, 0, 0.75127959)","(11, 0, 0.66371774)","(193, 0, 0.71226697)","(68, 0, 0.3523805)","(249, 0, 0.76663345)","(235, 0, 0.80934136)","(220, 0, 0.72873997)","(88, 0, 0.35796604)","(155, 0, 0.69738692)","(204, 0, 0.67925135)","(194, 0, 0.69753962)"
5,"(138, 0, 0.76097704)","(169, 0, 0.71018645)","(201, 0, 0.71683221)","(76, 0, 0.66221942)","(186, 0, 0.75305709)","(119, 0, 0.75070921)","(81, 0, 0.66320327)","(242, 0, 0.71140212)","(221, 0, 0.34818646)","(73, 0, 0.76557556)","(250, 0, 0.80881305)","(245, 0, 0.72711463)","(83, 0, 0.35538301)","(232, 0, 0.69735003)","(21, 0, 0.67762002)","(130, 0, 0.69711831)"
6,"(58, 0, 0.76079259)","(36, 0, 0.70960993)","(171, 0, 0.71666777)","(208, 0, 0.65785958)","(27, 0, 0.75265709)","(104, 0, 0.74917626)","(136, 0, 0.66056224)","(52, 0, 0.70994995)","(1, 0, 0.34700575)","(110, 0, 0.76541042)","(211, 0, 0.80757938)","(34, 0, 0.72580709)","(127, 0, 0.35476074)","(101, 0, 0.69269488)","(241, 0, 0.67553237)","(140, 0, 0.69574682)"
7,"(208, 0, 0.76034618)","(8, 0, 0.70806234)","(99, 0, 0.71649189)","(168, 0, 0.65688035)","(60, 0, 0.75264224)","(80, 0, 0.74912387)","(78, 0, 0.65840678)","(252, 0, 0.7096626)","(40, 0, 0.34686009)","(96, 0, 0.76348833)","(65, 0, 0.80714774)","(118, 0, 0.72252936)","(163, 0, 0.35430877)","(37, 0, 0.69245094)","(165, 0, 0.67520129)","(224, 0, 0.69534988)"
8,"(242, 0, 0.76011117)","(226, 0, 0.70791867)","(235, 0, 0.71541068)","(96, 0, 0.65632358)","(15, 0, 0.75216821)","(114, 0, 0.74790693)","(134, 0, 0.65790905)","(37, 0, 0.7091635)","(21, 0, 0.34571115)","(101, 0, 0.76171001)","(165, 0, 0.80586394)","(78, 0, 0.72177717)","(29, 0, 0.35329865)","(219, 0, 0.69201708)","(1, 0, 0.674276)","(235, 0, 0.69509874)"
