,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
PGE=,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"(43, 0, 0.8577528)","(126, 0, 0.80296061)","(21, 0, 0.81526852)","(22, 0, 0.7545976)","(40, 0, 0.86677478)","(174, 0, 0.85689361)","(210, 0, 0.73929999)","(166, 0, 0.81461129)","(171, 0, 0.38173339)","(247, 0, 0.87716029)","(21, 0, 0.93244572)","(136, 0, 0.82597131)","(9, 0, 0.38066077)","(207, 0, 0.8001756)","(79, 0, 0.78116996)","(60, 0, 0.79911814)"
1,"(76, 0, 0.75692658)","(167, 0, 0.71487909)","(114, 0, 0.72170644)","(232, 0, 0.67136621)","(79, 0, 0.7578667)","(137, 0, 0.75759934)","(220, 0, 0.66373009)","(127, 0, 0.72103215)","(241, 0, 0.36272037)","(144, 0, 0.76593239)","(114, 0, 0.81944419)","(98, 0, 0.72822802)","(93, 0, 0.36151929)","(22, 0, 0.7154365)","(150, 0, 0.70087064)","(229, 0, 0.71428745)"
2,"(12, 0, 0.7563829)","(42, 0, 0.71008344)","(204, 0, 0.72115244)","(207, 0, 0.66804583)","(60, 0, 0.75233406)","(201, 0, 0.75398022)","(81, 0, 0.65839343)","(168, 0, 0.71946853)","(68, 0, 0.36236038)","(208, 0, 0.76581163)","(235, 0, 0.81690803)","(156, 0, 0.72708093)","(230, 0, 0.36150973)","(168, 0, 0.71091191)","(65, 0, 0.69774285)","(50, 0, 0.70510293)"
3,"(213, 0, 0.75321559)","(112, 0, 0.70687046)","(50, 0, 0.72016098)","(2, 0, 0.66550208)","(214, 0, 0.75230401)","(119, 0, 0.75123705)","(198, 0, 0.65781274)","(113, 0, 0.71639424)","(255, 0, 0.36114652)","(46, 0, 0.76545286)","(4, 0, 0.81671034)","(81, 0, 0.72557587)","(8, 0, 0.35974507)","(49, 0, 0.70878668)","(204, 0, 0.69144647)","(91, 0, 0.70400626)"
4,"(237, 0, 0.75318092)","(25, 0, 0.70630626)","(235, 0, 0.71263422)","(113, 0, 0.66465422)","(15, 0, 0.75193939)","(80, 0, 0.749943)","(56, 0, 0.65680085)","(193, 0, 0.7147523)","(221, 0, 0.35668588)","(96, 0, 0.75983234)","(50, 0, 0.8129718)","(220, 0, 0.72356277)","(163, 0, 0.35538065)","(232, 0, 0.7049654)","(40, 0, 0.69068034)","(214, 0, 0.70027485)"
5,"(138, 0, 0.75068608)","(106, 0, 0.70628813)","(201, 0, 0.71226211)","(76, 0, 0.65545474)","(241, 0, 0.74935655)","(30, 0, 0.74905317)","(136, 0, 0.6555969)","(252, 0, 0.71252073)","(191, 0, 0.35435777)","(29, 0, 0.75924705)","(204, 0, 0.81179497)","(239, 0, 0.7233044)","(29, 0, 0.35480771)","(155, 0, 0.70124477)","(21, 0, 0.69060541)","(194, 0, 0.69889906)"
6,"(208, 0, 0.75028158)","(169, 0, 0.70453823)","(1, 0, 0.71186346)","(183, 0, 0.65473879)","(102, 0, 0.74758492)","(104, 0, 0.74863884)","(134, 0, 0.65375337)","(63, 0, 0.71251798)","(40, 0, 0.35050775)","(49, 0, 0.75897931)","(65, 0, 0.81106519)","(134, 0, 0.7208784)","(83, 0, 0.3518915)","(37, 0, 0.70120471)","(165, 0, 0.68514451)","(224, 0, 0.69742096)"
7,"(242, 0, 0.75027227)","(36, 0, 0.70385891)","(180, 0, 0.71101932)","(252, 0, 0.6547125)","(186, 0, 0.7467964)","(16, 0, 0.74847726)","(11, 0, 0.65177348)","(76, 0, 0.71251081)","(170, 0, 0.350224)","(73, 0, 0.75773831)","(165, 0, 0.81101361)","(34, 0, 0.71886164)","(88, 0, 0.35164254)","(219, 0, 0.69942417)","(27, 0, 0.6844248)","(137, 0, 0.69680729)"
8,"(58, 0, 0.74980399)","(67, 0, 0.70165378)","(135, 0, 0.71008195)","(49, 0, 0.65389955)","(85, 0, 0.74664851)","(191, 0, 0.74704023)","(251, 0, 0.64978795)","(143, 0, 0.71227472)","(4, 0, 0.34997934)","(110, 0, 0.75716961)","(171, 0, 0.81089376)","(245, 0, 0.71832262)","(193, 0, 0.3512572)","(19, 0, 0.69800187)","(152, 0, 0.68253861)","(114, 0, 0.69634641)"
