,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
PGE=,5,27,2,0,0,0,1,15,0,0,1,0,50,10,0,0
0,"(216, 0, 0.86392314)","(41, 0, 0.83006702)","(209, 0, 0.86665076)","(22, 0, 0.87302955)","(40, 0, 0.93672303)","(174, 0, 0.90844683)","(132, 0, 0.88285065)","(243, 0, 0.85860474)","(171, 0, 0.85292333)","(247, 0, 0.93971781)","(144, 0, 0.88904616)","(136, 0, 0.88329934)","(45, 0, 0.85550786)","(182, 0, 0.8897844)","(79, 0, 0.92123384)","(60, 0, 0.90571594)"
1,"(89, 0, 0.8366336)","(241, 0, 0.82874417)","(1, 0, 0.85895824)","(72, 0, 0.87218604)","(209, 0, 0.92401912)","(178, 0, 0.84140682)","(210, 0, 0.86582184)","(126, 0, 0.83431995)","(72, 0, 0.84664987)","(120, 0, 0.84042532)","(21, 0, 0.88553401)","(207, 0, 0.85417356)","(69, 0, 0.85236399)","(203, 0, 0.86501382)","(254, 0, 0.84466958)","(114, 0, 0.84210574)"
2,"(77, 0, 0.82957914)","(227, 0, 0.82121544)","(21, 0, 0.85848333)","(23, 0, 0.85628206)","(237, 0, 0.87489323)","(5, 0, 0.84115109)","(189, 0, 0.85301013)","(30, 0, 0.83302859)","(132, 0, 0.84147437)","(213, 0, 0.83863424)","(18, 0, 0.85996184)","(130, 0, 0.85351075)","(68, 0, 0.83030159)","(237, 0, 0.84726833)","(24, 0, 0.83586531)","(12, 0, 0.83497909)"
3,"(161, 0, 0.82578447)","(73, 0, 0.80451581)","(205, 0, 0.84897724)","(234, 0, 0.85401488)","(166, 0, 0.85767373)","(116, 0, 0.84113489)","(162, 0, 0.84129401)","(44, 0, 0.83100072)","(149, 0, 0.8310448)","(240, 0, 0.8293271)","(209, 0, 0.85811473)","(249, 0, 0.84292403)","(59, 0, 0.82876136)","(82, 0, 0.83751663)","(84, 0, 0.8358559)","(1, 0, 0.83267611)"
4,"(111, 0, 0.82411325)","(88, 0, 0.80196388)","(20, 0, 0.845377)","(184, 0, 0.84182386)","(225, 0, 0.83885836)","(126, 0, 0.83716405)","(248, 0, 0.83711246)","(167, 0, 0.83082744)","(5, 0, 0.82619517)","(111, 0, 0.82848491)","(162, 0, 0.85177235)","(2, 0, 0.83435819)","(95, 0, 0.82758679)","(216, 0, 0.81577211)","(245, 0, 0.83106399)","(203, 0, 0.81984629)"
5,"(43, 0, 0.81932024)","(1, 0, 0.79873453)","(116, 0, 0.84231138)","(204, 0, 0.82877697)","(73, 0, 0.83392328)","(106, 0, 0.83604896)","(97, 0, 0.82679803)","(146, 0, 0.82974973)","(120, 0, 0.81681071)","(153, 0, 0.82533417)","(65, 0, 0.81937124)","(191, 0, 0.8290942)","(187, 0, 0.81232265)","(212, 0, 0.81101368)","(81, 0, 0.82547344)","(185, 0, 0.81178886)"
6,"(233, 0, 0.8174075)","(62, 0, 0.79676135)","(52, 0, 0.82935919)","(174, 0, 0.82778036)","(176, 0, 0.81265825)","(248, 0, 0.82813797)","(237, 0, 0.82565151)","(144, 0, 0.82717663)","(6, 0, 0.81616006)","(17, 0, 0.82080813)","(230, 0, 0.81775164)","(171, 0, 0.82905189)","(64, 0, 0.81111519)","(26, 0, 0.80736821)","(93, 0, 0.82325366)","(233, 0, 0.80531032)"
7,"(138, 0, 0.79538215)","(140, 0, 0.79395833)","(113, 0, 0.8227639)","(151, 0, 0.81415953)","(88, 0, 0.81245311)","(93, 0, 0.82021694)","(46, 0, 0.80246501)","(98, 0, 0.81949753)","(196, 0, 0.81610197)","(156, 0, 0.81783285)","(61, 0, 0.81515803)","(223, 0, 0.82092005)","(110, 0, 0.80834481)","(28, 0, 0.80382385)","(215, 0, 0.81785477)","(251, 0, 0.80352471)"
8,"(149, 0, 0.79487863)","(210, 0, 0.79112492)","(240, 0, 0.81694931)","(15, 0, 0.81372493)","(60, 0, 0.8011952)","(14, 0, 0.81743906)","(244, 0, 0.79731269)","(237, 0, 0.81926443)","(169, 0, 0.81299375)","(30, 0, 0.81773906)","(17, 0, 0.80037606)","(107, 0, 0.81937282)","(218, 0, 0.8037062)","(253, 0, 0.80371008)","(101, 0, 0.81633346)","(231, 0, 0.80186683)"
