,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
PGE=,0,0,0,0,0,0,0,0,2,0,0,0,36,0,0,0
0,"(43, 0, 0.87064357)","(126, 0, 0.78144698)","(21, 0, 0.86721014)","(22, 0, 0.82051345)","(40, 0, 0.90081431)","(174, 0, 0.91690832)","(210, 0, 0.84887963)","(166, 0, 0.82391576)","(199, 0, 0.77404095)","(247, 0, 0.9197919)","(21, 0, 0.93974197)","(136, 0, 0.87127214)","(100, 0, 0.75745552)","(207, 0, 0.83379612)","(79, 0, 0.8920654)","(60, 0, 0.87988686)"
1,"(230, 0, 0.78852303)","(41, 0, 0.76124488)","(20, 0, 0.80235949)","(184, 0, 0.78511773)","(209, 0, 0.79225226)","(178, 0, 0.75310128)","(162, 0, 0.79116662)","(167, 0, 0.82304848)","(223, 0, 0.72067062)","(115, 0, 0.74286482)","(79, 0, 0.75165473)","(191, 0, 0.75675746)","(194, 0, 0.72862201)","(137, 0, 0.74855834)","(43, 0, 0.76866078)","(66, 0, 0.75121319)"
2,"(35, 0, 0.74215072)","(221, 0, 0.73580397)","(162, 0, 0.76971176)","(135, 0, 0.73810289)","(218, 0, 0.74181088)","(58, 0, 0.73778981)","(108, 0, 0.76614621)","(126, 0, 0.75716695)","(171, 0, 0.70866456)","(169, 0, 0.73622649)","(136, 0, 0.74822407)","(171, 0, 0.74992934)","(152, 0, 0.71515261)","(251, 0, 0.74848645)","(50, 0, 0.73750838)","(1, 0, 0.74389229)"
3,"(77, 0, 0.73820678)","(108, 0, 0.72657426)","(31, 0, 0.76637651)","(253, 0, 0.73681295)","(176, 0, 0.72602543)","(103, 0, 0.73096302)","(47, 0, 0.75484241)","(108, 0, 0.7413556)","(37, 0, 0.70822839)","(186, 0, 0.72020023)","(233, 0, 0.73849361)","(137, 0, 0.74267375)","(209, 0, 0.71036639)","(233, 0, 0.7300225)","(121, 0, 0.73065536)","(25, 0, 0.73817895)"
4,"(130, 0, 0.7351899)","(174, 0, 0.72504779)","(152, 0, 0.72989241)","(18, 0, 0.7014145)","(133, 0, 0.7198806)","(102, 0, 0.72652432)","(97, 0, 0.7446544)","(30, 0, 0.73279252)","(22, 0, 0.70635107)","(138, 0, 0.71651161)","(196, 0, 0.73014446)","(236, 0, 0.70412488)","(38, 0, 0.7086503)","(231, 0, 0.72179144)","(234, 0, 0.72961414)","(114, 0, 0.73023031)"
5,"(111, 0, 0.73149726)","(200, 0, 0.72299304)","(182, 0, 0.72898811)","(192, 0, 0.69675823)","(154, 0, 0.71330262)","(118, 0, 0.72158549)","(120, 0, 0.73812051)","(89, 0, 0.72415619)","(149, 0, 0.70560185)","(226, 0, 0.69659066)","(67, 0, 0.729111)","(130, 0, 0.70352872)","(53, 0, 0.70667961)","(164, 0, 0.68846466)","(168, 0, 0.72847944)","(200, 0, 0.72541972)"
6,"(178, 0, 0.72951748)","(241, 0, 0.71546191)","(43, 0, 0.72773)","(35, 0, 0.69548831)","(90, 0, 0.70998689)","(93, 0, 0.71823052)","(58, 0, 0.73566953)","(206, 0, 0.71716643)","(196, 0, 0.70539345)","(172, 0, 0.69613458)","(156, 0, 0.72263974)","(65, 0, 0.70230127)","(24, 0, 0.70231762)","(143, 0, 0.68661999)","(233, 0, 0.7265388)","(94, 0, 0.72440972)"
7,"(42, 0, 0.71717248)","(34, 0, 0.71020614)","(104, 0, 0.72076558)","(86, 0, 0.69414994)","(88, 0, 0.70443762)","(220, 0, 0.71384457)","(215, 0, 0.70331828)","(145, 0, 0.69527384)","(11, 0, 0.70087801)","(254, 0, 0.6954869)","(144, 0, 0.71082013)","(177, 0, 0.69921597)","(88, 0, 0.69454974)","(195, 0, 0.68598963)","(173, 0, 0.71993867)","(231, 0, 0.71710948)"
8,"(252, 0, 0.71372278)","(207, 0, 0.70967969)","(209, 0, 0.715068)","(167, 0, 0.69257271)","(49, 0, 0.70328485)","(248, 0, 0.70360105)","(29, 0, 0.69960001)","(230, 0, 0.69159888)","(60, 0, 0.69891894)","(243, 0, 0.69361434)","(141, 0, 0.70985687)","(151, 0, 0.69856077)","(84, 0, 0.69334372)","(149, 0, 0.68341848)","(128, 0, 0.6989915)","(147, 0, 0.714834)"
