,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
PGE=,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0
0,"(43, 0, 0.87041442)","(126, 0, 0.83766452)","(21, 0, 0.9029407)","(22, 0, 0.78968296)","(40, 0, 0.77437083)","(174, 0, 0.82938743)","(210, 0, 0.77836396)","(166, 0, 0.85367826)","(170, 0, 0.70599973)","(247, 0, 0.89293784)","(21, 0, 0.93604141)","(136, 0, 0.73683741)","(75, 0, 0.68774045)","(207, 0, 0.8367593)","(79, 0, 0.73181481)","(60, 0, 0.80439017)"
1,"(191, 0, 0.67997952)","(65, 0, 0.72534378)","(55, 0, 0.71861578)","(50, 0, 0.67662863)","(2, 0, 0.66650126)","(131, 0, 0.71731489)","(81, 0, 0.74947363)","(41, 0, 0.73216548)","(155, 0, 0.69059106)","(46, 0, 0.77080027)","(20, 0, 0.68633866)","(227, 0, 0.68179937)","(126, 0, 0.67769077)","(200, 0, 0.67915524)","(169, 0, 0.6981397)","(152, 0, 0.70557075)"
2,"(169, 0, 0.67637744)","(88, 0, 0.69198323)","(242, 0, 0.7185895)","(23, 0, 0.67512367)","(228, 0, 0.65822358)","(50, 0, 0.67545302)","(196, 0, 0.68973396)","(167, 0, 0.70283729)","(75, 0, 0.68745771)","(170, 0, 0.72147407)","(69, 0, 0.65465551)","(246, 0, 0.68164211)","(8, 0, 0.67745854)","(30, 0, 0.65681129)","(244, 0, 0.66928085)","(191, 0, 0.68818643)"
3,"(117, 0, 0.67012622)","(154, 0, 0.65716051)","(238, 0, 0.66588278)","(210, 0, 0.67310636)","(209, 0, 0.64230609)","(187, 0, 0.67305054)","(183, 0, 0.6732353)","(79, 0, 0.68245486)","(40, 0, 0.67276883)","(69, 0, 0.70623038)","(214, 0, 0.65173541)","(20, 0, 0.67417141)","(226, 0, 0.66944322)","(56, 0, 0.65267364)","(28, 0, 0.66223767)","(46, 0, 0.68492034)"
4,"(189, 0, 0.64685164)","(212, 0, 0.65436699)","(42, 0, 0.66484248)","(69, 0, 0.67278664)","(41, 0, 0.64073407)","(217, 0, 0.6649028)","(236, 0, 0.64271276)","(194, 0, 0.67665028)","(33, 0, 0.65836627)","(251, 0, 0.6603684)","(217, 0, 0.64919539)","(176, 0, 0.66656298)","(115, 0, 0.65613771)","(171, 0, 0.64989757)","(187, 0, 0.66098932)","(101, 0, 0.66625056)"
5,"(203, 0, 0.63624978)","(32, 0, 0.65406505)","(207, 0, 0.65921172)","(63, 0, 0.66006332)","(134, 0, 0.63045234)","(117, 0, 0.65374125)","(26, 0, 0.63567562)","(46, 0, 0.66254359)","(143, 0, 0.65400005)","(66, 0, 0.63226451)","(158, 0, 0.64437102)","(155, 0, 0.64780054)","(22, 0, 0.64862722)","(206, 0, 0.64974094)","(247, 0, 0.65333672)","(217, 0, 0.66041012)"
6,"(59, 0, 0.62666934)","(38, 0, 0.65070371)","(203, 0, 0.65475135)","(96, 0, 0.65212835)","(114, 0, 0.62282139)","(21, 0, 0.64601374)","(204, 0, 0.63015441)","(29, 0, 0.66165219)","(171, 0, 0.65235015)","(97, 0, 0.62703718)","(169, 0, 0.64349698)","(137, 0, 0.64389074)","(9, 0, 0.64771292)","(144, 0, 0.64575255)","(162, 0, 0.65163883)","(207, 0, 0.65779994)"
7,"(34, 0, 0.62551038)","(175, 0, 0.65027535)","(185, 0, 0.64460994)","(234, 0, 0.65166185)","(68, 0, 0.62073069)","(241, 0, 0.63881303)","(130, 0, 0.62953655)","(192, 0, 0.65877407)","(142, 0, 0.63232674)","(203, 0, 0.62223936)","(236, 0, 0.63403403)","(26, 0, 0.64142538)","(205, 0, 0.61864354)","(40, 0, 0.63895742)","(87, 0, 0.64664147)","(67, 0, 0.65609261)"
8,"(139, 0, 0.62480317)","(218, 0, 0.64983006)","(247, 0, 0.64441802)","(73, 0, 0.64932425)","(140, 0, 0.61624749)","(65, 0, 0.63632509)","(58, 0, 0.62919893)","(172, 0, 0.65014873)","(179, 0, 0.6271385)","(22, 0, 0.61824538)","(52, 0, 0.63394667)","(147, 0, 0.62879818)","(95, 0, 0.61602286)","(163, 0, 0.63802213)","(86, 0, 0.64085323)","(253, 0, 0.64256592)"
