,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
PGE=,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0
0,"(43, 0, 0.87895037)","(126, 0, 0.83738969)","(21, 0, 0.87805625)","(22, 0, 0.78444818)","(40, 0, 0.80904034)","(174, 0, 0.83009665)","(210, 0, 0.78847572)","(166, 0, 0.86345466)","(170, 0, 0.69718323)","(247, 0, 0.89233761)","(21, 0, 0.93660815)","(136, 0, 0.74837979)","(115, 0, 0.67723362)","(207, 0, 0.8139598)","(79, 0, 0.72470433)","(60, 0, 0.76445181)"
1,"(169, 0, 0.66757215)","(65, 0, 0.69557881)","(55, 0, 0.69269606)","(23, 0, 0.67887603)","(228, 0, 0.65288106)","(241, 0, 0.69458486)","(81, 0, 0.72763582)","(167, 0, 0.72602234)","(40, 0, 0.64659224)","(46, 0, 0.74244427)","(20, 0, 0.66694237)","(246, 0, 0.67975284)","(8, 0, 0.66982541)","(206, 0, 0.66701852)","(243, 0, 0.66152509)","(191, 0, 0.6539702)"
2,"(95, 0, 0.62604125)","(88, 0, 0.6947732)","(203, 0, 0.64367722)","(96, 0, 0.65772178)","(233, 0, 0.63195954)","(117, 0, 0.64033984)","(196, 0, 0.65616425)","(41, 0, 0.69472424)","(46, 0, 0.63387524)","(251, 0, 0.66701141)","(102, 0, 0.62432303)","(176, 0, 0.67428112)","(75, 0, 0.65768771)","(171, 0, 0.66575422)","(169, 0, 0.65135771)","(46, 0, 0.65278221)"
3,"(200, 0, 0.61127064)","(127, 0, 0.64896059)","(20, 0, 0.62952582)","(219, 0, 0.63538279)","(209, 0, 0.62826053)","(187, 0, 0.63653335)","(58, 0, 0.63574482)","(46, 0, 0.67735183)","(171, 0, 0.62582435)","(170, 0, 0.65203166)","(169, 0, 0.6186824)","(20, 0, 0.66807304)","(205, 0, 0.62595241)","(76, 0, 0.65469757)","(78, 0, 0.64182605)","(209, 0, 0.64663605)"
4,"(189, 0, 0.60961287)","(212, 0, 0.64092757)","(0, 0, 0.62857476)","(234, 0, 0.62943816)","(244, 0, 0.60505855)","(131, 0, 0.63454867)","(99, 0, 0.61530075)","(79, 0, 0.66959658)","(132, 0, 0.61629282)","(246, 0, 0.64471542)","(61, 0, 0.61634942)","(137, 0, 0.65830454)","(206, 0, 0.62101186)","(214, 0, 0.63637186)","(187, 0, 0.61563016)","(253, 0, 0.64398153)"
5,"(139, 0, 0.5951244)","(154, 0, 0.63758771)","(33, 0, 0.62726066)","(63, 0, 0.61822759)","(77, 0, 0.59799013)","(202, 0, 0.62540015)","(183, 0, 0.61451578)","(172, 0, 0.62501851)","(31, 0, 0.61521447)","(69, 0, 0.63271017)","(250, 0, 0.61222962)","(169, 0, 0.63716734)","(32, 0, 0.61204168)","(246, 0, 0.63062327)","(225, 0, 0.60931185)","(40, 0, 0.64318175)"
6,"(231, 0, 0.59474703)","(255, 0, 0.63295899)","(42, 0, 0.62696346)","(135, 0, 0.61347293)","(219, 0, 0.59792544)","(175, 0, 0.61955134)","(250, 0, 0.61184104)","(65, 0, 0.61747458)","(252, 0, 0.61342153)","(203, 0, 0.62356173)","(69, 0, 0.61030615)","(38, 0, 0.61348406)","(9, 0, 0.61017094)","(205, 0, 0.62870492)","(87, 0, 0.60494271)","(152, 0, 0.63678414)"
7,"(109, 0, 0.59305578)","(169, 0, 0.61825936)","(118, 0, 0.61596522)","(8, 0, 0.60169778)","(68, 0, 0.59711087)","(67, 0, 0.6168731)","(149, 0, 0.60382146)","(67, 0, 0.61254304)","(30, 0, 0.5981738)","(10, 0, 0.62099101)","(142, 0, 0.60008418)","(155, 0, 0.61240886)","(126, 0, 0.60974593)","(222, 0, 0.61634735)","(231, 0, 0.60230974)","(137, 0, 0.62403069)"
8,"(23, 0, 0.59080465)","(74, 0, 0.61821395)","(201, 0, 0.61397407)","(98, 0, 0.60059574)","(140, 0, 0.5918779)","(149, 0, 0.60136628)","(211, 0, 0.60368925)","(37, 0, 0.607255)","(177, 0, 0.59663558)","(224, 0, 0.60545326)","(140, 0, 0.59373467)","(231, 0, 0.60867716)","(40, 0, 0.60787598)","(185, 0, 0.61289761)","(151, 0, 0.60019315)","(213, 0, 0.61901439)"
