,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
PGE=,0,0,0,0,0,0,5,0,80,0,0,0,13,0,0,0
0,"(43, 0, 0.91058131)","(126, 0, 0.85748477)","(21, 0, 0.88079349)","(22, 0, 0.78974209)","(40, 0, 0.79902538)","(174, 0, 0.84013981)","(81, 0, 0.79299075)","(166, 0, 0.84957869)","(72, 0, 0.72032307)","(247, 0, 0.89081783)","(21, 0, 0.93894866)","(136, 0, 0.79619134)","(75, 0, 0.75308875)","(207, 0, 0.82582232)","(79, 0, 0.82035355)","(60, 0, 0.84201237)"
1,"(189, 0, 0.77322)","(65, 0, 0.79637534)","(185, 0, 0.7673527)","(218, 0, 0.76124488)","(112, 0, 0.73179172)","(247, 0, 0.80112652)","(159, 0, 0.77972591)","(249, 0, 0.77647117)","(155, 0, 0.71924973)","(46, 0, 0.78472479)","(69, 0, 0.77999145)","(246, 0, 0.74903087)","(40, 0, 0.74243318)","(145, 0, 0.76697084)","(221, 0, 0.74466193)","(46, 0, 0.73523055)"
2,"(59, 0, 0.76353399)","(100, 0, 0.75871413)","(221, 0, 0.74071215)","(210, 0, 0.74444589)","(154, 0, 0.72478903)","(149, 0, 0.76664819)","(127, 0, 0.74138189)","(66, 0, 0.73700004)","(20, 0, 0.71426999)","(53, 0, 0.74358668)","(200, 0, 0.73319838)","(20, 0, 0.73145726)","(250, 0, 0.72522633)","(14, 0, 0.75847658)","(88, 0, 0.73569926)","(152, 0, 0.72821206)"
3,"(244, 0, 0.73551477)","(241, 0, 0.74755748)","(122, 0, 0.73691081)","(232, 0, 0.74060068)","(216, 0, 0.71238641)","(117, 0, 0.74291957)","(32, 0, 0.73622001)","(45, 0, 0.71068664)","(248, 0, 0.71260913)","(145, 0, 0.7306001)","(58, 0, 0.73279202)","(26, 0, 0.71869895)","(32, 0, 0.72468641)","(102, 0, 0.73143034)","(244, 0, 0.73560602)","(175, 0, 0.71557021)"
4,"(117, 0, 0.71454242)","(136, 0, 0.74018712)","(254, 0, 0.73507388)","(73, 0, 0.73966423)","(140, 0, 0.71137772)","(87, 0, 0.73788904)","(60, 0, 0.73546278)","(62, 0, 0.70953377)","(80, 0, 0.71051102)","(251, 0, 0.72179027)","(81, 0, 0.72628898)","(134, 0, 0.71642739)","(8, 0, 0.719762)","(92, 0, 0.72535849)","(15, 0, 0.73033665)","(20, 0, 0.71241541)"
5,"(203, 0, 0.71386983)","(142, 0, 0.72776816)","(37, 0, 0.73413003)","(105, 0, 0.73840338)","(10, 0, 0.70793581)","(217, 0, 0.73583069)","(210, 0, 0.73356885)","(30, 0, 0.70052915)","(119, 0, 0.69823244)","(69, 0, 0.71648842)","(10, 0, 0.72173908)","(169, 0, 0.70455232)","(239, 0, 0.71414409)","(137, 0, 0.71853905)","(66, 0, 0.71227061)","(103, 0, 0.70980865)"
6,"(42, 0, 0.70792072)","(68, 0, 0.71962786)","(212, 0, 0.72677487)","(173, 0, 0.72919188)","(134, 0, 0.69970964)","(202, 0, 0.73402506)","(82, 0, 0.72064943)","(126, 0, 0.69886829)","(143, 0, 0.69749272)","(170, 0, 0.70862309)","(229, 0, 0.71904419)","(202, 0, 0.70446847)","(27, 0, 0.71206533)","(61, 0, 0.71310745)","(162, 0, 0.71074169)","(213, 0, 0.70925355)"
7,"(106, 0, 0.7068553)","(88, 0, 0.71135534)","(249, 0, 0.72633892)","(23, 0, 0.72475625)","(217, 0, 0.69860006)","(187, 0, 0.71854375)","(113, 0, 0.71200513)","(192, 0, 0.69669451)","(15, 0, 0.6955021)","(212, 0, 0.70124355)","(214, 0, 0.71449266)","(43, 0, 0.70056192)","(226, 0, 0.70978227)","(171, 0, 0.70796416)","(136, 0, 0.70895546)","(42, 0, 0.7020104)"
8,"(236, 0, 0.69733466)","(30, 0, 0.70676405)","(22, 0, 0.72453982)","(69, 0, 0.72422895)","(78, 0, 0.69716821)","(45, 0, 0.70723833)","(174, 0, 0.70510625)","(246, 0, 0.69634575)","(46, 0, 0.69096376)","(35, 0, 0.70036515)","(190, 0, 0.71121235)","(49, 0, 0.69945019)","(148, 0, 0.70660383)","(206, 0, 0.7064621)","(169, 0, 0.70651454)","(108, 0, 0.70052652)"
