,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
PGE=,25,89,167,11,41,182,106,68,20,42,15,117,225,6,26,41
0,"(155, 0, 0.97693939)","(240, 0, 0.98547695)","(12, 0, 0.98625931)","(71, 0, 0.97818194)","(127, 0, 0.98853804)","(137, 0, 0.97767681)","(14, 0, 0.98039835)","(92, 0, 0.97703456)","(240, 0, 0.97730411)","(103, 0, 0.97881848)","(103, 0, 0.98016892)","(27, 0, 0.97673544)","(241, 0, 0.97941923)","(245, 0, 0.99247085)","(246, 0, 0.97427858)","(35, 0, 0.9818178)"
1,"(113, 0, 0.97280621)","(241, 0, 0.98211217)","(19, 0, 0.98353209)","(102, 0, 0.97669722)","(209, 0, 0.9770284)","(213, 0, 0.97580645)","(63, 0, 0.97137547)","(233, 0, 0.97687883)","(71, 0, 0.97573453)","(182, 0, 0.97659506)","(78, 0, 0.97966199)","(39, 0, 0.97571635)","(106, 0, 0.97924075)","(240, 0, 0.98800294)","(215, 0, 0.97421103)","(151, 0, 0.9739586)"
2,"(223, 0, 0.97225571)","(142, 0, 0.9794398)","(96, 0, 0.97074916)","(36, 0, 0.97582018)","(96, 0, 0.96872104)","(168, 0, 0.96915628)","(52, 0, 0.97133294)","(202, 0, 0.97350179)","(172, 0, 0.97436636)","(118, 0, 0.97185848)","(110, 0, 0.97441547)","(10, 0, 0.97208985)","(110, 0, 0.97788275)","(120, 0, 0.97461077)","(155, 0, 0.97339949)","(39, 0, 0.96897499)"
3,"(249, 0, 0.96936344)","(181, 0, 0.97849211)","(133, 0, 0.97021513)","(45, 0, 0.97381431)","(189, 0, 0.96651326)","(116, 0, 0.96563207)","(242, 0, 0.96808202)","(207, 0, 0.97174157)","(154, 0, 0.97240562)","(59, 0, 0.96961341)","(85, 0, 0.97184327)","(68, 0, 0.97007449)","(95, 0, 0.97175644)","(30, 0, 0.97357718)","(182, 0, 0.96730167)","(142, 0, 0.96865633)"
4,"(109, 0, 0.9684119)","(193, 0, 0.97310154)","(9, 0, 0.96985189)","(31, 0, 0.97328631)","(72, 0, 0.96202778)","(171, 0, 0.96554594)","(112, 0, 0.96688981)","(89, 0, 0.96942562)","(191, 0, 0.97043177)","(86, 0, 0.96855395)","(118, 0, 0.97180721)","(20, 0, 0.96824584)","(123, 0, 0.96932834)","(115, 0, 0.97064941)","(21, 0, 0.96696244)","(236, 0, 0.96379568)"
5,"(255, 0, 0.96547538)","(79, 0, 0.97205976)","(109, 0, 0.96984358)","(105, 0, 0.96974232)","(56, 0, 0.96017514)","(63, 0, 0.96537625)","(69, 0, 0.96536736)","(2, 0, 0.96582579)","(215, 0, 0.96775385)","(108, 0, 0.96559726)","(162, 0, 0.96915868)","(84, 0, 0.9677226)","(253, 0, 0.96501643)","(230, 0, 0.96717323)","(229, 0, 0.96554976)","(101, 0, 0.96277332)"
6,"(103, 0, 0.9628861)","(171, 0, 0.97036486)","(255, 0, 0.96838261)","(123, 0, 0.96830251)","(20, 0, 0.9599451)","(56, 0, 0.96200377)","(62, 0, 0.96402342)","(147, 0, 0.96428571)","(100, 0, 0.96771444)","(144, 0, 0.9651679)","(35, 0, 0.9687021)","(126, 0, 0.96566501)","(121, 0, 0.96323443)","(207, 0, 0.9646325)","(36, 0, 0.96348296)","(13, 0, 0.9600992)"
7,"(194, 0, 0.96265955)","(200, 0, 0.96705876)","(233, 0, 0.96475648)","(44, 0, 0.96320565)","(183, 0, 0.9589266)","(227, 0, 0.96154941)","(131, 0, 0.96006384)","(227, 0, 0.96259751)","(150, 0, 0.96646062)","(90, 0, 0.965008)","(115, 0, 0.96741792)","(74, 0, 0.96292022)","(96, 0, 0.96282724)","(223, 0, 0.96447707)","(102, 0, 0.96083518)","(7, 0, 0.96003717)"
8,"(36, 0, 0.96244998)","(69, 0, 0.96675599)","(237, 0, 0.96319472)","(191, 0, 0.96289165)","(157, 0, 0.95724948)","(143, 0, 0.96128079)","(219, 0, 0.95993142)","(134, 0, 0.9589266)","(102, 0, 0.96644484)","(143, 0, 0.96271338)","(191, 0, 0.96642068)","(5, 0, 0.95999546)","(176, 0, 0.96025962)","(111, 0, 0.95751758)","(235, 0, 0.96082742)","(167, 0, 0.95961691)"
