,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
PGE=,0,0,0,0,0,0,0,0,15,0,0,0,98,0,0,0
0,"(43, 0, 0.85895229)","(126, 0, 0.8515727)","(21, 0, 0.80822594)","(22, 0, 0.80532732)","(40, 0, 0.90493411)","(174, 0, 0.84776473)","(210, 0, 0.83677792)","(166, 0, 0.85914205)","(170, 0, 0.46372861)","(247, 0, 0.90053899)","(21, 0, 0.93582605)","(136, 0, 0.82260482)","(14, 0, 0.49324889)","(207, 0, 0.79976579)","(79, 0, 0.80091419)","(60, 0, 0.79463361)"
1,"(247, 0, 0.78181562)","(42, 0, 0.80207414)","(104, 0, 0.68991163)","(158, 0, 0.7914534)","(241, 0, 0.82959298)","(216, 0, 0.81879413)","(198, 0, 0.7623709)","(22, 0, 0.79076183)","(191, 0, 0.44121944)","(144, 0, 0.83049834)","(38, 0, 0.82929594)","(81, 0, 0.76885155)","(8, 0, 0.48868917)","(113, 0, 0.75867925)","(40, 0, 0.76173056)","(50, 0, 0.7637426)"
2,"(12, 0, 0.7798849)","(87, 0, 0.79000059)","(38, 0, 0.67768567)","(43, 0, 0.76249326)","(79, 0, 0.8233425)","(65, 0, 0.7948259)","(220, 0, 0.7568678)","(88, 0, 0.78717077)","(216, 0, 0.42923536)","(24, 0, 0.78891492)","(180, 0, 0.82541451)","(175, 0, 0.76725035)","(137, 0, 0.47277894)","(213, 0, 0.73903086)","(94, 0, 0.75520082)","(85, 0, 0.74436181)"
3,"(107, 0, 0.77886704)","(253, 0, 0.78725164)","(137, 0, 0.67297179)","(101, 0, 0.7563859)","(102, 0, 0.81783819)","(147, 0, 0.79277418)","(120, 0, 0.75401601)","(143, 0, 0.78386477)","(55, 0, 0.4275577)","(49, 0, 0.7875666)","(40, 0, 0.82088152)","(84, 0, 0.75927366)","(26, 0, 0.47243319)","(122, 0, 0.73725681)","(21, 0, 0.75487662)","(235, 0, 0.73616599)"
4,"(208, 0, 0.7784928)","(212, 0, 0.78490089)","(74, 0, 0.67296258)","(116, 0, 0.75483605)","(194, 0, 0.8093194)","(102, 0, 0.78745886)","(156, 0, 0.75021544)","(222, 0, 0.78182795)","(65, 0, 0.42309626)","(86, 0, 0.78503102)","(114, 0, 0.81926474)","(254, 0, 0.75536634)","(27, 0, 0.45811861)","(193, 0, 0.73708684)","(165, 0, 0.7525303)","(221, 0, 0.73533632)"
5,"(101, 0, 0.76725688)","(23, 0, 0.77823874)","(224, 0, 0.66856202)","(12, 0, 0.75136635)","(57, 0, 0.80927793)","(16, 0, 0.78550788)","(98, 0, 0.7490914)","(127, 0, 0.77874452)","(250, 0, 0.41317478)","(71, 0, 0.77694626)","(50, 0, 0.81323081)","(210, 0, 0.75202781)","(38, 0, 0.45747746)","(242, 0, 0.73388403)","(140, 0, 0.75194427)","(1, 0, 0.73418721)"
6,"(196, 0, 0.7631014)","(184, 0, 0.77491582)","(60, 0, 0.66655007)","(138, 0, 0.74840681)","(255, 0, 0.80590186)","(15, 0, 0.78180448)","(146, 0, 0.74633065)","(129, 0, 0.77687962)","(81, 0, 0.41222175)","(222, 0, 0.77662873)","(60, 0, 0.80383252)","(56, 0, 0.73884341)","(175, 0, 0.45527381)","(58, 0, 0.73143875)","(250, 0, 0.75174391)","(40, 0, 0.73136196)"
7,"(185, 0, 0.75699477)","(218, 0, 0.77257327)","(79, 0, 0.66543981)","(143, 0, 0.74617591)","(99, 0, 0.80422364)","(201, 0, 0.78176999)","(108, 0, 0.74131226)","(49, 0, 0.77673736)","(167, 0, 0.40888257)","(46, 0, 0.77442113)","(224, 0, 0.80094067)","(134, 0, 0.73590111)","(220, 0, 0.45400427)","(202, 0, 0.73136357)","(204, 0, 0.75101579)","(152, 0, 0.7312653)"
8,"(237, 0, 0.74444838)","(169, 0, 0.77186225)","(135, 0, 0.66478256)","(155, 0, 0.74602462)","(214, 0, 0.80397481)","(38, 0, 0.78038408)","(14, 0, 0.72953603)","(113, 0, 0.77603121)","(99, 0, 0.40885079)","(101, 0, 0.7717849)","(55, 0, 0.80087754)","(26, 0, 0.73396385)","(61, 0, 0.4530416)","(43, 0, 0.72989364)","(160, 0, 0.74333)","(171, 0, 0.72678632)"
