,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
PGE=,0,0,0,0,0,0,0,0,10,0,0,0,62,0,0,0
0,"(43, 0, 0.82835797)","(126, 0, 0.85556598)","(21, 0, 0.83636443)","(22, 0, 0.80036109)","(40, 0, 0.89909047)","(174, 0, 0.85096015)","(210, 0, 0.75439954)","(166, 0, 0.85854672)","(169, 0, 0.51670902)","(247, 0, 0.88589392)","(21, 0, 0.92861199)","(136, 0, 0.88496263)","(210, 0, 0.44836442)","(207, 0, 0.81856472)","(79, 0, 0.75529989)","(60, 0, 0.7848771)"
1,"(249, 0, 0.76976829)","(145, 0, 0.81669625)","(133, 0, 0.81020891)","(215, 0, 0.7743824)","(21, 0, 0.84439456)","(94, 0, 0.77584231)","(252, 0, 0.72133582)","(170, 0, 0.78342004)","(244, 0, 0.49150982)","(202, 0, 0.82685019)","(57, 0, 0.85187635)","(132, 0, 0.82964205)","(8, 0, 0.44318668)","(51, 0, 0.75285309)","(65, 0, 0.71853999)","(18, 0, 0.72921641)"
2,"(22, 0, 0.76598705)","(94, 0, 0.77944639)","(212, 0, 0.8085669)","(249, 0, 0.76658925)","(89, 0, 0.84243238)","(226, 0, 0.75885089)","(51, 0, 0.7209856)","(132, 0, 0.75831725)","(229, 0, 0.49017559)","(52, 0, 0.82482349)","(23, 0, 0.84553494)","(166, 0, 0.80764792)","(245, 0, 0.4428245)","(131, 0, 0.75243776)","(223, 0, 0.71112272)","(226, 0, 0.72577063)"
3,"(26, 0, 0.75058939)","(80, 0, 0.77609196)","(36, 0, 0.8039619)","(58, 0, 0.7649679)","(214, 0, 0.83567619)","(13, 0, 0.75487227)","(19, 0, 0.7175181)","(86, 0, 0.75744151)","(154, 0, 0.48583125)","(213, 0, 0.81835318)","(91, 0, 0.84145808)","(69, 0, 0.79996473)","(59, 0, 0.4235111)","(227, 0, 0.75227212)","(82, 0, 0.70980395)","(206, 0, 0.72121332)"
4,"(151, 0, 0.7482462)","(112, 0, 0.77453186)","(248, 0, 0.79101809)","(20, 0, 0.76444796)","(165, 0, 0.82935831)","(15, 0, 0.74907971)","(125, 0, 0.71627917)","(7, 0, 0.75632132)","(68, 0, 0.47643791)","(103, 0, 0.8162446)","(180, 0, 0.8407852)","(43, 0, 0.79736452)","(6, 0, 0.42194879)","(195, 0, 0.75028717)","(62, 0, 0.70890497)","(94, 0, 0.71989222)"
5,"(217, 0, 0.74612275)","(157, 0, 0.77295344)","(57, 0, 0.78387564)","(71, 0, 0.7628712)","(10, 0, 0.82265603)","(159, 0, 0.74756106)","(127, 0, 0.71267225)","(168, 0, 0.74368044)","(250, 0, 0.46370244)","(181, 0, 0.81403103)","(36, 0, 0.84061866)","(134, 0, 0.79485148)","(135, 0, 0.42119126)","(32, 0, 0.74666306)","(194, 0, 0.6989112)","(160, 0, 0.71920553)"
6,"(73, 0, 0.73917101)","(15, 0, 0.77065728)","(184, 0, 0.78280246)","(11, 0, 0.74604)","(6, 0, 0.82220141)","(204, 0, 0.74129289)","(29, 0, 0.71073214)","(11, 0, 0.7345919)","(148, 0, 0.46083179)","(9, 0, 0.81142937)","(59, 0, 0.83733927)","(103, 0, 0.79418781)","(34, 0, 0.4209079)","(254, 0, 0.74281037)","(109, 0, 0.69613786)","(241, 0, 0.71890703)"
7,"(196, 0, 0.73679264)","(67, 0, 0.76869321)","(169, 0, 0.781681)","(168, 0, 0.74478905)","(182, 0, 0.81565787)","(177, 0, 0.74083082)","(49, 0, 0.70961832)","(251, 0, 0.73265566)","(214, 0, 0.45981844)","(84, 0, 0.80962348)","(154, 0, 0.82501791)","(22, 0, 0.79371687)","(54, 0, 0.40699215)","(178, 0, 0.73244171)","(255, 0, 0.6919163)","(48, 0, 0.71761308)"
8,"(39, 0, 0.73480868)","(92, 0, 0.7650945)","(100, 0, 0.7787585)","(132, 0, 0.74476713)","(59, 0, 0.81478028)","(223, 0, 0.73509625)","(222, 0, 0.70695828)","(75, 0, 0.73209925)","(197, 0, 0.45907661)","(69, 0, 0.80742855)","(119, 0, 0.82474539)","(71, 0, 0.79091416)","(158, 0, 0.40555611)","(14, 0, 0.73001892)","(243, 0, 0.69117)","(145, 0, 0.71304885)"
