,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
PGE=,0,18,0,25,7,2,21,0,198,10,0,0,53,13,2,8
0,"(43, 0, 0.9240745)","(35, 0, 0.89449826)","(21, 0, 0.91453128)","(170, 0, 0.8830436)","(6, 0, 0.9066686)","(19, 0, 0.86786512)","(19, 0, 0.86437811)","(166, 0, 0.89212081)","(174, 0, 0.83011207)","(138, 0, 0.88906583)","(21, 0, 0.9517508)","(136, 0, 0.91310661)","(85, 0, 0.84739342)","(115, 0, 0.85000897)","(18, 0, 0.86818111)","(255, 0, 0.94969736)"
1,"(170, 0, 0.88863741)","(248, 0, 0.88751783)","(167, 0, 0.89544699)","(136, 0, 0.84432347)","(74, 0, 0.90066769)","(146, 0, 0.8611679)","(146, 0, 0.85592748)","(238, 0, 0.85964061)","(3, 0, 0.82636041)","(228, 0, 0.88837824)","(25, 0, 0.88141817)","(132, 0, 0.89424542)","(197, 0, 0.82725342)","(234, 0, 0.83189098)","(30, 0, 0.84444205)","(62, 0, 0.94496277)"
2,"(105, 0, 0.88718982)","(212, 0, 0.88700295)","(248, 0, 0.8866238)","(213, 0, 0.84153515)","(137, 0, 0.8876877)","(174, 0, 0.85802541)","(63, 0, 0.84204773)","(99, 0, 0.85496711)","(213, 0, 0.81658881)","(69, 0, 0.88334388)","(167, 0, 0.87234307)","(115, 0, 0.88113331)","(191, 0, 0.82513562)","(185, 0, 0.81982866)","(79, 0, 0.84313649)","(18, 0, 0.94080331)"
3,"(22, 0, 0.87527387)","(47, 0, 0.87685676)","(68, 0, 0.87790904)","(132, 0, 0.83819661)","(55, 0, 0.87450545)","(15, 0, 0.8574778)","(158, 0, 0.83131256)","(101, 0, 0.85343008)","(245, 0, 0.81620883)","(200, 0, 0.88277009)","(10, 0, 0.8689424)","(134, 0, 0.87798903)","(199, 0, 0.81737186)","(125, 0, 0.81756732)","(82, 0, 0.84268555)","(157, 0, 0.93852297)"
4,"(90, 0, 0.87022753)","(174, 0, 0.87155297)","(218, 0, 0.87608102)","(7, 0, 0.83808822)","(100, 0, 0.873939)","(162, 0, 0.85564609)","(29, 0, 0.82288046)","(198, 0, 0.85250801)","(15, 0, 0.81489151)","(181, 0, 0.88068928)","(123, 0, 0.85518611)","(78, 0, 0.87623955)","(46, 0, 0.81268038)","(136, 0, 0.80647861)","(65, 0, 0.83555565)","(47, 0, 0.93401748)"
5,"(151, 0, 0.86892865)","(172, 0, 0.86788194)","(171, 0, 0.87366186)","(80, 0, 0.8321233)","(70, 0, 0.87276155)","(204, 0, 0.85346189)","(83, 0, 0.82241654)","(160, 0, 0.85226075)","(204, 0, 0.81103358)","(249, 0, 0.87904008)","(23, 0, 0.85343123)","(195, 0, 0.86181826)","(45, 0, 0.81001751)","(44, 0, 0.79894271)","(243, 0, 0.83116371)","(221, 0, 0.92562361)"
6,"(184, 0, 0.86614335)","(250, 0, 0.86758102)","(133, 0, 0.86816811)","(11, 0, 0.83196182)","(182, 0, 0.87268126)","(130, 0, 0.84504578)","(15, 0, 0.81813323)","(140, 0, 0.84946006)","(22, 0, 0.81054847)","(73, 0, 0.87894573)","(150, 0, 0.85086623)","(113, 0, 0.84905527)","(207, 0, 0.80750402)","(198, 0, 0.7856881)","(255, 0, 0.8188299)","(160, 0, 0.92420402)"
7,"(153, 0, 0.86068137)","(97, 0, 0.8667992)","(135, 0, 0.86428404)","(56, 0, 0.8298662)","(40, 0, 0.87193859)","(49, 0, 0.8445134)","(197, 0, 0.8174652)","(75, 0, 0.84836615)","(184, 0, 0.80354757)","(116, 0, 0.87394547)","(182, 0, 0.83938599)","(170, 0, 0.8451448)","(161, 0, 0.80280196)","(155, 0, 0.78458025)","(95, 0, 0.81583672)","(179, 0, 0.9211382)"
8,"(132, 0, 0.85667447)","(238, 0, 0.86428829)","(169, 0, 0.85695048)","(41, 0, 0.82516692)","(91, 0, 0.87118876)","(172, 0, 0.84293721)","(159, 0, 0.81636887)","(118, 0, 0.84141825)","(68, 0, 0.80222463)","(52, 0, 0.87308346)","(42, 0, 0.83936587)","(22, 0, 0.844711)","(208, 0, 0.79941681)","(120, 0, 0.78240757)","(237, 0, 0.81448281)","(60, 0, 0.92059153)"
