,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
PGE=,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
0,"(43, 0, 0.85916671)","(126, 0, 0.80481832)","(21, 0, 0.83875233)","(22, 0, 0.83119959)","(40, 0, 0.88459966)","(174, 0, 0.88404101)","(211, 0, 0.81316998)","(166, 0, 0.85107237)","(170, 0, 0.81745868)","(247, 0, 0.87153126)","(21, 0, 0.9269762)","(136, 0, 0.83189824)","(9, 0, 0.80206447)","(207, 0, 0.81828654)","(79, 0, 0.80639043)","(60, 0, 0.81856136)"
1,"(42, 0, 0.76332248)","(127, 0, 0.77975199)","(20, 0, 0.76807465)","(23, 0, 0.78389753)","(41, 0, 0.77059606)","(175, 0, 0.81553622)","(210, 0, 0.77614406)","(167, 0, 0.78935788)","(171, 0, 0.78013952)","(246, 0, 0.78647236)","(20, 0, 0.79550953)","(137, 0, 0.77748531)","(8, 0, 0.77812941)","(206, 0, 0.75342531)","(78, 0, 0.79015153)","(61, 0, 0.78738585)"
2,"(93, 0, 0.60919315)","(9, 0, 0.67788832)","(98, 0, 0.63551876)","(97, 0, 0.6207741)","(94, 0, 0.65829572)","(216, 0, 0.63869674)","(164, 0, 0.66230626)","(209, 0, 0.62406212)","(221, 0, 0.64209931)","(128, 0, 0.6214782)","(99, 0, 0.65603506)","(254, 0, 0.60727891)","(80, 0, 0.60278017)","(184, 0, 0.6062211)","(152, 0, 0.6133845)","(75, 0, 0.63515793)"
3,"(112, 0, 0.60413854)","(23, 0, 0.62231638)","(99, 0, 0.61740274)","(192, 0, 0.6015074)","(95, 0, 0.62543598)","(217, 0, 0.63005867)","(74, 0, 0.62813951)","(4, 0, 0.60742812)","(220, 0, 0.63872572)","(175, 0, 0.61595175)","(98, 0, 0.64792831)","(255, 0, 0.57598521)","(126, 0, 0.59948253)","(150, 0, 0.59248335)","(22, 0, 0.61116812)","(74, 0, 0.61958027)"
4,"(178, 0, 0.58603005)","(39, 0, 0.61978776)","(194, 0, 0.61720962)","(96, 0, 0.60089056)","(176, 0, 0.62169508)","(227, 0, 0.62128945)","(5, 0, 0.62644881)","(112, 0, 0.59803648)","(22, 0, 0.61278932)","(129, 0, 0.60961718)","(124, 0, 0.62383673)","(121, 0, 0.57285234)","(127, 0, 0.58787921)","(166, 0, 0.59019176)","(57, 0, 0.59124059)","(101, 0, 0.6092099)"
5,"(114, 0, 0.58452995)","(38, 0, 0.61815197)","(143, 0, 0.60208955)","(183, 0, 0.59734279)","(136, 0, 0.60614744)","(246, 0, 0.60826552)","(165, 0, 0.61043941)","(60, 0, 0.5917644)","(125, 0, 0.61159988)","(32, 0, 0.59169305)","(214, 0, 0.61300156)","(225, 0, 0.57188627)","(223, 0, 0.56847935)","(101, 0, 0.57837963)","(237, 0, 0.58657697)","(100, 0, 0.59169463)"
6,"(27, 0, 0.58330669)","(223, 0, 0.61161494)","(77, 0, 0.60149046)","(132, 0, 0.59163784)","(199, 0, 0.59791566)","(218, 0, 0.60196273)","(139, 0, 0.59223665)","(62, 0, 0.58905858)","(0, 0, 0.6089103)","(33, 0, 0.58912289)","(11, 0, 0.61275109)","(208, 0, 0.57171039)","(163, 0, 0.56211863)","(138, 0, 0.56956203)","(153, 0, 0.58520719)","(72, 0, 0.59160747)"
7,"(129, 0, 0.58318139)","(154, 0, 0.60720449)","(180, 0, 0.58679217)","(127, 0, 0.5817266)","(112, 0, 0.59633405)","(5, 0, 0.59594909)","(138, 0, 0.5893939)","(164, 0, 0.58694391)","(56, 0, 0.60097828)","(93, 0, 0.58785724)","(23, 0, 0.61221413)","(94, 0, 0.56970022)","(168, 0, 0.55995173)","(32, 0, 0.56870288)","(56, 0, 0.58514654)","(217, 0, 0.59008392)"
8,"(92, 0, 0.57900905)","(59, 0, 0.60619104)","(124, 0, 0.58511444)","(180, 0, 0.57717116)","(255, 0, 0.59382164)","(121, 0, 0.58844787)","(75, 0, 0.58836573)","(165, 0, 0.58223388)","(11, 0, 0.5976321)","(19, 0, 0.57865711)","(240, 0, 0.60977255)","(40, 0, 0.56930954)","(10, 0, 0.55779597)","(185, 0, 0.56424985)","(236, 0, 0.5818976)","(5, 0, 0.57894849)"
