,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
PGE=,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
0,"(43, 0, 0.85715302)","(126, 0, 0.81739988)","(21, 0, 0.82300449)","(22, 0, 0.81416181)","(40, 0, 0.87074106)","(174, 0, 0.87081302)","(211, 0, 0.79774939)","(166, 0, 0.82776932)","(170, 0, 0.80815678)","(247, 0, 0.87098459)","(21, 0, 0.92837982)","(136, 0, 0.81170762)","(9, 0, 0.78525032)","(207, 0, 0.81478726)","(79, 0, 0.79645337)","(61, 0, 0.79823475)"
1,"(42, 0, 0.79131272)","(127, 0, 0.79273003)","(20, 0, 0.7877351)","(23, 0, 0.79553805)","(41, 0, 0.78979746)","(175, 0, 0.78566358)","(210, 0, 0.79027581)","(167, 0, 0.79059735)","(171, 0, 0.79589634)","(246, 0, 0.78359697)","(20, 0, 0.79148145)","(137, 0, 0.77599592)","(8, 0, 0.78281034)","(206, 0, 0.78058548)","(78, 0, 0.78208909)","(60, 0, 0.79355738)"
2,"(93, 0, 0.59414126)","(9, 0, 0.65451947)","(99, 0, 0.6128634)","(97, 0, 0.6168056)","(95, 0, 0.61554985)","(216, 0, 0.61572334)","(164, 0, 0.63870669)","(209, 0, 0.60049584)","(221, 0, 0.63441982)","(129, 0, 0.63976099)","(99, 0, 0.63723403)","(254, 0, 0.61868927)","(127, 0, 0.6116549)","(184, 0, 0.60807654)","(56, 0, 0.61488515)","(74, 0, 0.62445039)"
3,"(92, 0, 0.58879058)","(8, 0, 0.61936977)","(98, 0, 0.60102029)","(96, 0, 0.59820747)","(94, 0, 0.60500394)","(217, 0, 0.61417995)","(165, 0, 0.61745948)","(112, 0, 0.58946337)","(220, 0, 0.63047071)","(128, 0, 0.61635646)","(98, 0, 0.62632592)","(255, 0, 0.59405502)","(126, 0, 0.6026167)","(87, 0, 0.59764711)","(152, 0, 0.59289277)","(75, 0, 0.61929952)"
4,"(114, 0, 0.57811379)","(169, 0, 0.60627603)","(194, 0, 0.58901813)","(193, 0, 0.59206193)","(255, 0, 0.6027221)","(121, 0, 0.58316206)","(5, 0, 0.61315536)","(208, 0, 0.58504802)","(125, 0, 0.60831828)","(175, 0, 0.60311206)","(77, 0, 0.58405644)","(208, 0, 0.58219378)","(168, 0, 0.57845079)","(150, 0, 0.59640356)","(57, 0, 0.59187669)","(156, 0, 0.58182972)"
5,"(178, 0, 0.57219971)","(38, 0, 0.60597161)","(77, 0, 0.5754285)","(78, 0, 0.59001206)","(176, 0, 0.59955506)","(15, 0, 0.5737312)","(138, 0, 0.59606175)","(255, 0, 0.57820536)","(22, 0, 0.59931868)","(32, 0, 0.59106014)","(11, 0, 0.57499282)","(94, 0, 0.57692742)","(222, 0, 0.57708228)","(101, 0, 0.58726552)","(153, 0, 0.5836769)","(101, 0, 0.56673716)"
6,"(67, 0, 0.56561566)","(154, 0, 0.60402247)","(180, 0, 0.56907539)","(192, 0, 0.58945642)","(136, 0, 0.58387517)","(227, 0, 0.56633692)","(74, 0, 0.58669353)","(7, 0, 0.57579017)","(243, 0, 0.59836088)","(33, 0, 0.588687)","(180, 0, 0.57442282)","(95, 0, 0.57296717)","(223, 0, 0.57525747)","(185, 0, 0.58579782)","(238, 0, 0.58195843)","(100, 0, 0.56339285)"
7,"(179, 0, 0.56253905)","(23, 0, 0.6025016)","(181, 0, 0.56552121)","(127, 0, 0.58361651)","(112, 0, 0.58138419)","(246, 0, 0.56110466)","(16, 0, 0.58161446)","(62, 0, 0.56996302)","(146, 0, 0.59278923)","(86, 0, 0.57549605)","(124, 0, 0.57365869)","(40, 0, 0.56443549)","(169, 0, 0.57252132)","(32, 0, 0.58043289)","(236, 0, 0.57547359)","(234, 0, 0.5581259)"
8,"(253, 0, 0.56245764)","(168, 0, 0.60241187)","(195, 0, 0.56210723)","(141, 0, 0.5824763)","(254, 0, 0.57766235)","(109, 0, 0.56090872)","(114, 0, 0.57893613)","(101, 0, 0.56043071)","(78, 0, 0.5907197)","(111, 0, 0.57313543)","(240, 0, 0.57364436)","(209, 0, 0.56304276)","(80, 0, 0.5688212)","(25, 0, 0.57029253)","(237, 0, 0.57230709)","(6, 0, 0.55424857)"
