,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
PGE=,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
0,"(43, 0, 0.86245905)","(127, 0, 0.80387353)","(21, 0, 0.8412845)","(22, 0, 0.83305604)","(40, 0, 0.88355497)","(174, 0, 0.88396672)","(211, 0, 0.80888685)","(166, 0, 0.83564164)","(170, 0, 0.81110209)","(247, 0, 0.87666849)","(21, 0, 0.92403313)","(136, 0, 0.83239748)","(9, 0, 0.81538003)","(207, 0, 0.81288779)","(79, 0, 0.80848998)","(60, 0, 0.81708311)"
1,"(42, 0, 0.78092613)","(126, 0, 0.80174205)","(20, 0, 0.75544032)","(23, 0, 0.78660625)","(41, 0, 0.77382285)","(175, 0, 0.80684188)","(210, 0, 0.78187081)","(167, 0, 0.79174869)","(171, 0, 0.77694166)","(246, 0, 0.77411633)","(20, 0, 0.78993841)","(137, 0, 0.80510049)","(8, 0, 0.79146701)","(206, 0, 0.73398795)","(78, 0, 0.78662774)","(61, 0, 0.7787702)"
2,"(93, 0, 0.62423797)","(9, 0, 0.67005564)","(77, 0, 0.66081274)","(97, 0, 0.64232693)","(94, 0, 0.63742634)","(217, 0, 0.64300016)","(164, 0, 0.66965311)","(112, 0, 0.62000262)","(221, 0, 0.62061137)","(175, 0, 0.63873224)","(98, 0, 0.64412702)","(254, 0, 0.62172178)","(126, 0, 0.62268238)","(184, 0, 0.59752861)","(22, 0, 0.61768395)","(75, 0, 0.63636202)"
3,"(112, 0, 0.62292014)","(39, 0, 0.65010425)","(98, 0, 0.63642135)","(96, 0, 0.63119182)","(176, 0, 0.63272235)","(216, 0, 0.63173235)","(5, 0, 0.64721297)","(209, 0, 0.6183508)","(125, 0, 0.60923382)","(128, 0, 0.61413198)","(99, 0, 0.64146509)","(16, 0, 0.60387761)","(127, 0, 0.59936384)","(150, 0, 0.59723665)","(152, 0, 0.60455501)","(74, 0, 0.63534701)"
4,"(92, 0, 0.60632446)","(8, 0, 0.63812196)","(99, 0, 0.63035151)","(183, 0, 0.60710331)","(95, 0, 0.61629641)","(246, 0, 0.62925452)","(74, 0, 0.6374913)","(115, 0, 0.60415894)","(220, 0, 0.59736095)","(129, 0, 0.60732811)","(162, 0, 0.61220712)","(40, 0, 0.59548391)","(97, 0, 0.5983598)","(101, 0, 0.59646876)","(57, 0, 0.59918305)","(101, 0, 0.60969484)"
5,"(129, 0, 0.60569332)","(23, 0, 0.63328065)","(143, 0, 0.60520847)","(142, 0, 0.60567044)","(199, 0, 0.60078497)","(227, 0, 0.62552373)","(165, 0, 0.62054902)","(101, 0, 0.60019188)","(22, 0, 0.58612934)","(130, 0, 0.58908165)","(215, 0, 0.60976983)","(95, 0, 0.59070237)","(80, 0, 0.58849752)","(138, 0, 0.58418446)","(239, 0, 0.58920442)","(5, 0, 0.59561745)"
6,"(40, 0, 0.59666739)","(168, 0, 0.62608471)","(194, 0, 0.60241213)","(91, 0, 0.59788891)","(18, 0, 0.59614463)","(5, 0, 0.62486306)","(35, 0, 0.59974136)","(4, 0, 0.59882223)","(10, 0, 0.58434287)","(32, 0, 0.58767752)","(11, 0, 0.60652857)","(225, 0, 0.58815161)","(168, 0, 0.58709865)","(32, 0, 0.58024436)","(56, 0, 0.58912967)","(174, 0, 0.59336891)"
7,"(114, 0, 0.59331737)","(38, 0, 0.62544504)","(212, 0, 0.59913623)","(212, 0, 0.59580524)","(136, 0, 0.59316976)","(123, 0, 0.60300153)","(139, 0, 0.59881775)","(255, 0, 0.5941698)","(8, 0, 0.58329834)","(24, 0, 0.58397291)","(47, 0, 0.60517071)","(103, 0, 0.58743436)","(10, 0, 0.57834822)","(100, 0, 0.57131813)","(229, 0, 0.58788546)","(157, 0, 0.58711545)"
8,"(27, 0, 0.5930668)","(223, 0, 0.62308072)","(180, 0, 0.59815749)","(132, 0, 0.59276726)","(101, 0, 0.58163885)","(150, 0, 0.59987282)","(138, 0, 0.5971816)","(164, 0, 0.59012695)","(243, 0, 0.58314029)","(35, 0, 0.58265609)","(23, 0, 0.60420282)","(255, 0, 0.58655337)","(125, 0, 0.57505635)","(166, 0, 0.56534952)","(154, 0, 0.58519337)","(72, 0, 0.57988983)"
