,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
PGE=,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
0,"(43, 0, 0.87016392)","(126, 0, 0.80410333)","(21, 0, 0.78994133)","(22, 0, 0.80399722)","(40, 0, 0.86585277)","(174, 0, 0.82708999)","(210, 0, 0.73019732)","(166, 0, 0.82637195)","(170, 0, 0.62913774)","(247, 0, 0.86947666)","(21, 0, 0.90832726)","(136, 0, 0.84233073)","(9, 0, 0.6671235)","(207, 0, 0.82308376)","(79, 0, 0.84304297)","(60, 0, 0.83360913)"
1,"(42, 0, 0.68181946)","(127, 0, 0.52383489)","(20, 0, 0.62662744)","(87, 0, 0.4748787)","(41, 0, 0.64827456)","(175, 0, 0.64544416)","(211, 0, 0.73009749)","(167, 0, 0.5828611)","(56, 0, 0.54057962)","(246, 0, 0.69453218)","(20, 0, 0.71467732)","(137, 0, 0.62832913)","(8, 0, 0.6236644)","(206, 0, 0.56656508)","(78, 0, 0.60034326)","(61, 0, 0.56420145)"
2,"(232, 0, 0.46260588)","(254, 0, 0.45301296)","(4, 0, 0.44569934)","(23, 0, 0.46463435)","(22, 0, 0.4394802)","(61, 0, 0.485911)","(113, 0, 0.46513601)","(59, 0, 0.4750747)","(171, 0, 0.51147615)","(60, 0, 0.51003814)","(40, 0, 0.4599618)","(205, 0, 0.46165457)","(143, 0, 0.50671388)","(47, 0, 0.4493112)","(179, 0, 0.48189957)","(164, 0, 0.45225696)"
3,"(58, 0, 0.4449572)","(153, 0, 0.43761036)","(253, 0, 0.44041595)","(150, 0, 0.43827536)","(21, 0, 0.43479032)","(244, 0, 0.43272262)","(228, 0, 0.43231129)","(168, 0, 0.45170712)","(200, 0, 0.48410343)","(230, 0, 0.46796187)","(238, 0, 0.44630504)","(148, 0, 0.43118789)","(228, 0, 0.47876357)","(184, 0, 0.44502783)","(106, 0, 0.47191676)","(134, 0, 0.44896225)"
4,"(197, 0, 0.44094109)","(133, 0, 0.42940045)","(31, 0, 0.4326546)","(221, 0, 0.42718849)","(245, 0, 0.43112007)","(102, 0, 0.42879755)","(230, 0, 0.42675911)","(239, 0, 0.44099117)","(36, 0, 0.4713198)","(117, 0, 0.46021687)","(231, 0, 0.43785138)","(218, 0, 0.42746469)","(206, 0, 0.45437608)","(107, 0, 0.44473691)","(122, 0, 0.46273235)","(253, 0, 0.44862332)"
5,"(167, 0, 0.42289715)","(35, 0, 0.42278333)","(233, 0, 0.42492709)","(167, 0, 0.42301622)","(162, 0, 0.42769393)","(193, 0, 0.42271768)","(4, 0, 0.41690659)","(16, 0, 0.42755263)","(40, 0, 0.46275632)","(84, 0, 0.45956191)","(243, 0, 0.43752236)","(12, 0, 0.42715693)","(25, 0, 0.43022161)","(50, 0, 0.44094093)","(86, 0, 0.43975101)","(79, 0, 0.42526192)"
6,"(9, 0, 0.41888025)","(181, 0, 0.42131282)","(157, 0, 0.42335495)","(81, 0, 0.42052368)","(120, 0, 0.42412514)","(91, 0, 0.42060103)","(99, 0, 0.41526482)","(149, 0, 0.4227766)","(207, 0, 0.4498119)","(188, 0, 0.44831562)","(150, 0, 0.43701838)","(15, 0, 0.42447122)","(207, 0, 0.41767627)","(185, 0, 0.43404424)","(135, 0, 0.43666384)","(126, 0, 0.42331293)"
7,"(153, 0, 0.41792896)","(232, 0, 0.4179813)","(27, 0, 0.42140707)","(170, 0, 0.41047246)","(159, 0, 0.42220677)","(145, 0, 0.41833573)","(248, 0, 0.41274378)","(101, 0, 0.42274097)","(46, 0, 0.44769648)","(232, 0, 0.44280288)","(82, 0, 0.43133062)","(212, 0, 0.41563476)","(77, 0, 0.41671204)","(157, 0, 0.4301773)","(73, 0, 0.43244434)","(51, 0, 0.42277107)"
8,"(180, 0, 0.41707408)","(104, 0, 0.41743558)","(214, 0, 0.42106911)","(107, 0, 0.40712049)","(97, 0, 0.41409817)","(194, 0, 0.41047383)","(24, 0, 0.41055993)","(127, 0, 0.41535611)","(11, 0, 0.44204905)","(129, 0, 0.4410903)","(133, 0, 0.42879005)","(189, 0, 0.41291546)","(128, 0, 0.4141694)","(234, 0, 0.42964452)","(132, 0, 0.42802137)","(179, 0, 0.4197574)"
