,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
PGE=,0,0,5,5,0,0,6,12,38,0,0,0,15,0,0,1
0,"(43, 0, 0.92276161)","(126, 0, 0.91301309)","(58, 0, 0.86710783)","(202, 0, 0.87869638)","(40, 0, 0.92809113)","(174, 0, 0.8884941)","(209, 0, 0.88036988)","(18, 0, 0.90041434)","(241, 0, 0.84665927)","(247, 0, 0.90305069)","(21, 0, 0.90951023)","(136, 0, 0.86092677)","(193, 0, 0.8718412)","(207, 0, 0.89298978)","(79, 0, 0.93388381)","(122, 0, 0.89189583)"
1,"(1, 0, 0.85524212)","(144, 0, 0.87363064)","(147, 0, 0.86019352)","(124, 0, 0.86596105)","(213, 0, 0.86262108)","(183, 0, 0.86537672)","(124, 0, 0.86868377)","(193, 0, 0.87657695)","(237, 0, 0.84610842)","(72, 0, 0.83392692)","(94, 0, 0.85114237)","(108, 0, 0.84528968)","(24, 0, 0.85339776)","(34, 0, 0.86349873)","(77, 0, 0.85273244)","(60, 0, 0.8886938)"
2,"(178, 0, 0.8433431)","(255, 0, 0.84750014)","(212, 0, 0.85819987)","(20, 0, 0.83937206)","(152, 0, 0.84970994)","(40, 0, 0.85591864)","(177, 0, 0.84515425)","(50, 0, 0.86358033)","(54, 0, 0.84523456)","(150, 0, 0.82894139)","(228, 0, 0.82816448)","(213, 0, 0.81397202)","(84, 0, 0.84948965)","(19, 0, 0.86294572)","(226, 0, 0.83752094)","(241, 0, 0.86347553)"
3,"(202, 0, 0.84225545)","(209, 0, 0.84370045)","(47, 0, 0.84706507)","(122, 0, 0.83105146)","(87, 0, 0.82081122)","(122, 0, 0.85390838)","(234, 0, 0.84408201)","(14, 0, 0.84593868)","(53, 0, 0.82213513)","(15, 0, 0.82717473)","(121, 0, 0.82804047)","(137, 0, 0.80973964)","(93, 0, 0.83205036)","(240, 0, 0.86090746)","(220, 0, 0.83295743)","(101, 0, 0.84526784)"
4,"(216, 0, 0.81998346)","(16, 0, 0.83259328)","(181, 0, 0.84430385)","(169, 0, 0.82933594)","(177, 0, 0.82009153)","(114, 0, 0.85195037)","(249, 0, 0.84041821)","(215, 0, 0.84477324)","(138, 0, 0.82014356)","(118, 0, 0.82425359)","(84, 0, 0.8214247)","(0, 0, 0.80631227)","(192, 0, 0.83032688)","(41, 0, 0.85444031)","(125, 0, 0.82651279)","(119, 0, 0.84152476)"
5,"(230, 0, 0.81757693)","(9, 0, 0.82973083)","(21, 0, 0.83861308)","(22, 0, 0.8283118)","(127, 0, 0.81395256)","(184, 0, 0.84680143)","(228, 0, 0.83608749)","(57, 0, 0.84181145)","(38, 0, 0.8183469)","(175, 0, 0.82255024)","(18, 0, 0.82097131)","(100, 0, 0.80621032)","(78, 0, 0.82824031)","(45, 0, 0.85158483)","(72, 0, 0.82542433)","(152, 0, 0.84087573)"
6,"(191, 0, 0.81434411)","(234, 0, 0.82814208)","(119, 0, 0.83156225)","(180, 0, 0.82626743)","(101, 0, 0.80809387)","(67, 0, 0.83249575)","(210, 0, 0.83192921)","(176, 0, 0.84159681)","(82, 0, 0.8165838)","(7, 0, 0.81555974)","(127, 0, 0.81485507)","(23, 0, 0.80490059)","(157, 0, 0.82758394)","(218, 0, 0.84494313)","(70, 0, 0.81461276)","(163, 0, 0.83825569)"
7,"(98, 0, 0.81150267)","(10, 0, 0.82078337)","(174, 0, 0.82354394)","(72, 0, 0.82589292)","(60, 0, 0.80743926)","(73, 0, 0.83133081)","(146, 0, 0.83121172)","(20, 0, 0.83098261)","(228, 0, 0.8158018)","(110, 0, 0.8137354)","(17, 0, 0.81157135)","(159, 0, 0.80115984)","(254, 0, 0.8226868)","(110, 0, 0.83679561)","(16, 0, 0.81355561)","(167, 0, 0.82990925)"
8,"(131, 0, 0.81069086)","(245, 0, 0.81700346)","(129, 0, 0.81818047)","(211, 0, 0.8243213)","(114, 0, 0.80651721)","(34, 0, 0.82365605)","(90, 0, 0.82617806)","(117, 0, 0.82147291)","(77, 0, 0.80945481)","(85, 0, 0.81369493)","(106, 0, 0.80502234)","(89, 0, 0.79998537)","(235, 0, 0.81161787)","(88, 0, 0.83525389)","(211, 0, 0.81328815)","(120, 0, 0.82926763)"
