,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
PGE=,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0
0,"(43, 0, 0.9037751)","(126, 0, 0.8526207)","(21, 0, 0.76681056)","(22, 0, 0.84015189)","(40, 0, 0.89099232)","(174, 0, 0.80044095)","(210, 0, 0.8302249)","(166, 0, 0.83197394)","(154, 0, 0.69055156)","(247, 0, 0.90484428)","(21, 0, 0.89549655)","(136, 0, 0.88760324)","(9, 0, 0.7318162)","(207, 0, 0.84379792)","(79, 0, 0.87596508)","(60, 0, 0.83492445)"
1,"(151, 0, 0.6988686)","(16, 0, 0.68355078)","(67, 0, 0.65869684)","(158, 0, 0.66862238)","(178, 0, 0.63467231)","(61, 0, 0.65303635)","(110, 0, 0.66713059)","(215, 0, 0.67499848)","(60, 0, 0.64447831)","(226, 0, 0.67418121)","(20, 0, 0.70872219)","(28, 0, 0.66094438)","(180, 0, 0.69914596)","(25, 0, 0.68241481)","(141, 0, 0.66091567)","(0, 0, 0.7243878)"
2,"(98, 0, 0.6479091)","(145, 0, 0.66989362)","(58, 0, 0.65689181)","(149, 0, 0.64359959)","(164, 0, 0.63166466)","(75, 0, 0.6482735)","(163, 0, 0.65631283)","(211, 0, 0.65653517)","(124, 0, 0.64324578)","(175, 0, 0.67272787)","(196, 0, 0.70646737)","(141, 0, 0.65454103)","(91, 0, 0.65272396)","(19, 0, 0.66437012)","(116, 0, 0.65759722)","(140, 0, 0.70180132)"
3,"(206, 0, 0.63724939)","(8, 0, 0.65511481)","(41, 0, 0.65291239)","(122, 0, 0.64316557)","(163, 0, 0.614467)","(109, 0, 0.64209304)","(170, 0, 0.65483283)","(112, 0, 0.6500738)","(36, 0, 0.63877569)","(85, 0, 0.67133682)","(221, 0, 0.67077701)","(148, 0, 0.65361151)","(222, 0, 0.64281579)","(45, 0, 0.65672618)","(220, 0, 0.65042333)","(147, 0, 0.67739941)"
4,"(183, 0, 0.6363547)","(133, 0, 0.65146956)","(194, 0, 0.63855529)","(246, 0, 0.63828273)","(62, 0, 0.60853132)","(175, 0, 0.63441277)","(121, 0, 0.64147441)","(168, 0, 0.64928817)","(80, 0, 0.63052216)","(138, 0, 0.66101216)","(215, 0, 0.6570425)","(251, 0, 0.64328497)","(170, 0, 0.63887936)","(122, 0, 0.65574775)","(20, 0, 0.64810927)","(253, 0, 0.66695738)"
5,"(25, 0, 0.63606733)","(228, 0, 0.65009323)","(145, 0, 0.63814945)","(148, 0, 0.63476178)","(48, 0, 0.60730737)","(67, 0, 0.63388654)","(69, 0, 0.6263923)","(195, 0, 0.63926088)","(113, 0, 0.62891919)","(98, 0, 0.65878922)","(73, 0, 0.64052903)","(137, 0, 0.64314514)","(166, 0, 0.63340979)","(205, 0, 0.64962454)","(35, 0, 0.64788028)","(211, 0, 0.66666604)"
6,"(135, 0, 0.63594938)","(169, 0, 0.64027984)","(172, 0, 0.63703641)","(84, 0, 0.63273064)","(16, 0, 0.60711883)","(95, 0, 0.6301426)","(211, 0, 0.62394801)","(59, 0, 0.63183021)","(97, 0, 0.62730745)","(89, 0, 0.65757974)","(190, 0, 0.63921768)","(203, 0, 0.63934838)","(113, 0, 0.62543636)","(234, 0, 0.64525597)","(50, 0, 0.64221227)","(155, 0, 0.641618)"
7,"(127, 0, 0.63454664)","(100, 0, 0.63558632)","(26, 0, 0.63532642)","(164, 0, 0.63227804)","(118, 0, 0.60606099)","(141, 0, 0.62921956)","(108, 0, 0.62272843)","(176, 0, 0.62475638)","(120, 0, 0.62373656)","(228, 0, 0.64536101)","(153, 0, 0.63555519)","(79, 0, 0.63760501)","(78, 0, 0.62498109)","(246, 0, 0.64153055)","(47, 0, 0.62950552)","(136, 0, 0.63452343)"
8,"(42, 0, 0.63347848)","(167, 0, 0.63178941)","(30, 0, 0.62746293)","(168, 0, 0.62069714)","(41, 0, 0.60112289)","(36, 0, 0.62403978)","(241, 0, 0.6183435)","(0, 0, 0.62391685)","(187, 0, 0.61963225)","(246, 0, 0.64493019)","(197, 0, 0.63068764)","(17, 0, 0.63191047)","(235, 0, 0.62367811)","(89, 0, 0.63000557)","(106, 0, 0.6267257)","(184, 0, 0.62590778)"
