,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
PGE=,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
0,"(43, 0, 0.87005362)","(126, 0, 0.7988931)","(21, 0, 0.78412921)","(22, 0, 0.79921622)","(40, 0, 0.88427347)","(174, 0, 0.85716577)","(210, 0, 0.75368655)","(166, 0, 0.8181385)","(170, 0, 0.58704892)","(247, 0, 0.88588417)","(21, 0, 0.89968859)","(136, 0, 0.84262329)","(9, 0, 0.67639547)","(207, 0, 0.83491069)","(79, 0, 0.82541803)","(60, 0, 0.82397806)"
1,"(42, 0, 0.69227718)","(127, 0, 0.56027834)","(20, 0, 0.64644755)","(49, 0, 0.50789472)","(41, 0, 0.6526145)","(175, 0, 0.67551327)","(211, 0, 0.71414247)","(167, 0, 0.60646947)","(56, 0, 0.51624609)","(246, 0, 0.6708748)","(20, 0, 0.7494428)","(137, 0, 0.69529378)","(8, 0, 0.62631653)","(206, 0, 0.55447187)","(78, 0, 0.58626226)","(61, 0, 0.52639998)"
2,"(174, 0, 0.49047655)","(245, 0, 0.50728945)","(233, 0, 0.51377844)","(23, 0, 0.49657752)","(116, 0, 0.4896967)","(61, 0, 0.53974875)","(65, 0, 0.50775049)","(16, 0, 0.52492739)","(171, 0, 0.50922137)","(127, 0, 0.48099653)","(40, 0, 0.53148831)","(205, 0, 0.54470352)","(143, 0, 0.54139319)","(205, 0, 0.52134539)","(106, 0, 0.54105318)","(22, 0, 0.50982933)"
3,"(221, 0, 0.49021186)","(196, 0, 0.50042249)","(248, 0, 0.49411157)","(86, 0, 0.49147361)","(35, 0, 0.487275)","(36, 0, 0.51836637)","(32, 0, 0.49858967)","(223, 0, 0.52133553)","(11, 0, 0.49665511)","(17, 0, 0.47737085)","(252, 0, 0.48411741)","(80, 0, 0.51682293)","(206, 0, 0.49748612)","(185, 0, 0.51250915)","(104, 0, 0.52703803)","(253, 0, 0.50656937)"
4,"(197, 0, 0.4826124)","(133, 0, 0.4943775)","(219, 0, 0.48613535)","(4, 0, 0.47343691)","(22, 0, 0.48655303)","(108, 0, 0.48881112)","(116, 0, 0.48409892)","(34, 0, 0.5041577)","(40, 0, 0.49139233)","(60, 0, 0.47350851)","(177, 0, 0.48315175)","(42, 0, 0.47766671)","(23, 0, 0.48326683)","(76, 0, 0.49621607)","(122, 0, 0.5022052)","(197, 0, 0.4935367)"
5,"(56, 0, 0.48050085)","(11, 0, 0.48341841)","(218, 0, 0.48336295)","(150, 0, 0.4676819)","(97, 0, 0.4689735)","(205, 0, 0.47576191)","(113, 0, 0.48280484)","(59, 0, 0.49151012)","(209, 0, 0.46787017)","(114, 0, 0.47271122)","(242, 0, 0.47732679)","(86, 0, 0.47677449)","(207, 0, 0.47808257)","(75, 0, 0.48637034)","(151, 0, 0.49033759)","(134, 0, 0.49000035)"
6,"(35, 0, 0.47957118)","(95, 0, 0.47950989)","(78, 0, 0.4778914)","(154, 0, 0.46529108)","(131, 0, 0.46421877)","(62, 0, 0.46289889)","(50, 0, 0.4626457)","(79, 0, 0.47704147)","(248, 0, 0.46621525)","(239, 0, 0.47182715)","(92, 0, 0.47680409)","(159, 0, 0.4706135)","(77, 0, 0.47617009)","(121, 0, 0.47880596)","(179, 0, 0.48579761)","(56, 0, 0.48746079)"
7,"(249, 0, 0.46623969)","(189, 0, 0.4699819)","(214, 0, 0.46298775)","(84, 0, 0.46259621)","(12, 0, 0.46200128)","(33, 0, 0.46165748)","(225, 0, 0.45757628)","(73, 0, 0.47107494)","(14, 0, 0.46258469)","(7, 0, 0.46945018)","(133, 0, 0.47343115)","(148, 0, 0.47002897)","(187, 0, 0.46394627)","(179, 0, 0.47800664)","(141, 0, 0.48504896)","(147, 0, 0.4813907)"
8,"(72, 0, 0.4647534)","(254, 0, 0.4682551)","(209, 0, 0.45461284)","(16, 0, 0.45930936)","(245, 0, 0.4572239)","(26, 0, 0.46062024)","(217, 0, 0.45599068)","(65, 0, 0.46306385)","(52, 0, 0.46128636)","(112, 0, 0.46734225)","(104, 0, 0.46630102)","(218, 0, 0.46613654)","(128, 0, 0.4558903)","(100, 0, 0.47444837)","(150, 0, 0.48217986)","(30, 0, 0.48106796)"
