,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
PGE=,1,3,1,0,0,2,3,0,66,0,0,1,72,2,77,4
0,"(67, 0, 0.87404529)","(39, 0, 0.90483956)","(155, 0, 0.88999853)","(22, 0, 0.92099)","(40, 0, 0.95269674)","(78, 0, 0.88540837)","(222, 0, 0.86032934)","(166, 0, 0.87604654)","(186, 0, 0.92143416)","(247, 0, 0.91786247)","(21, 0, 0.95060467)","(137, 0, 0.87816795)","(8, 0, 0.88017048)","(241, 0, 0.8654092)","(78, 0, 0.88527758)","(179, 0, 0.86868307)"
1,"(43, 0, 0.8513811)","(127, 0, 0.89061638)","(21, 0, 0.85479538)","(144, 0, 0.91342354)","(230, 0, 0.91726475)","(67, 0, 0.86273881)","(62, 0, 0.84644765)","(62, 0, 0.85202971)","(133, 0, 0.87844796)","(159, 0, 0.90215968)","(98, 0, 0.80517339)","(136, 0, 0.8653135)","(11, 0, 0.84464109)","(162, 0, 0.84933677)","(232, 0, 0.86217878)","(253, 0, 0.85942115)"
2,"(14, 0, 0.81676052)","(170, 0, 0.85351782)","(117, 0, 0.85270102)","(168, 0, 0.88301452)","(92, 0, 0.86923779)","(174, 0, 0.85725836)","(244, 0, 0.84509775)","(90, 0, 0.8517198)","(77, 0, 0.86695388)","(94, 0, 0.88389743)","(214, 0, 0.8013158)","(185, 0, 0.85308723)","(26, 0, 0.82385911)","(207, 0, 0.84832032)","(47, 0, 0.84790328)","(61, 0, 0.85313084)"
3,"(201, 0, 0.81378087)","(126, 0, 0.8512719)","(20, 0, 0.84944089)","(230, 0, 0.8569008)","(235, 0, 0.8466382)","(180, 0, 0.85718668)","(210, 0, 0.83568248)","(167, 0, 0.83329899)","(85, 0, 0.85053852)","(36, 0, 0.87025785)","(228, 0, 0.80034787)","(35, 0, 0.85254072)","(156, 0, 0.82192034)","(55, 0, 0.83881163)","(147, 0, 0.84273871)","(13, 0, 0.84991055)"
4,"(136, 0, 0.80899207)","(228, 0, 0.83020959)","(160, 0, 0.80929095)","(91, 0, 0.85307371)","(203, 0, 0.84070626)","(90, 0, 0.83980393)","(63, 0, 0.83449975)","(200, 0, 0.82646949)","(105, 0, 0.8478659)","(144, 0, 0.84441697)","(248, 0, 0.80011731)","(53, 0, 0.85003679)","(56, 0, 0.81439081)","(237, 0, 0.83654106)","(101, 0, 0.84065664)","(60, 0, 0.83960414)"
5,"(95, 0, 0.80175132)","(100, 0, 0.8246087)","(45, 0, 0.80746842)","(2, 0, 0.84956527)","(38, 0, 0.83981922)","(74, 0, 0.82754805)","(24, 0, 0.83204758)","(155, 0, 0.82492083)","(236, 0, 0.82769272)","(128, 0, 0.84138491)","(210, 0, 0.79931633)","(165, 0, 0.8477176)","(143, 0, 0.81403381)","(123, 0, 0.83230836)","(116, 0, 0.83847298)","(225, 0, 0.83932558)"
6,"(107, 0, 0.80106081)","(58, 0, 0.82288532)","(248, 0, 0.80034491)","(77, 0, 0.84923174)","(83, 0, 0.8355985)","(61, 0, 0.81569284)","(134, 0, 0.83098013)","(195, 0, 0.81740581)","(68, 0, 0.82069381)","(2, 0, 0.83360441)","(247, 0, 0.79773106)","(103, 0, 0.84555833)","(147, 0, 0.80836501)","(203, 0, 0.83017085)","(17, 0, 0.83530761)","(101, 0, 0.83846472)"
7,"(34, 0, 0.800132)","(3, 0, 0.81992725)","(60, 0, 0.80017194)","(64, 0, 0.8471319)","(7, 0, 0.83554463)","(40, 0, 0.80330789)","(96, 0, 0.83090658)","(118, 0, 0.81505538)","(0, 0, 0.80837875)","(209, 0, 0.8262719)","(221, 0, 0.7965761)","(233, 0, 0.84353441)","(215, 0, 0.80461728)","(40, 0, 0.82338369)","(224, 0, 0.82966244)","(150, 0, 0.83151231)"
8,"(206, 0, 0.79388788)","(19, 0, 0.81641742)","(48, 0, 0.79926976)","(251, 0, 0.84163729)","(136, 0, 0.82939495)","(250, 0, 0.80266597)","(169, 0, 0.8270698)","(163, 0, 0.81036488)","(145, 0, 0.80622424)","(186, 0, 0.8242606)","(17, 0, 0.79519043)","(226, 0, 0.84343889)","(252, 0, 0.80089709)","(175, 0, 0.80990123)","(88, 0, 0.82684758)","(166, 0, 0.82126132)"
