,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
PGE=,1,0,0,0,0,0,0,0,1,0,0,0,4,0,1,0
0,"(67, 0, 0.82909908)","(126, 0, 0.84091759)","(21, 0, 0.87908202)","(22, 0, 0.81421319)","(40, 0, 0.92289355)","(174, 0, 0.88405262)","(210, 0, 0.83081882)","(166, 0, 0.84029594)","(170, 0, 0.77864777)","(247, 0, 0.86739526)","(21, 0, 0.94599971)","(136, 0, 0.85372953)","(8, 0, 0.8525377)","(207, 0, 0.84354027)","(78, 0, 0.85304837)","(60, 0, 0.83124863)"
1,"(43, 0, 0.81858127)","(39, 0, 0.80346204)","(20, 0, 0.80337295)","(144, 0, 0.80002784)","(41, 0, 0.830576)","(175, 0, 0.78201126)","(211, 0, 0.77690627)","(167, 0, 0.82671521)","(171, 0, 0.77391107)","(199, 0, 0.79670951)","(98, 0, 0.74954948)","(137, 0, 0.81573352)","(81, 0, 0.79374733)","(206, 0, 0.77895615)","(79, 0, 0.83037868)","(61, 0, 0.82010081)"
2,"(73, 0, 0.79152816)","(127, 0, 0.80192082)","(98, 0, 0.67017371)","(23, 0, 0.7814657)","(95, 0, 0.72356782)","(61, 0, 0.74049175)","(72, 0, 0.7700929)","(156, 0, 0.74125021)","(0, 0, 0.69045467)","(246, 0, 0.7701166)","(20, 0, 0.70305461)","(252, 0, 0.79245257)","(126, 0, 0.7933782)","(131, 0, 0.72121492)","(116, 0, 0.77236614)","(34, 0, 0.73201286)"
3,"(102, 0, 0.78178158)","(124, 0, 0.75155828)","(200, 0, 0.6657746)","(181, 0, 0.75868627)","(174, 0, 0.71600046)","(244, 0, 0.72280345)","(33, 0, 0.72243704)","(121, 0, 0.72730527)","(180, 0, 0.67458408)","(165, 0, 0.75297175)","(77, 0, 0.69615554)","(175, 0, 0.76908225)","(143, 0, 0.79155745)","(254, 0, 0.70970665)","(140, 0, 0.74201704)","(253, 0, 0.72758475)"
4,"(42, 0, 0.77343227)","(133, 0, 0.73631391)","(162, 0, 0.66371149)","(2, 0, 0.71696005)","(102, 0, 0.70439588)","(204, 0, 0.71775405)","(209, 0, 0.71852716)","(206, 0, 0.71145848)","(132, 0, 0.66220778)","(156, 0, 0.7521319)","(141, 0, 0.66844246)","(255, 0, 0.73090383)","(9, 0, 0.79132872)","(150, 0, 0.70665335)","(126, 0, 0.74004835)","(219, 0, 0.7228416)"
5,"(87, 0, 0.76030727)","(38, 0, 0.73516409)","(214, 0, 0.65291502)","(97, 0, 0.70202379)","(216, 0, 0.69943804)","(54, 0, 0.69478143)","(24, 0, 0.71331658)","(93, 0, 0.70631807)","(223, 0, 0.65314535)","(159, 0, 0.74933328)","(145, 0, 0.66175643)","(102, 0, 0.72385288)","(162, 0, 0.78895612)","(244, 0, 0.69556871)","(98, 0, 0.72275125)","(128, 0, 0.71711376)"
6,"(129, 0, 0.75545769)","(9, 0, 0.7278256)","(147, 0, 0.63813405)","(192, 0, 0.69290088)","(15, 0, 0.69638452)","(55, 0, 0.69070137)","(111, 0, 0.70496931)","(62, 0, 0.69604956)","(22, 0, 0.65286447)","(128, 0, 0.72656722)","(214, 0, 0.65548628)","(64, 0, 0.72166458)","(203, 0, 0.7811097)","(166, 0, 0.690316)","(57, 0, 0.7158248)","(101, 0, 0.71153136)"
7,"(253, 0, 0.75483821)","(221, 0, 0.72584895)","(22, 0, 0.63688759)","(79, 0, 0.69271001)","(139, 0, 0.69443777)","(25, 0, 0.68354928)","(208, 0, 0.70456472)","(207, 0, 0.69298826)","(197, 0, 0.63082564)","(121, 0, 0.71339451)","(194, 0, 0.63206761)","(5, 0, 0.71860148)","(97, 0, 0.77439818)","(108, 0, 0.68109555)","(239, 0, 0.71413574)","(158, 0, 0.70890431)"
8,"(62, 0, 0.73215755)","(169, 0, 0.71811644)","(3, 0, 0.63469321)","(118, 0, 0.69167269)","(234, 0, 0.69121764)","(42, 0, 0.67619855)","(121, 0, 0.68883571)","(184, 0, 0.67708884)","(200, 0, 0.62654685)","(232, 0, 0.71119365)","(201, 0, 0.62589607)","(35, 0, 0.70770104)","(37, 0, 0.76156727)","(73, 0, 0.680993)","(141, 0, 0.70920279)","(18, 0, 0.69203337)"
