,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
PGE=,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"(43, 0, 0.85576182)","(126, 0, 0.82183737)","(21, 0, 0.83181671)","(22, 0, 0.74469024)","(40, 0, 0.85810563)","(174, 0, 0.8631251)","(210, 0, 0.76432579)","(166, 0, 0.797241)","(171, 0, 0.67461961)","(247, 0, 0.85870083)","(21, 0, 0.92972755)","(136, 0, 0.85636061)","(9, 0, 0.6677511)","(207, 0, 0.77103402)","(79, 0, 0.71617109)","(60, 0, 0.83470142)"
1,"(42, 0, 0.64884754)","(127, 0, 0.64937128)","(20, 0, 0.67147885)","(23, 0, 0.62257424)","(41, 0, 0.66664295)","(175, 0, 0.6035117)","(211, 0, 0.63148555)","(167, 0, 0.67395028)","(170, 0, 0.59639962)","(246, 0, 0.66085482)","(20, 0, 0.66074113)","(137, 0, 0.63102531)","(8, 0, 0.61419597)","(206, 0, 0.64747742)","(78, 0, 0.60983885)","(61, 0, 0.66275215)"
2,"(169, 0, 0.30430905)","(180, 0, 0.31895296)","(225, 0, 0.34247874)","(40, 0, 0.31379017)","(225, 0, 0.28564331)","(145, 0, 0.31563557)","(80, 0, 0.39164918)","(181, 0, 0.30630096)","(40, 0, 0.26680682)","(61, 0, 0.29594075)","(103, 0, 0.31742007)","(125, 0, 0.35867057)","(187, 0, 0.2712229)","(244, 0, 0.29995695)","(186, 0, 0.29438109)","(164, 0, 0.31173129)"
3,"(54, 0, 0.28943386)","(139, 0, 0.31546056)","(231, 0, 0.28473413)","(129, 0, 0.286211)","(143, 0, 0.2851038)","(45, 0, 0.31563171)","(105, 0, 0.3006471)","(162, 0, 0.29777183)","(23, 0, 0.26312205)","(3, 0, 0.29148756)","(30, 0, 0.31296028)","(248, 0, 0.29620978)","(67, 0, 0.26726276)","(25, 0, 0.29063832)","(14, 0, 0.29048973)","(73, 0, 0.29844848)"
4,"(196, 0, 0.28300086)","(76, 0, 0.31516176)","(43, 0, 0.27926997)","(11, 0, 0.27900981)","(194, 0, 0.27673908)","(179, 0, 0.29598845)","(217, 0, 0.28440262)","(38, 0, 0.29727837)","(200, 0, 0.26290322)","(39, 0, 0.2907141)","(125, 0, 0.2912209)","(173, 0, 0.2866146)","(243, 0, 0.26054915)","(75, 0, 0.28466603)","(157, 0, 0.2844935)","(63, 0, 0.29792707)"
5,"(223, 0, 0.27915704)","(52, 0, 0.31266322)","(35, 0, 0.2665485)","(31, 0, 0.27517815)","(138, 0, 0.27354023)","(245, 0, 0.28828627)","(128, 0, 0.28313253)","(36, 0, 0.29693023)","(59, 0, 0.26153737)","(235, 0, 0.28212296)","(224, 0, 0.29052055)","(177, 0, 0.28100854)","(31, 0, 0.25997409)","(219, 0, 0.28251425)","(4, 0, 0.28319576)","(12, 0, 0.29231963)"
6,"(158, 0, 0.2781603)","(81, 0, 0.30590054)","(56, 0, 0.26089291)","(121, 0, 0.27346255)","(58, 0, 0.26899943)","(15, 0, 0.27751703)","(224, 0, 0.27984985)","(32, 0, 0.29296768)","(15, 0, 0.25764718)","(65, 0, 0.27813946)","(124, 0, 0.2840713)","(116, 0, 0.27608952)","(120, 0, 0.25875455)","(20, 0, 0.28196929)","(244, 0, 0.2749595)","(163, 0, 0.28800243)"
7,"(207, 0, 0.27760529)","(7, 0, 0.30044872)","(195, 0, 0.26020751)","(143, 0, 0.26923849)","(142, 0, 0.26345452)","(66, 0, 0.27516407)","(232, 0, 0.2647618)","(158, 0, 0.28856327)","(192, 0, 0.25694257)","(196, 0, 0.27625811)","(141, 0, 0.27542743)","(17, 0, 0.2713898)","(34, 0, 0.25677848)","(250, 0, 0.27174773)","(213, 0, 0.27343539)","(231, 0, 0.28726107)"
8,"(111, 0, 0.27040584)","(44, 0, 0.29540748)","(210, 0, 0.25454393)","(189, 0, 0.26033836)","(241, 0, 0.26092329)","(228, 0, 0.27180873)","(253, 0, 0.26433737)","(235, 0, 0.28189827)","(208, 0, 0.25436147)","(71, 0, 0.27507123)","(254, 0, 0.27433118)","(186, 0, 0.27108724)","(125, 0, 0.25371806)","(198, 0, 0.26813037)","(108, 0, 0.26619986)","(232, 0, 0.2868389)"
