,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
PGE=,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"(43, 0, 0.85583145)","(126, 0, 0.82028994)","(21, 0, 0.83521598)","(22, 0, 0.74052611)","(40, 0, 0.85916114)","(174, 0, 0.86335118)","(210, 0, 0.7558485)","(166, 0, 0.80507417)","(171, 0, 0.64952504)","(247, 0, 0.85256162)","(21, 0, 0.93282672)","(136, 0, 0.84945038)","(9, 0, 0.64972573)","(207, 0, 0.77199194)","(79, 0, 0.73762987)","(60, 0, 0.82405918)"
1,"(42, 0, 0.63529136)","(127, 0, 0.63631513)","(20, 0, 0.62937585)","(23, 0, 0.60152985)","(41, 0, 0.65811573)","(175, 0, 0.61582586)","(211, 0, 0.62508397)","(167, 0, 0.63451496)","(170, 0, 0.58028234)","(246, 0, 0.66436184)","(20, 0, 0.67847042)","(137, 0, 0.63632501)","(8, 0, 0.61585178)","(206, 0, 0.64788458)","(78, 0, 0.60105758)","(61, 0, 0.65779819)"
2,"(54, 0, 0.27475008)","(52, 0, 0.30779111)","(224, 0, 0.30907756)","(40, 0, 0.28290476)","(225, 0, 0.27748818)","(45, 0, 0.32713652)","(80, 0, 0.33946465)","(36, 0, 0.29855506)","(40, 0, 0.2462798)","(3, 0, 0.31219457)","(224, 0, 0.28676093)","(125, 0, 0.31624592)","(204, 0, 0.26124953)","(198, 0, 0.25486566)","(244, 0, 0.26723242)","(73, 0, 0.27177382)"
3,"(196, 0, 0.27294699)","(7, 0, 0.27461221)","(225, 0, 0.29892195)","(24, 0, 0.27484326)","(143, 0, 0.25752968)","(245, 0, 0.28685216)","(105, 0, 0.28937983)","(162, 0, 0.2784416)","(247, 0, 0.24298216)","(39, 0, 0.29580725)","(124, 0, 0.27231564)","(77, 0, 0.26055762)","(120, 0, 0.25680713)","(25, 0, 0.25320936)","(186, 0, 0.25827437)","(12, 0, 0.26755401)"
4,"(21, 0, 0.2714862)","(180, 0, 0.27077773)","(231, 0, 0.26978285)","(177, 0, 0.27118138)","(182, 0, 0.25416259)","(179, 0, 0.27859755)","(128, 0, 0.27567045)","(149, 0, 0.27572329)","(50, 0, 0.24005318)","(116, 0, 0.26739385)","(103, 0, 0.26560373)","(48, 0, 0.25617831)","(34, 0, 0.25400692)","(244, 0, 0.25245959)","(4, 0, 0.25282034)","(15, 0, 0.25276182)"
5,"(158, 0, 0.24687691)","(217, 0, 0.26799467)","(43, 0, 0.25711707)","(143, 0, 0.26710802)","(5, 0, 0.25159973)","(242, 0, 0.27853833)","(232, 0, 0.26819982)","(23, 0, 0.27469926)","(180, 0, 0.23739596)","(196, 0, 0.26079745)","(9, 0, 0.24074828)","(248, 0, 0.25451443)","(211, 0, 0.24932489)","(20, 0, 0.24799784)","(108, 0, 0.25124489)","(163, 0, 0.25183679)"
6,"(119, 0, 0.24586127)","(252, 0, 0.26530013)","(56, 0, 0.25627388)","(189, 0, 0.26302238)","(194, 0, 0.25009433)","(36, 0, 0.27420365)","(217, 0, 0.25972928)","(32, 0, 0.26778217)","(59, 0, 0.23635175)","(61, 0, 0.25941649)","(30, 0, 0.24036811)","(186, 0, 0.24272676)","(31, 0, 0.24717902)","(219, 0, 0.2475671)","(14, 0, 0.24901944)","(232, 0, 0.24751868)"
7,"(169, 0, 0.24146386)","(75, 0, 0.26179227)","(199, 0, 0.24434009)","(237, 0, 0.25962812)","(180, 0, 0.24916722)","(17, 0, 0.25664231)","(207, 0, 0.25949022)","(173, 0, 0.2673753)","(192, 0, 0.23411312)","(190, 0, 0.25405792)","(175, 0, 0.23794395)","(173, 0, 0.24202661)","(187, 0, 0.24264866)","(130, 0, 0.236824)","(213, 0, 0.23987483)","(184, 0, 0.24735455)"
8,"(212, 0, 0.24008921)","(50, 0, 0.25602749)","(29, 0, 0.24294909)","(153, 0, 0.25773477)","(177, 0, 0.23830362)","(66, 0, 0.25596527)","(39, 0, 0.25130753)","(112, 0, 0.26714089)","(174, 0, 0.23326817)","(71, 0, 0.25154535)","(189, 0, 0.23489205)","(120, 0, 0.23809296)","(108, 0, 0.23889714)","(163, 0, 0.23596426)","(157, 0, 0.23858923)","(191, 0, 0.24618248)"
