,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
PGE=,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"(43, 0, 0.85457994)","(126, 0, 0.81268351)","(21, 0, 0.83525967)","(22, 0, 0.72918129)","(40, 0, 0.84544737)","(174, 0, 0.84381664)","(210, 0, 0.76684267)","(166, 0, 0.78428812)","(171, 0, 0.64662107)","(247, 0, 0.86599578)","(21, 0, 0.92734255)","(136, 0, 0.85509267)","(9, 0, 0.64092138)","(207, 0, 0.79796607)","(79, 0, 0.72716442)","(60, 0, 0.84711866)"
1,"(42, 0, 0.70699692)","(127, 0, 0.69736163)","(20, 0, 0.63536233)","(23, 0, 0.65324631)","(41, 0, 0.6919532)","(175, 0, 0.6060781)","(211, 0, 0.62958282)","(167, 0, 0.69392422)","(170, 0, 0.58100698)","(246, 0, 0.65321402)","(20, 0, 0.62636745)","(137, 0, 0.62119664)","(8, 0, 0.59029299)","(206, 0, 0.63784342)","(78, 0, 0.60717759)","(61, 0, 0.65754695)"
2,"(223, 0, 0.36875577)","(107, 0, 0.34715545)","(225, 0, 0.34094241)","(40, 0, 0.3636333)","(91, 0, 0.33746175)","(145, 0, 0.34664878)","(20, 0, 0.3626112)","(19, 0, 0.32959387)","(67, 0, 0.35334937)","(61, 0, 0.35239686)","(4, 0, 0.35463906)","(125, 0, 0.35147512)","(223, 0, 0.33479029)","(246, 0, 0.39204829)","(221, 0, 0.3524806)","(201, 0, 0.3483023)"
3,"(132, 0, 0.32652248)","(7, 0, 0.34569944)","(193, 0, 0.31842566)","(231, 0, 0.32857682)","(138, 0, 0.32935651)","(200, 0, 0.344124)","(80, 0, 0.34597321)","(1, 0, 0.32510949)","(213, 0, 0.34663335)","(204, 0, 0.3518511)","(155, 0, 0.32441626)","(79, 0, 0.33575128)","(198, 0, 0.32724724)","(250, 0, 0.35502648)","(210, 0, 0.32126076)","(45, 0, 0.3354507)"
4,"(133, 0, 0.31592957)","(65, 0, 0.33808715)","(9, 0, 0.31799002)","(121, 0, 0.32780421)","(243, 0, 0.32900142)","(45, 0, 0.34191919)","(224, 0, 0.32879124)","(38, 0, 0.32495179)","(123, 0, 0.3296673)","(180, 0, 0.33318136)","(125, 0, 0.32011804)","(186, 0, 0.33419021)","(34, 0, 0.32511063)","(253, 0, 0.34142354)","(178, 0, 0.31775135)","(73, 0, 0.33403987)"
5,"(21, 0, 0.31268799)","(180, 0, 0.33681299)","(199, 0, 0.31701014)","(134, 0, 0.31896629)","(182, 0, 0.31008218)","(240, 0, 0.33483094)","(217, 0, 0.32458039)","(176, 0, 0.31766407)","(51, 0, 0.31880892)","(54, 0, 0.32928553)","(3, 0, 0.31962967)","(242, 0, 0.3315713)","(159, 0, 0.3109173)","(56, 0, 0.34046363)","(253, 0, 0.31388425)","(63, 0, 0.33083127)"
6,"(169, 0, 0.30861477)","(76, 0, 0.3367165)","(182, 0, 0.31674475)","(143, 0, 0.31793443)","(241, 0, 0.30938687)","(119, 0, 0.31710525)","(222, 0, 0.31511802)","(112, 0, 0.31646841)","(95, 0, 0.31850115)","(84, 0, 0.32547212)","(103, 0, 0.31488251)","(17, 0, 0.32362487)","(243, 0, 0.30878162)","(219, 0, 0.33804606)","(224, 0, 0.30547442)","(229, 0, 0.32450567)"
7,"(121, 0, 0.30782984)","(51, 0, 0.32907947)","(147, 0, 0.31667583)","(177, 0, 0.3167818)","(8, 0, 0.30908643)","(18, 0, 0.31633183)","(111, 0, 0.31180797)","(158, 0, 0.31522285)","(217, 0, 0.31128307)","(248, 0, 0.32481429)","(106, 0, 0.31451951)","(36, 0, 0.31841311)","(170, 0, 0.30435033)","(94, 0, 0.3351947)","(190, 0, 0.30425541)","(98, 0, 0.3153571)"
8,"(247, 0, 0.30649536)","(139, 0, 0.32796554)","(197, 0, 0.31211352)","(18, 0, 0.31620536)","(97, 0, 0.30778928)","(245, 0, 0.31563945)","(226, 0, 0.30923739)","(233, 0, 0.3148644)","(216, 0, 0.30397717)","(65, 0, 0.31910554)","(254, 0, 0.3136503)","(76, 0, 0.31230823)","(42, 0, 0.29845346)","(132, 0, 0.33229873)","(88, 0, 0.29997188)","(15, 0, 0.312133)"
