,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
PGE=,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,"(43, 0, 0.85963422)","(126, 0, 0.80995967)","(21, 0, 0.80979511)","(22, 0, 0.76444765)","(40, 0, 0.86274176)","(174, 0, 0.85796823)","(210, 0, 0.75466766)","(166, 0, 0.81814031)","(171, 0, 0.40839398)","(247, 0, 0.87934448)","(21, 0, 0.92750034)","(136, 0, 0.83450479)","(8, 0, 0.36608579)","(207, 0, 0.80559055)","(79, 0, 0.77934812)","(60, 0, 0.80314853)"
1,"(26, 0, 0.75764692)","(191, 0, 0.72313033)","(36, 0, 0.71992826)","(56, 0, 0.67189993)","(25, 0, 0.75174943)","(147, 0, 0.74069358)","(254, 0, 0.67150621)","(138, 0, 0.71925098)","(106, 0, 0.38525407)","(251, 0, 0.77027337)","(25, 0, 0.8084486)","(73, 0, 0.7395052)","(9, 0, 0.35481555)","(14, 0, 0.70971024)","(99, 0, 0.69444605)","(48, 0, 0.71561379)"
2,"(5, 0, 0.75394146)","(82, 0, 0.71037374)","(25, 0, 0.70591266)","(215, 0, 0.67177412)","(4, 0, 0.75003266)","(128, 0, 0.73974184)","(19, 0, 0.66431573)","(234, 0, 0.70785804)","(235, 0, 0.37997763)","(219, 0, 0.76904249)","(36, 0, 0.80830582)","(166, 0, 0.7351913)","(196, 0, 0.33413784)","(254, 0, 0.70920296)","(206, 0, 0.67914681)","(16, 0, 0.71255591)"
3,"(39, 0, 0.74818186)","(80, 0, 0.71000666)","(59, 0, 0.70473529)","(52, 0, 0.66534118)","(21, 0, 0.74764324)","(130, 0, 0.73954059)","(252, 0, 0.66421869)","(132, 0, 0.70529169)","(133, 0, 0.37880014)","(198, 0, 0.76743252)","(59, 0, 0.80704845)","(52, 0, 0.73301671)","(200, 0, 0.33314779)","(225, 0, 0.69970085)","(238, 0, 0.67542243)","(1, 0, 0.70721379)"
4,"(234, 0, 0.74701549)","(255, 0, 0.70651156)","(40, 0, 0.70286688)","(39, 0, 0.66471634)","(36, 0, 0.74718645)","(159, 0, 0.73637577)","(220, 0, 0.66161952)","(168, 0, 0.70345132)","(169, 0, 0.37435987)","(217, 0, 0.76742472)","(57, 0, 0.80628214)","(9, 0, 0.73021105)","(155, 0, 0.32931334)","(195, 0, 0.69804546)","(109, 0, 0.67527637)","(50, 0, 0.70482204)"
5,"(22, 0, 0.74640169)","(92, 0, 0.70348054)","(57, 0, 0.70229003)","(43, 0, 0.66407906)","(233, 0, 0.74712148)","(111, 0, 0.73553024)","(83, 0, 0.65960799)","(103, 0, 0.70189779)","(68, 0, 0.37417408)","(7, 0, 0.7648482)","(182, 0, 0.80498974)","(170, 0, 0.72997043)","(230, 0, 0.32789884)","(227, 0, 0.69448192)","(142, 0, 0.67405397)","(30, 0, 0.70369865)"
6,"(151, 0, 0.74500756)","(114, 0, 0.70276106)","(55, 0, 0.70163142)","(151, 0, 0.66075482)","(148, 0, 0.74609431)","(162, 0, 0.73517936)","(17, 0, 0.65940068)","(86, 0, 0.70154914)","(42, 0, 0.37346874)","(187, 0, 0.76471711)","(40, 0, 0.80491669)","(181, 0, 0.72981347)","(11, 0, 0.32239413)","(242, 0, 0.69414185)","(65, 0, 0.67120098)","(162, 0, 0.70324155)"
7,"(9, 0, 0.7430382)","(112, 0, 0.69921661)","(212, 0, 0.7003623)","(26, 0, 0.66027704)","(100, 0, 0.7460875)","(67, 0, 0.73450584)","(158, 0, 0.65852213)","(7, 0, 0.70030111)","(246, 0, 0.37246989)","(54, 0, 0.76426375)","(212, 0, 0.80356811)","(132, 0, 0.72813869)","(84, 0, 0.32179928)","(237, 0, 0.69362033)","(3, 0, 0.66843861)","(13, 0, 0.70308935)"
8,"(230, 0, 0.74294934)","(221, 0, 0.69771675)","(148, 0, 0.69967033)","(170, 0, 0.65787916)","(6, 0, 0.74551699)","(15, 0, 0.73062558)","(115, 0, 0.6583494)","(151, 0, 0.69908446)","(23, 0, 0.37042406)","(202, 0, 0.76339861)","(55, 0, 0.79932018)","(101, 0, 0.7272332)","(39, 0, 0.32134622)","(115, 0, 0.69310011)","(140, 0, 0.66804032)","(112, 0, 0.70252694)"
