,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
PGE=,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,"(43, 0, 0.86148747)","(126, 0, 0.81232052)","(21, 0, 0.80943933)","(22, 0, 0.76365965)","(40, 0, 0.86423901)","(174, 0, 0.8581032)","(210, 0, 0.75420516)","(166, 0, 0.82044541)","(171, 0, 0.40826918)","(247, 0, 0.87764281)","(21, 0, 0.92827932)","(136, 0, 0.83360208)","(8, 0, 0.36854515)","(207, 0, 0.80844411)","(79, 0, 0.78008283)","(60, 0, 0.80282535)"
1,"(26, 0, 0.75914223)","(191, 0, 0.7255703)","(36, 0, 0.71988487)","(56, 0, 0.67231563)","(25, 0, 0.75285154)","(128, 0, 0.7420667)","(254, 0, 0.66719872)","(138, 0, 0.72126803)","(106, 0, 0.38326028)","(219, 0, 0.77021452)","(36, 0, 0.80958059)","(73, 0, 0.73750366)","(9, 0, 0.36167464)","(254, 0, 0.71170907)","(99, 0, 0.69550952)","(48, 0, 0.71558376)"
2,"(5, 0, 0.7536393)","(82, 0, 0.71430588)","(25, 0, 0.70776084)","(215, 0, 0.67010752)","(4, 0, 0.75004373)","(147, 0, 0.74088163)","(19, 0, 0.660465)","(234, 0, 0.7109102)","(235, 0, 0.37941091)","(251, 0, 0.76835184)","(25, 0, 0.8093111)","(166, 0, 0.7338841)","(200, 0, 0.34304474)","(14, 0, 0.71044709)","(206, 0, 0.67831841)","(16, 0, 0.70976341)"
3,"(39, 0, 0.74952901)","(80, 0, 0.71070815)","(59, 0, 0.70344676)","(43, 0, 0.66765015)","(233, 0, 0.74867621)","(162, 0, 0.73789173)","(220, 0, 0.66003038)","(132, 0, 0.70699427)","(133, 0, 0.37786761)","(198, 0, 0.76739825)","(59, 0, 0.80861102)","(52, 0, 0.73131053)","(196, 0, 0.34130555)","(225, 0, 0.70519009)","(109, 0, 0.67751898)","(1, 0, 0.70713535)"
4,"(234, 0, 0.74848398)","(114, 0, 0.70621581)","(55, 0, 0.70326672)","(52, 0, 0.66598962)","(36, 0, 0.74865456)","(130, 0, 0.73722928)","(252, 0, 0.65738606)","(168, 0, 0.70536317)","(68, 0, 0.37682202)","(217, 0, 0.7651139)","(182, 0, 0.80659811)","(132, 0, 0.7309295)","(155, 0, 0.33773849)","(195, 0, 0.70112594)","(238, 0, 0.67670625)","(50, 0, 0.70543904)"
5,"(151, 0, 0.74816416)","(255, 0, 0.70448526)","(40, 0, 0.70268124)","(39, 0, 0.66424555)","(21, 0, 0.74855769)","(159, 0, 0.73696858)","(158, 0, 0.65663238)","(86, 0, 0.7037831)","(23, 0, 0.37375272)","(7, 0, 0.76287454)","(57, 0, 0.80652947)","(9, 0, 0.72974518)","(230, 0, 0.33672829)","(227, 0, 0.69824514)","(142, 0, 0.67561521)","(30, 0, 0.70339054)"
6,"(22, 0, 0.74780377)","(92, 0, 0.70353223)","(57, 0, 0.70212156)","(170, 0, 0.66046494)","(100, 0, 0.74778497)","(111, 0, 0.73582461)","(83, 0, 0.65584553)","(7, 0, 0.7032012)","(169, 0, 0.37373914)","(54, 0, 0.76246296)","(40, 0, 0.80633083)","(170, 0, 0.72844708)","(39, 0, 0.33122586)","(237, 0, 0.69644885)","(65, 0, 0.67156074)","(253, 0, 0.70253792)"
7,"(7, 0, 0.74687409)","(147, 0, 0.7015963)","(169, 0, 0.69981499)","(151, 0, 0.66005382)","(148, 0, 0.74693512)","(67, 0, 0.73470569)","(17, 0, 0.65448688)","(103, 0, 0.70245114)","(42, 0, 0.37324109)","(187, 0, 0.76224212)","(212, 0, 0.80611589)","(164, 0, 0.72700323)","(11, 0, 0.33080879)","(242, 0, 0.69635556)","(3, 0, 0.66710642)","(13, 0, 0.70165811)"
8,"(230, 0, 0.74336238)","(189, 0, 0.70007884)","(212, 0, 0.69911821)","(26, 0, 0.65811066)","(6, 0, 0.74559376)","(15, 0, 0.73149667)","(115, 0, 0.65424128)","(151, 0, 0.70233447)","(246, 0, 0.37280858)","(213, 0, 0.76058954)","(55, 0, 0.80162778)","(101, 0, 0.72665093)","(84, 0, 0.3291764)","(115, 0, 0.69461861)","(114, 0, 0.66693503)","(112, 0, 0.7013907)"
