,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
PGE=,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,"(43, 0, 0.86093738)","(126, 0, 0.81283598)","(21, 0, 0.80887512)","(22, 0, 0.75675641)","(40, 0, 0.86501136)","(174, 0, 0.85999386)","(210, 0, 0.75402791)","(166, 0, 0.81803858)","(171, 0, 0.40085134)","(247, 0, 0.880177)","(21, 0, 0.92831704)","(136, 0, 0.83384099)","(8, 0, 0.35787871)","(207, 0, 0.80421242)","(79, 0, 0.78215107)","(60, 0, 0.8036345)"
1,"(26, 0, 0.75547535)","(191, 0, 0.72015274)","(36, 0, 0.71703885)","(215, 0, 0.66938483)","(4, 0, 0.752124)","(147, 0, 0.74693723)","(254, 0, 0.673397)","(138, 0, 0.71992668)","(106, 0, 0.3837605)","(219, 0, 0.76811615)","(59, 0, 0.80919346)","(73, 0, 0.73983696)","(9, 0, 0.35761766)","(14, 0, 0.71179698)","(99, 0, 0.6963701)","(48, 0, 0.71414627)"
2,"(5, 0, 0.75340068)","(80, 0, 0.71046667)","(59, 0, 0.70489043)","(56, 0, 0.66512306)","(25, 0, 0.75146393)","(128, 0, 0.74603156)","(19, 0, 0.66691474)","(234, 0, 0.70515236)","(235, 0, 0.37472368)","(251, 0, 0.76714085)","(25, 0, 0.80845061)","(166, 0, 0.73653728)","(196, 0, 0.3378015)","(254, 0, 0.70598346)","(109, 0, 0.67640926)","(16, 0, 0.70991673)"
3,"(39, 0, 0.74839955)","(82, 0, 0.70977914)","(57, 0, 0.70315201)","(39, 0, 0.6609447)","(36, 0, 0.75104779)","(159, 0, 0.74473976)","(252, 0, 0.66491287)","(132, 0, 0.70396592)","(42, 0, 0.37286043)","(198, 0, 0.76702398)","(57, 0, 0.80650826)","(52, 0, 0.73361412)","(200, 0, 0.33653522)","(225, 0, 0.70318101)","(238, 0, 0.67566198)","(30, 0, 0.7060172)"
4,"(151, 0, 0.7455153)","(255, 0, 0.70455638)","(40, 0, 0.70184035)","(52, 0, 0.6591784)","(6, 0, 0.75055923)","(130, 0, 0.74372046)","(115, 0, 0.66067267)","(7, 0, 0.70328639)","(68, 0, 0.37282199)","(217, 0, 0.76637935)","(36, 0, 0.80648887)","(101, 0, 0.72943207)","(230, 0, 0.33123696)","(195, 0, 0.70095824)","(206, 0, 0.67547312)","(162, 0, 0.70454979)"
5,"(22, 0, 0.74540953)","(92, 0, 0.70322085)","(25, 0, 0.70121212)","(43, 0, 0.65353925)","(233, 0, 0.74926793)","(111, 0, 0.74224793)","(83, 0, 0.65911127)","(86, 0, 0.70314364)","(133, 0, 0.37221018)","(187, 0, 0.7653193)","(40, 0, 0.80620462)","(9, 0, 0.72891177)","(73, 0, 0.32600597)","(237, 0, 0.69618777)","(142, 0, 0.67541678)","(50, 0, 0.70447267)"
6,"(234, 0, 0.74478904)","(114, 0, 0.70261798)","(55, 0, 0.70002642)","(26, 0, 0.65315971)","(148, 0, 0.74911647)","(162, 0, 0.73898563)","(17, 0, 0.65859532)","(103, 0, 0.70311272)","(169, 0, 0.36717321)","(202, 0, 0.76225824)","(182, 0, 0.80331711)","(181, 0, 0.72810674)","(11, 0, 0.32531605)","(227, 0, 0.69475408)","(65, 0, 0.67428548)","(13, 0, 0.70398021)"
7,"(198, 0, 0.74307012)","(223, 0, 0.69801343)","(212, 0, 0.69980165)","(151, 0, 0.65281389)","(21, 0, 0.74829802)","(67, 0, 0.73818118)","(110, 0, 0.65817711)","(168, 0, 0.70259006)","(102, 0, 0.36529457)","(54, 0, 0.76079253)","(212, 0, 0.80212467)","(170, 0, 0.72775611)","(155, 0, 0.32432947)","(115, 0, 0.69340398)","(3, 0, 0.66980401)","(1, 0, 0.70356925)"
8,"(7, 0, 0.74306514)","(145, 0, 0.69691311)","(169, 0, 0.69973443)","(24, 0, 0.64927992)","(100, 0, 0.74708118)","(18, 0, 0.73621533)","(239, 0, 0.6581217)","(151, 0, 0.7012582)","(57, 0, 0.36362463)","(75, 0, 0.76074703)","(55, 0, 0.7981077)","(132, 0, 0.72766864)","(136, 0, 0.32383091)","(242, 0, 0.69247318)","(140, 0, 0.66759956)","(18, 0, 0.70067446)"
